HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N18.HOG0001341	OG0000220	n30							GZABCY1EN_008875	GZABGL1EN_011138																
N18.HOG0001342	OG0000220	n50							GZABCY1EN_003857	GZABGL1EN_010733																
N18.HOG0001343	OG0000220	n72							GZABCY1EN_012828	GZABGL1EN_006657																
N18.HOG0001344	OG0000220	n75							GZABCY1EN_012825	GZABGL1EN_006653																
N18.HOG0001345	OG0000221	n0							GZABCY1EN_014944, GZABCY1EN_001988, GZABCY1EN_005178	GZABGL1EN_012121																
N18.HOG0001346	OG0000222	n20							GZABCY1EN_000719	GZABGL1EN_008759																
N18.HOG0001347	OG0000222	n21							GZABCY1EN_005860	GZABGL1EN_010212																
N18.HOG0001348	OG0000222	n28							GZABCY1EN_002589	GZABGL1EN_005869																
N18.HOG0001349	OG0000222	n29							GZABCY1EN_001643	GZABGL1EN_015745																
N18.HOG0001350	OG0000222	n42							GZABCY1EN_012970	GZABGL1EN_015595																
N18.HOG0001351	OG0000222	n55							GZABCY1EN_012083	GZABGL1EN_013953																
N18.HOG0001352	OG0000223	n12							GZABCY1EN_012843	GZABGL1EN_011829																
N18.HOG0001353	OG0000223	n13							GZABCY1EN_012313	GZABGL1EN_003516																
N18.HOG0001354	OG0000223	n14							GZABCY1EN_005780	GZABGL1EN_016151, GZABGL1EN_015754																
N18.HOG0001355	OG0000223	n67							GZABCY1EN_010497	GZABGL1EN_008862																
N18.HOG0001356	OG0000223	n70							GZABCY1EN_011327	GZABGL1EN_004126																
N18.HOG0001357	OG0000224	n12							GZABCY1EN_001312, GZABCY1EN_006853	GZABGL1EN_007804, GZABGL1EN_004291																
N18.HOG0001358	OG0000224	n28							GZABCY1EN_009675	GZABGL1EN_004390																
N18.HOG0001359	OG0000224	n38							GZABCY1EN_004152, GZABCY1EN_001706	GZABGL1EN_005452, GZABGL1EN_014623																
N18.HOG0001360	OG0000224	n59							GZABCY1EN_012085	GZABGL1EN_013765																
N18.HOG0001361	OG0000225	n19							GZABCY1EN_013250, GZABCY1EN_012788	GZABGL1EN_014058																
N18.HOG0001362	OG0000225	n48							GZABCY1EN_001738	GZABGL1EN_009621																
N18.HOG0001363	OG0000225	n51							GZABCY1EN_000129	GZABGL1EN_004758, GZABGL1EN_004353																
N18.HOG0001364	OG0000225	n58							GZABCY1EN_013482	GZABGL1EN_012351																
N18.HOG0001365	OG0000225	n59							GZABCY1EN_005159	GZABGL1EN_008117																
N18.HOG0001366	OG0000226	n18							GZABCY1EN_014373, GZABCY1EN_011782	GZABGL1EN_015319, GZABGL1EN_004912																
N18.HOG0001367	OG0000226	n29							GZABCY1EN_007977, GZABCY1EN_007612	GZABGL1EN_012852																
N18.HOG0001368	OG0000226	n64							GZABCY1EN_005537	GZABGL1EN_003576																
N18.HOG0001369	OG0000226	n67							GZABCY1EN_001426	GZABGL1EN_004263																
N18.HOG0001370	OG0000226	n73							GZABCY1EN_005044																	
N18.HOG0001371	OG0000227	n16							GZABCY1EN_014696	GZABGL1EN_009831																
N18.HOG0001372	OG0000227	n17							GZABCY1EN_012135	GZABGL1EN_010920																
N18.HOG0001373	OG0000227	n37								GZABGL1EN_006954																
N18.HOG0001374	OG0000227	n57							GZABCY1EN_009122	GZABGL1EN_015051																
N18.HOG0001375	OG0000228	n20							GZABCY1EN_003433	GZABGL1EN_009485																
N18.HOG0001376	OG0000228	n21							GZABCY1EN_007762	GZABGL1EN_015836																
N18.HOG0001377	OG0000228	n32							GZABCY1EN_006155, GZABCY1EN_001320	GZABGL1EN_016243																
N18.HOG0001378	OG0000228	n62							GZABCY1EN_009857	GZABGL1EN_013466																
N18.HOG0001379	OG0000228	n65							GZABCY1EN_002424																	
N18.HOG0001380	OG0000228	n66							GZABCY1EN_002423	GZABGL1EN_011357																
N18.HOG0001381	OG0000229	n3							GZABCY1EN_007296, GZABCY1EN_011487	GZABGL1EN_010250																
N18.HOG0001382	OG0000229	n25							GZABCY1EN_010507																	
N18.HOG0001383	OG0000229	n42							GZABCY1EN_000399	GZABGL1EN_003354																
N18.HOG0001384	OG0000229	n43							GZABCY1EN_000398, GZABCY1EN_003011	GZABGL1EN_007343																
N18.HOG0001385	OG0000229	n56							GZABCY1EN_006787	GZABGL1EN_010876																
N18.HOG0001386	OG0000229	n59							GZABCY1EN_007321, GZABCY1EN_006786	GZABGL1EN_010354																
N18.HOG0001387	OG0000230	n2							GZABCY1EN_009706																	
N18.HOG0001388	OG0000230	n60							GZABCY1EN_013484, GZABCY1EN_009708																	
N18.HOG0001389	OG0000230	n69							GZABCY1EN_009707, GZABCY1EN_013485	GZABGL1EN_015146, GZABGL1EN_015568																
N18.HOG0001390	OG0000231	n19							GZABCY1EN_009534, GZABCY1EN_002011	GZABGL1EN_014835, GZABGL1EN_005610																
N18.HOG0001391	OG0000231	n45							GZABCY1EN_007445, GZABCY1EN_009871	GZABGL1EN_010861																
N18.HOG0001392	OG0000231	n53							GZABCY1EN_003364, GZABCY1EN_004699	GZABGL1EN_011910, GZABGL1EN_007481																
N18.HOG0001393	OG0000231	n69							GZABCY1EN_004698																	
N18.HOG0001394	OG0000232	n3							GZABCY1EN_003217, GZABCY1EN_011090	GZABGL1EN_009217																
N18.HOG0001395	OG0000232	n49								GZABGL1EN_013594																
N18.HOG0001396	OG0000232	n52							GZABCY1EN_004641, GZABCY1EN_008368	GZABGL1EN_011176, GZABGL1EN_006614																
N18.HOG0001397	OG0000232	n63							GZABCY1EN_006573, GZABCY1EN_007117	GZABGL1EN_007555, GZABGL1EN_015003																
N18.HOG0001398	OG0000233	n39							GZABCY1EN_009609	GZABGL1EN_004427																
N18.HOG0001399	OG0000233	n40							GZABCY1EN_000324	GZABGL1EN_004764																
N18.HOG0001400	OG0000233	n47							GZABCY1EN_002199	GZABGL1EN_010705																
N18.HOG0001401	OG0000233	n48							GZABCY1EN_012306	GZABGL1EN_007854																
N18.HOG0001402	OG0000233	n50							GZABCY1EN_004610, GZABCY1EN_008337	GZABGL1EN_009235, GZABGL1EN_013974																
N18.HOG0001403	OG0000234	n27							GZABCY1EN_001114	GZABGL1EN_003481																
N18.HOG0001404	OG0000234	n30							GZABCY1EN_006222, GZABCY1EN_004837	GZABGL1EN_007995																
N18.HOG0001405	OG0000234	n48							GZABCY1EN_012220	GZABGL1EN_010445																
N18.HOG0001406	OG0000234	n49							GZABCY1EN_002630	GZABGL1EN_003428																
N18.HOG0001407	OG0000234	n64							GZABCY1EN_012221																	
N18.HOG0001408	OG0000235	n0							GZABCY1EN_013627, GZABCY1EN_008585, GZABCY1EN_001343, GZABCY1EN_010474, GZABCY1EN_006124, GZABCY1EN_012502	GZABGL1EN_011166, GZABGL1EN_012084, GZABGL1EN_015096, GZABGL1EN_007794, GZABGL1EN_004303, GZABGL1EN_008728																
N18.HOG0001409	OG0000236	n47							GZABCY1EN_004145, GZABCY1EN_001702	GZABGL1EN_014627, GZABGL1EN_011463, GZABGL1EN_005455																
N18.HOG0001410	OG0000237	n4							GZABCY1EN_011705	GZABGL1EN_014060, GZABGL1EN_014227, GZABGL1EN_014095																
N18.HOG0001411	OG0000237	n15							GZABCY1EN_013075	GZABGL1EN_010991																
N18.HOG0001412	OG0000237	n74							GZABCY1EN_008967	GZABGL1EN_005108																
N18.HOG0001413	OG0000238	n18							GZABCY1EN_013934	GZABGL1EN_008686																
N18.HOG0001414	OG0000238	n19							GZABCY1EN_006943	GZABGL1EN_010161																
N18.HOG0001415	OG0000238	n32							GZABCY1EN_011140, GZABCY1EN_015484	GZABGL1EN_016099																
N18.HOG0001416	OG0000238	n47							GZABCY1EN_009798	GZABGL1EN_008086, GZABGL1EN_006171																
N18.HOG0001417	OG0000239	n4							GZABCY1EN_006391, GZABCY1EN_006390																	
N18.HOG0001418	OG0000239	n10							GZABCY1EN_015376, GZABCY1EN_015175, GZABCY1EN_013693	GZABGL1EN_007842																
N18.HOG0001419	OG0000239	n42							GZABCY1EN_003365, GZABCY1EN_000116																	
N18.HOG0001420	OG0000239	n59							GZABCY1EN_009723																	
N18.HOG0001421	OG0000239	n68							GZABCY1EN_005705																	
N18.HOG0001422	OG0000240	n26							GZABCY1EN_005501	GZABGL1EN_004543, GZABGL1EN_003971																
N18.HOG0001423	OG0000240	n28							GZABCY1EN_003995, GZABCY1EN_008674	GZABGL1EN_013831, GZABGL1EN_006510																
N18.HOG0001424	OG0000240	n35							GZABCY1EN_012374	GZABGL1EN_015916, GZABGL1EN_010457																
N18.HOG0001425	OG0000240	n37							GZABCY1EN_001478, GZABCY1EN_000636	GZABGL1EN_008832, GZABGL1EN_010304																
N18.HOG0001426	OG0000241	n3							GZABCY1EN_007306, GZABCY1EN_011475	GZABGL1EN_008468																
N18.HOG0001427	OG0000241	n43							GZABCY1EN_013321	GZABGL1EN_015334																
N18.HOG0001428	OG0000242	n22							GZABCY1EN_000366, GZABCY1EN_010672	GZABGL1EN_007250																
N18.HOG0001429	OG0000242	n25							GZABCY1EN_010992, GZABCY1EN_006497																	
N18.HOG0001430	OG0000242	n42							GZABCY1EN_011593	GZABGL1EN_005228																
N18.HOG0001431	OG0000242	n59							GZABCY1EN_011384	GZABGL1EN_010215																
N18.HOG0001432	OG0000243	n11							GZABCY1EN_002002	GZABGL1EN_006323																
N18.HOG0001433	OG0000243	n12							GZABCY1EN_012293	GZABGL1EN_007174																
N18.HOG0001434	OG0000243	n26							GZABCY1EN_011549	GZABGL1EN_014545																
N18.HOG0001435	OG0000243	n30							GZABCY1EN_000793, GZABCY1EN_001020	GZABGL1EN_013083, GZABGL1EN_009041																
N18.HOG0001436	OG0000243	n63							GZABCY1EN_013059, GZABCY1EN_013058	GZABGL1EN_003816																
N18.HOG0001437	OG0000244	n8							GZABCY1EN_003271, GZABCY1EN_008436	GZABGL1EN_007634																
N18.HOG0001438	OG0000244	n22							GZABCY1EN_011045	GZABGL1EN_004091																
N18.HOG0001439	OG0000244	n26							GZABCY1EN_006915	GZABGL1EN_008042, GZABGL1EN_012293																
N18.HOG0001440	OG0000244	n44							GZABCY1EN_009965	GZABGL1EN_006099																
N18.HOG0001441	OG0000244	n66							GZABCY1EN_003957	GZABGL1EN_012990																
N18.HOG0001442	OG0000245	n45							GZABCY1EN_009332	GZABGL1EN_004207																
N18.HOG0001443	OG0000245	n48							GZABCY1EN_008271	GZABGL1EN_013152																
N18.HOG0001444	OG0000245	n51							GZABCY1EN_006491, GZABCY1EN_006492, GZABCY1EN_010999	GZABGL1EN_011382, GZABGL1EN_008482																
N18.HOG0001445	OG0000246	n53							GZABCY1EN_011020	GZABGL1EN_012568, GZABGL1EN_011645, GZABGL1EN_009061																
N18.HOG0001446	OG0000246	n60							GZABCY1EN_001648, GZABCY1EN_002595, GZABCY1EN_009889, GZABCY1EN_001087	GZABGL1EN_003511, GZABGL1EN_010950, GZABGL1EN_013191																
N18.HOG0001447	OG0000247	n34							GZABCY1EN_004241, GZABCY1EN_008652	GZABGL1EN_009608																
N18.HOG0001448	OG0000247	n36							GZABCY1EN_013679	GZABGL1EN_011394																
N18.HOG0001449	OG0000247	n42							GZABCY1EN_015472, GZABCY1EN_011136	GZABGL1EN_016037																
N18.HOG0001450	OG0000248	n15							GZABCY1EN_006204, GZABCY1EN_013965	GZABGL1EN_008032, GZABGL1EN_013533																
N18.HOG0001451	OG0000248	n26							GZABCY1EN_002676, GZABCY1EN_007855	GZABGL1EN_006160, GZABGL1EN_006313																
N18.HOG0001452	OG0000248	n45							GZABCY1EN_013910, GZABCY1EN_000891	GZABGL1EN_012971																
N18.HOG0001453	OG0000248	n58							GZABCY1EN_011252	GZABGL1EN_009116, GZABGL1EN_008325																
N18.HOG0001454	OG0000249	n10							GZABCY1EN_006120	GZABGL1EN_009549																
N18.HOG0001455	OG0000249	n14							GZABCY1EN_007669, GZABCY1EN_006566	GZABGL1EN_012327, GZABGL1EN_009924																
N18.HOG0001456	OG0000249	n52							GZABCY1EN_009542	GZABGL1EN_005600																
N18.HOG0001457	OG0000249	n53							GZABCY1EN_002022	GZABGL1EN_014843																
N18.HOG0001458	OG0000250	n9							GZABCY1EN_013840	GZABGL1EN_012708																
N18.HOG0001459	OG0000250	n32							GZABCY1EN_010074, GZABCY1EN_012888	GZABGL1EN_010026																
N18.HOG0001460	OG0000250	n37							GZABCY1EN_007802, GZABCY1EN_004453	GZABGL1EN_013797, GZABGL1EN_014610																
N18.HOG0001461	OG0000251	n14							GZABCY1EN_002712	GZABGL1EN_010374, GZABGL1EN_015067																
N18.HOG0001462	OG0000251	n40							GZABCY1EN_011421	GZABGL1EN_011333																
N18.HOG0001463	OG0000251	n41							GZABCY1EN_002386	GZABGL1EN_014115																
N18.HOG0001464	OG0000251	n44							GZABCY1EN_014411																	
N18.HOG0001465	OG0000251	n48							GZABCY1EN_014410, GZABCY1EN_014188	GZABGL1EN_008446, GZABGL1EN_007656																
N18.HOG0001466	OG0000252	n12							GZABCY1EN_009271	GZABGL1EN_009710																
N18.HOG0001467	OG0000252	n28							GZABCY1EN_006326, GZABCY1EN_007560	GZABGL1EN_014391																
N18.HOG0001468	OG0000252	n44							GZABCY1EN_006328	GZABGL1EN_012471																
N18.HOG0001469	OG0000252	n57							GZABCY1EN_008248	GZABGL1EN_011567																
N18.HOG0001470	OG0000252	n60							GZABCY1EN_009493	GZABGL1EN_005267																
N18.HOG0001471	OG0000252	n62							GZABCY1EN_010086, GZABCY1EN_011531	GZABGL1EN_014525																
N18.HOG0001472	OG0000253	n21							GZABCY1EN_010607, GZABCY1EN_000335	GZABGL1EN_004744																
N18.HOG0001473	OG0000253	n39							GZABCY1EN_009021, GZABCY1EN_002081	GZABGL1EN_004991																
N18.HOG0001474	OG0000253	n55							GZABCY1EN_005429, GZABCY1EN_014571	GZABGL1EN_012891, GZABGL1EN_012596																
N18.HOG0001475	OG0000254	n10							GZABCY1EN_007374	GZABGL1EN_013259																
N18.HOG0001476	OG0000254	n42							GZABCY1EN_011054, GZABCY1EN_006504	GZABGL1EN_012550, GZABGL1EN_004044																
N18.HOG0001477	OG0000254	n48							GZABCY1EN_003139	GZABGL1EN_007517																
N18.HOG0001478	OG0000255	n13							GZABCY1EN_009483, GZABCY1EN_15939, GZABCY1EN_009482	GZABGL1EN_015235, GZABGL1EN_006566																
N18.HOG0001479	OG0000255	n45							GZABCY1EN_003438, GZABCY1EN_007767	GZABGL1EN_014371, GZABGL1EN_009481																
N18.HOG0001480	OG0000256	n4							GZABCY1EN_011875, GZABCY1EN_005718	GZABGL1EN_012242, GZABGL1EN_006261																
N18.HOG0001481	OG0000256	n57							GZABCY1EN_005758	GZABGL1EN_004836, GZABGL1EN_012929																
N18.HOG0001482	OG0000256	n73							GZABCY1EN_010636	GZABGL1EN_005391																
N18.HOG0001483	OG0000256	n74							GZABCY1EN_010650	GZABGL1EN_014351																
N18.HOG0001484	OG0000257	n21							GZABCY1EN_002667	GZABGL1EN_005015																
N18.HOG0001485	OG0000257	n22							GZABCY1EN_012422	GZABGL1EN_011411																
N18.HOG0001486	OG0000257	n33							GZABCY1EN_005258, GZABCY1EN_005496	GZABGL1EN_007376																
N18.HOG0001487	OG0000257	n60							GZABCY1EN_010797	GZABGL1EN_009017																
N18.HOG0001488	OG0000257	n63							GZABCY1EN_011211	GZABGL1EN_008885																
N18.HOG0001489	OG0000258	n17							GZABCY1EN_015834, GZABCY1EN_000255	GZABGL1EN_013359																
N18.HOG0001490	OG0000258	n19							GZABCY1EN_001118	GZABGL1EN_003274																
N18.HOG0001491	OG0000258	n49							GZABCY1EN_006998	GZABGL1EN_007537, GZABGL1EN_005285																
N18.HOG0001492	OG0000259	n18							GZABCY1EN_014366	GZABGL1EN_003245																
N18.HOG0001493	OG0000259	n19							GZABCY1EN_000050	GZABGL1EN_007340																
N18.HOG0001494	OG0000259	n30							GZABCY1EN_005531, GZABCY1EN_005108	GZABGL1EN_004548, GZABGL1EN_003942																
N18.HOG0001495	OG0000259	n47							GZABCY1EN_010157	GZABGL1EN_013118																
N18.HOG0001496	OG0000259	n71							GZABCY1EN_004920	GZABGL1EN_015232																
N18.HOG0001497	OG0000259	n72							GZABCY1EN_008843	GZABGL1EN_006551																
N18.HOG0001498	OG0000259	n73							GZABCY1EN_005530																	
N18.HOG0001499	OG0000261	n8							GZABCY1EN_000894	GZABGL1EN_008818																
N18.HOG0001500	OG0000261	n9							GZABCY1EN_013907	GZABGL1EN_009145																
N18.HOG0001501	OG0000261	n12							GZABCY1EN_001872	GZABGL1EN_005898																
N18.HOG0001502	OG0000261	n38							GZABCY1EN_011642	GZABGL1EN_015578																
N18.HOG0001503	OG0000261	n39							GZABCY1EN_014627	GZABGL1EN_007828																
N18.HOG0001504	OG0000261	n61							GZABCY1EN_009030	GZABGL1EN_006299																
N18.HOG0001505	OG0000261	n64							GZABCY1EN_002087	GZABGL1EN_013920																
N18.HOG0001506	OG0000263	n0							GZABCY1EN_015015	GZABGL1EN_004606, GZABGL1EN_007416																
N18.HOG0001507	OG0000265	n2							GZABCY1EN_001828	GZABGL1EN_016219																
N18.HOG0001508	OG0000265	n32							GZABCY1EN_006760	GZABGL1EN_007193																
N18.HOG0001509	OG0000265	n46							GZABCY1EN_012288	GZABGL1EN_007778																
N18.HOG0001510	OG0000265	n55							GZABCY1EN_009382	GZABGL1EN_005616, GZABGL1EN_014593																
N18.HOG0001511	OG0000266	n18							GZABCY1EN_001508	GZABGL1EN_004923																
N18.HOG0001512	OG0000266	n37							GZABCY1EN_012256	GZABGL1EN_004455																
N18.HOG0001513	OG0000266	n56							GZABCY1EN_006290	GZABGL1EN_015841																
N18.HOG0001514	OG0000267	n10							GZABCY1EN_002449	GZABGL1EN_015978																
N18.HOG0001515	OG0000267	n26								GZABGL1EN_015321																
N18.HOG0001516	OG0000267	n43							GZABCY1EN_001417	GZABGL1EN_007004																
N18.HOG0001517	OG0000268	n12							GZABCY1EN_005601	GZABGL1EN_004525																
N18.HOG0001518	OG0000268	n30							GZABCY1EN_004768	GZABGL1EN_012054																
N18.HOG0001519	OG0000268	n42							GZABCY1EN_004135	GZABGL1EN_010532																
N18.HOG0001520	OG0000268	n54							GZABCY1EN_007737, GZABCY1EN_002862	GZABGL1EN_005245																
N18.HOG0001521	OG0000269	n18							GZABCY1EN_006819	GZABGL1EN_009925																
N18.HOG0001522	OG0000269	n19							GZABCY1EN_007662	GZABGL1EN_011531																
N18.HOG0001523	OG0000269	n47							GZABCY1EN_003676	GZABGL1EN_011075																
N18.HOG0001524	OG0000270	n12							GZABCY1EN_005389	GZABGL1EN_014501																
N18.HOG0001525	OG0000270	n29							GZABCY1EN_001634																	
N18.HOG0001526	OG0000270	n45							GZABCY1EN_004102																	
N18.HOG0001527	OG0000270	n47							GZABCY1EN_002955, GZABCY1EN_005121	GZABGL1EN_007082, GZABGL1EN_016228																
N18.HOG0001528	OG0000271	n22							GZABCY1EN_011724	GZABGL1EN_012421																
N18.HOG0001529	OG0000271	n25							GZABCY1EN_014567	GZABGL1EN_004062																
N18.HOG0001530	OG0000271	n44							GZABCY1EN_009410	GZABGL1EN_015246																
N18.HOG0001531	OG0000271	n47							GZABCY1EN_012517	GZABGL1EN_012873																
N18.HOG0001532	OG0000271	n62							GZABCY1EN_007447	GZABGL1EN_010863																
N18.HOG0001533	OG0000271	n63							GZABCY1EN_009869	GZABGL1EN_004558																
N18.HOG0001534	OG0000272	n37							GZABCY1EN_002924	GZABGL1EN_007080																
N18.HOG0001535	OG0000272	n38							GZABCY1EN_010830	GZABGL1EN_004295																
N18.HOG0001536	OG0000272	n39							GZABCY1EN_000870	GZABGL1EN_013437																
N18.HOG0001537	OG0000272	n51							GZABCY1EN_000234	GZABGL1EN_004238																
N18.HOG0001538	OG0000273	n33							GZABCY1EN_004625	GZABGL1EN_013987																
N18.HOG0001539	OG0000273	n34							GZABCY1EN_008322	GZABGL1EN_011100																
N18.HOG0001540	OG0000273	n35							GZABCY1EN_001926, GZABCY1EN_009405	GZABGL1EN_013488, GZABGL1EN_004944																
N18.HOG0001541	OG0000274	n14							GZABCY1EN_010051																	
N18.HOG0001542	OG0000274	n38							GZABCY1EN_007502	GZABGL1EN_005710																
N18.HOG0001543	OG0000274	n41							GZABCY1EN_002538	GZABGL1EN_004840																
N18.HOG0001544	OG0000274	n48							GZABCY1EN_008903	GZABGL1EN_006341																
N18.HOG0001545	OG0000274	n57							GZABCY1EN_010050	GZABGL1EN_012313, GZABGL1EN_008501																
N18.HOG0001546	OG0000274	n72							GZABCY1EN_008904																	
N18.HOG0001547	OG0000275	n12							GZABCY1EN_012347	GZABGL1EN_007173																
N18.HOG0001548	OG0000276	n1							GZABCY1EN_001339	GZABGL1EN_004041																
N18.HOG0001549	OG0000276	n46							GZABCY1EN_013185	GZABGL1EN_007400																
N18.HOG0001550	OG0000276	n47							GZABCY1EN_005411	GZABGL1EN_014123																
N18.HOG0001551	OG0000276	n66							GZABCY1EN_007258	GZABGL1EN_006208																
N18.HOG0001552	OG0000277	n16							GZABCY1EN_005291	GZABGL1EN_013888																
N18.HOG0001553	OG0000277	n25							GZABCY1EN_011568	GZABGL1EN_013032, GZABGL1EN_014566																
N18.HOG0001554	OG0000277	n47							GZABCY1EN_010597	GZABGL1EN_007848																
N18.HOG0001555	OG0000277	n48							GZABCY1EN_000424	GZABGL1EN_004415																
N18.HOG0001556	OG0000278	n10								GZABGL1EN_005542																
N18.HOG0001557	OG0000278	n25							GZABCY1EN_012266	GZABGL1EN_008863																
N18.HOG0001558	OG0000278	n26							GZABCY1EN_010826	GZABGL1EN_014425																
N18.HOG0001559	OG0000278	n28							GZABCY1EN_013186	GZABGL1EN_008854																
N18.HOG0001560	OG0000278	n31							GZABCY1EN_010827	GZABGL1EN_014426																
N18.HOG0001561	OG0000278	n35							GZABCY1EN_010099, GZABCY1EN_010111, GZABCY1EN_010110, GZABCY1EN_012903	GZABGL1EN_013275																
N18.HOG0001562	OG0000278	n42							GZABCY1EN_013198, GZABCY1EN_013199, GZABCY1EN_003268																	
N18.HOG0001563	OG0000279	n14							GZABCY1EN_012869	GZABGL1EN_010021																
N18.HOG0001564	OG0000279	n18							GZABCY1EN_006351, GZABCY1EN_004665	GZABGL1EN_013619, GZABGL1EN_013794																
N18.HOG0001565	OG0000279	n53							GZABCY1EN_009576	GZABGL1EN_013394																
N18.HOG0001566	OG0000279	n54							GZABCY1EN_013561	GZABGL1EN_003908																
N18.HOG0001567	OG0000279	n62							GZABCY1EN_001993	GZABGL1EN_012116																
N18.HOG0001568	OG0000279	n63							GZABCY1EN_010918	GZABGL1EN_009866																
N18.HOG0001569	OG0000280	n12							GZABCY1EN_009629, GZABCY1EN_006319, GZABCY1EN_007476	GZABGL1EN_010579, GZABGL1EN_009404, GZABGL1EN_007336, GZABGL1EN_010487, GZABGL1EN_003447																
N18.HOG0001570	OG0000280	n41							GZABCY1EN_012593, GZABCY1EN_004251, GZABCY1EN_009053, GZABCY1EN_009103																	
N18.HOG0001571	OG0000281	n13							GZABCY1EN_007763																	
N18.HOG0001572	OG0000281	n22							GZABCY1EN_003259, GZABCY1EN_002252	GZABGL1EN_011632																
N18.HOG0001573	OG0000281	n49							GZABCY1EN_003434	GZABGL1EN_009484, GZABGL1EN_014383																
N18.HOG0001574	OG0000281	n54							GZABCY1EN_006949, GZABCY1EN_006399	GZABGL1EN_014330																
N18.HOG0001575	OG0000282	n0							GZABCY1EN_011906, GZABCY1EN_005957, GZABCY1EN_011812, GZABCY1EN_011147, GZABCY1EN_005502, GZABCY1EN_005997	GZABGL1EN_011271, GZABGL1EN_006305, GZABGL1EN_012204, GZABGL1EN_004538, GZABGL1EN_003773																
N18.HOG0001576	OG0000283	n19							GZABCY1EN_009535	GZABGL1EN_014839																
N18.HOG0001577	OG0000283	n22							GZABCY1EN_002017	GZABGL1EN_005605																
N18.HOG0001578	OG0000283	n36							GZABCY1EN_004862	GZABGL1EN_014834																
N18.HOG0001579	OG0000283	n49							GZABCY1EN_008324, GZABCY1EN_004606	GZABGL1EN_005691, GZABGL1EN_009247																
N18.HOG0001580	OG0000283	n63								GZABGL1EN_005791																
N18.HOG0001581	OG0000284	n1							GZABCY1EN_012034	GZABGL1EN_012831																
N18.HOG0001582	OG0000284	n25							GZABCY1EN_008377, GZABCY1EN_004494, GZABCY1EN_008379	GZABGL1EN_005373, GZABGL1EN_015431																
N18.HOG0001583	OG0000284	n48							GZABCY1EN_006908	GZABGL1EN_013539, GZABGL1EN_008593																
N18.HOG0001584	OG0000285	n17							GZABCY1EN_006064	GZABGL1EN_012754																
N18.HOG0001585	OG0000285	n18							GZABCY1EN_013609	GZABGL1EN_008010																
N18.HOG0001586	OG0000285	n45							GZABCY1EN_008492	GZABGL1EN_010049																
N18.HOG0001587	OG0000285	n46							GZABCY1EN_001377	GZABGL1EN_009525																
N18.HOG0001588	OG0000285	n57							GZABCY1EN_000210	GZABGL1EN_004261																
N18.HOG0001589	OG0000286	n29							GZABCY1EN_001555	GZABGL1EN_012627																
N18.HOG0001590	OG0000286	n30							GZABCY1EN_002405	GZABGL1EN_004018																
N18.HOG0001591	OG0000286	n32							GZABCY1EN_011776, GZABCY1EN_001568	GZABGL1EN_004900																
N18.HOG0001592	OG0000286	n46							GZABCY1EN_004760, GZABCY1EN_008746	GZABGL1EN_009654																
N18.HOG0001593	OG0000286	n59							GZABCY1EN_014730	GZABGL1EN_015849, GZABGL1EN_015752																
N18.HOG0001594	OG0000287	n24							GZABCY1EN_007297	GZABGL1EN_010249																
N18.HOG0001595	OG0000287	n25							GZABCY1EN_011486	GZABGL1EN_008240																
N18.HOG0001596	OG0000287	n31							GZABCY1EN_005032, GZABCY1EN_000304	GZABGL1EN_004696, GZABGL1EN_015885																
N18.HOG0001597	OG0000287	n63							GZABCY1EN_010833	GZABGL1EN_003394																
N18.HOG0001598	OG0000287	n64							GZABCY1EN_002927	GZABGL1EN_007069																
N18.HOG0001599	OG0000288	n3							GZABCY1EN_010415	GZABGL1EN_008725																
N18.HOG0001600	OG0000288	n20							GZABCY1EN_003274	GZABGL1EN_009175																
N18.HOG0001601	OG0000288	n43								GZABGL1EN_008724																
N18.HOG0001602	OG0000288	n44							GZABCY1EN_003703	GZABGL1EN_005116																
N18.HOG0001603	OG0000290	n10							GZABCY1EN_014051	GZABGL1EN_010229, GZABGL1EN_010230																
N18.HOG0001604	OG0000290	n41							GZABCY1EN_006058	GZABGL1EN_010590																
N18.HOG0001605	OG0000290	n48							GZABCY1EN_003150	GZABGL1EN_012016																
N18.HOG0001606	OG0000291	n10							GZABCY1EN_013845																	
N18.HOG0001607	OG0000291	n39							GZABCY1EN_006230	GZABGL1EN_011288																
N18.HOG0001608	OG0000291	n40							GZABCY1EN_004834	GZABGL1EN_008003																
N18.HOG0001609	OG0000291	n59							GZABCY1EN_009556	GZABGL1EN_015201, GZABGL1EN_003414																
N18.HOG0001610	OG0000291	n63							GZABCY1EN_013844, GZABCY1EN_009604	GZABGL1EN_007254, GZABGL1EN_003475																
N18.HOG0001611	OG0000292	n13							GZABCY1EN_013696																	
N18.HOG0001612	OG0000292	n17							GZABCY1EN_006036	GZABGL1EN_003881																
