HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N11.HOG0003786	OG0000999	n12					GGMULA1EN_003270	GGRHOR1EN_14158								GZMUCI1EN_006724	GZMUCI2EN_006945	GZMUFR1EN_000521	GZMUHI1EN_000356	GZMUPL2EN_009197		GZRHMI1EN_004410	GZRHST1EN_008323			
N11.HOG0003787	OG0000999	n27					GGMULA1EN_006270	GGRHOR1EN_002888								GZMUCI1EN_000791	GZMUCI2EN_001092	GZMUFR1EN_008496	GZMUHI1EN_003328	GZMUPL2EN_006780		GZRHMI1EN_004258	GZRHST1EN_012856			
N11.HOG0003788	OG0001000	n13					GGMULA1EN_011079									GZMUCI1EN_002780	GZMUCI2EN_004085	GZMUFR1EN_007182		GZMUPL2EN_003772						
N11.HOG0003789	OG0001000	n18																					GZRHST1EN_007874			
N11.HOG0003790	OG0001000	n20						GGRHOR1EN_011233											GZMUHI1EN_007976			GZRHMI1EN_005472	GZRHST1EN_007873			
N11.HOG0003791	OG0001000	n28					GGMULA1EN_001440	GGRHOR1EN_012766								GZMUCI1EN_000185	GZMUCI2EN_003257	GZMUFR1EN_002144	GZMUHI1EN_005838	GZMUPL2EN_010064		GZRHMI1EN_001513	GZRHST1EN_010007			
N11.HOG0003792	OG0001001	n2					GGMULA1EN_009864	GGRHOR1EN_006770, GGRHOR1EN_013034								GZMUCI1EN_007053	GZMUCI2EN_006616	GZMUFR1EN_001559	GZMUHI1EN_008151	GZMUPL2EN_000965		GZRHMI1EN_003803	GZRHST1EN_010816, GZRHST1EN_010815, GZRHST1EN_000253			
N11.HOG0003793	OG0001001	n33					GGMULA1EN_010882	GGRHOR1EN_006387								GZMUCI1EN_008948	GZMUCI2EN_004376	GZMUFR1EN_007672	GZMUHI1EN_006255	GZMUPL2EN_003934		GZRHMI1EN_006094	GZRHST1EN_012764			
N11.HOG0003794	OG0001001	n41																	GZMUHI1EN_006254							
N11.HOG0003795	OG0001002	n9					GGMULA1EN_002661	GGRHOR1EN_007452								GZMUCI1EN_004080	GZMUCI2EN_010827	GZMUFR1EN_004880	GZMUHI1EN_004614	GZMUPL2EN_005608		GZRHMI1EN_000161	GZRHST1EN_008854			
N11.HOG0003796	OG0001002	n28					GGMULA1EN_008962	GGRHOR1EN_007451								GZMUCI1EN_001898	GZMUCI2EN_001689	GZMUFR1EN_004235	GZMUHI1EN_006565	GZMUPL2EN_006915			GZRHST1EN_007416			
N11.HOG0003797	OG0001003	n13					GGMULA1EN_010138	GGRHOR1EN_005815								GZMUCI1EN_003416	GZMUCI2EN_002189	GZMUFR1EN_003689	GZMUHI1EN_005798	GZMUPL2EN_002383		GZRHMI1EN_003791	GZRHST1EN_006145			
N11.HOG0003798	OG0001003	n29					GGMULA1EN_005895	GGRHOR1EN_000909								GZMUCI1EN_010311	GZMUCI2EN_010043	GZMUFR1EN_010863	GZMUHI1EN_007032	GZMUPL2EN_009499		GZRHMI1EN_008613	GZRHST1EN_007650			
N11.HOG0003799	OG0001004	n12					GGMULA1EN_003769	GGRHOR1EN_000302								GZMUCI1EN_008351	GZMUCI2EN_007957	GZMUFR1EN_006875	GZMUHI1EN_008736	GZMUPL2EN_001304		GZRHMI1EN_003593	GZRHST1EN_008984			
N11.HOG0003800	OG0001004	n33					GGMULA1EN_001724	GGRHOR1EN_000306, GGRHOR1EN_006924								GZMUCI1EN_010717	GZMUCI2EN_010318	GZMUFR1EN_010344	GZMUHI1EN_012378	GZMUPL2EN_010697		GZRHMI1EN_003450	GZRHST1EN_008978, GZRHST1EN_005661			
N11.HOG0003801	OG0001004	n43																	GZMUHI1EN_012377							
N11.HOG0003802	OG0001005	n4					GGMULA1EN_005105	GGRHOR1EN_006576, GGRHOR1EN_004275								GZMUCI1EN_010866	GZMUCI2EN_005641	GZMUFR1EN_011408	GZMUHI1EN_011465	GZMUPL2EN_004747		GZRHMI1EN_005256	GZRHST1EN_001897, GZRHST1EN_009482			
N11.HOG0003803	OG0001005	n24					GGMULA1EN_005130	GGRHOR1EN_002209								GZMUCI1EN_008964	GZMUCI2EN_004360	GZMUFR1EN_011374	GZMUHI1EN_008274	GZMUPL2EN_004743		GZRHMI1EN_002172	GZRHST1EN_012251			
N11.HOG0003804	OG0001006	n11					GGMULA1EN_003913	GGRHOR1EN_002868								GZMUCI1EN_008085	GZMUCI2EN_006488	GZMUFR1EN_002282	GZMUHI1EN_006135	GZMUPL2EN_006093		GZRHMI1EN_004768	GZRHST1EN_005675			
N11.HOG0003805	OG0001006	n25					GGMULA1EN_003819	GGRHOR1EN_011472								GZMUCI1EN_002197	GZMUCI2EN_003400	GZMUFR1EN_011160	GZMUHI1EN_002044	GZMUPL2EN_003303		GZRHMI1EN_005769	GZRHST1EN_007173			
N11.HOG0003806	OG0001007	n0					GGMULA1EN_004248, GGMULA1EN_009576	GGRHOR1EN_011479								GZMUCI1EN_010817, GZMUCI1EN_009524	GZMUCI2EN_010561, GZMUCI2EN_002995	GZMUFR1EN_010724, GZMUFR1EN_003246	GZMUHI1EN_005738, GZMUHI1EN_008186	GZMUPL2EN_009881, GZMUPL2EN_006382		GZRHMI1EN_002358, GZRHMI1EN_005762	GZRHST1EN_006968			
N11.HOG0003807	OG0001008	n7					GGMULA1EN_011084	GGRHOR1EN_011574, GGRHOR1EN_012100								GZMUCI1EN_002399	GZMUCI2EN_003604	GZMUFR1EN_007536	GZMUHI1EN_012465	GZMUPL2EN_003791		GZRHMI1EN_007522	GZRHST1EN_010926			
N11.HOG0003808	OG0001008	n16					GGMULA1EN_002352	GGRHOR1EN_011131, GGRHOR1EN_005333								GZMUCI1EN_000859	GZMUCI2EN_001034	GZMUFR1EN_008353	GZMUHI1EN_011063	GZMUPL2EN_001932		GZRHMI1EN_006312	GZRHST1EN_002768			
N11.HOG0003809	OG0001008	n35																					GZRHST1EN_004329			
N11.HOG0003810	OG0001009	n12					GGMULA1EN_000614	GGRHOR1EN_003327								GZMUCI1EN_000954	GZMUCI2EN_000942	GZMUFR1EN_008264	GZMUHI1EN_008172	GZMUPL2EN_001802			GZRHST1EN_011229			
N11.HOG0003811	OG0001009	n27					GGMULA1EN_000860	GGRHOR1EN_009853								GZMUCI1EN_002066	GZMUCI2EN_001465	GZMUFR1EN_004710	GZMUHI1EN_001186, GZMUHI1EN_001185	GZMUPL2EN_005120		GZRHMI1EN_001891	GZRHST1EN_010149			
N11.HOG0003812	OG0001010	n7					GGMULA1EN_004757	GGRHOR1EN_001250, GGRHOR1EN_012189								GZMUCI1EN_004578	GZMUCI2EN_005369	GZMUFR1EN_010022	GZMUHI1EN_007302	GZMUPL2EN_007549		GZRHMI1EN_007467	GZRHST1EN_011515			
N11.HOG0003813	OG0001010	n27					GGMULA1EN_003721	GGRHOR1EN_009594								GZMUCI1EN_008617	GZMUCI2EN_007844	GZMUFR1EN_006123	GZMUHI1EN_003189	GZMUPL2EN_001365		GZRHMI1EN_001417	GZRHST1EN_005978			
N11.HOG0003814	OG0001011	n15					GGMULA1EN_007521	GGRHOR1EN_009489, GGRHOR1EN_005765								GZMUCI1EN_008007	GZMUCI2EN_008385	GZMUFR1EN_001500	GZMUHI1EN_003955	GZMUPL2EN_008991		GZRHMI1EN_001923	GZRHST1EN_008069, GZRHST1EN_000447			
N11.HOG0003815	OG0001011	n26					GGMULA1EN_009808	GGRHOR1EN_007286, GGRHOR1EN_009004								GZMUCI1EN_004400	GZMUCI2EN_005187	GZMUFR1EN_009438	GZMUHI1EN_000701	GZMUPL2EN_008250		GZRHMI1EN_000647	GZRHST1EN_007292, GZRHST1EN_000814			
N11.HOG0003816	OG0001012	n7					GGMULA1EN_008718	GGRHOR1EN_000991, GGRHOR1EN_009953								GZMUCI1EN_011063	GZMUCI2EN_005930	GZMUFR1EN_008014	GZMUHI1EN_001582	GZMUPL2EN_004646		GZRHMI1EN_003401	GZRHST1EN_13237, GZRHST1EN_012813			
N11.HOG0003817	OG0001012	n28					GGMULA1EN_002645	GGRHOR1EN_010538								GZMUCI1EN_010820	GZMUCI2EN_010564	GZMUFR1EN_010772	GZMUHI1EN_005975	GZMUPL2EN_009903		GZRHMI1EN_006897	GZRHST1EN_008819			
N11.HOG0003818	OG0001013	n5					GGMULA1EN_001203	GGRHOR1EN_010097								GZMUCI1EN_002151	GZMUCI2EN_001431	GZMUFR1EN_004784	GZMUHI1EN_009256	GZMUPL2EN_005525		GZRHMI1EN_005072	GZRHST1EN_003526			
N11.HOG0003819	OG0001013	n21					GGMULA1EN_009603	GGRHOR1EN_013383, GGRHOR1EN_007725								GZMUCI1EN_004561	GZMUCI2EN_005387	GZMUFR1EN_009598	GZMUHI1EN_011272	GZMUPL2EN_007918		GZRHMI1EN_000953	GZRHST1EN_002654, GZRHST1EN_012459			
N11.HOG0003820	OG0001014	n15					GGMULA1EN_010219	GGRHOR1EN_013298								GZMUCI1EN_009120	GZMUCI2EN_004211	GZMUFR1EN_007410	GZMUHI1EN_007661	GZMUPL2EN_003463		GZRHMI1EN_009903	GZRHST1EN_009907			
N11.HOG0003821	OG0001014	n27					GGMULA1EN_006165	GGRHOR1EN_000200, GGRHOR1EN_001110								GZMUCI1EN_005508	GZMUCI2EN_005966	GZMUFR1EN_002711	GZMUHI1EN_007487	GZMUPL2EN_002946		GZRHMI1EN_010147	GZRHST1EN_002005, GZRHST1EN_007554			
N11.HOG0003822	OG0001015	n8					GGMULA1EN_005639, GGMULA1EN_001329									GZMUCI1EN_010148	GZMUCI2EN_009388	GZMUFR1EN_002434	GZMUHI1EN_000555	GZMUPL2EN_010522						
N11.HOG0003823	OG0001015	n17						GGRHOR1EN_009909, GGRHOR1EN_000894								GZMUCI1EN_006499	GZMUCI2EN_007151	GZMUFR1EN_000648	GZMUHI1EN_007171	GZMUPL2EN_000738		GZRHMI1EN_009318	GZRHST1EN_010293, GZRHST1EN_003290			
N11.HOG0003824	OG0001015	n26					GGMULA1EN_001328												GZMUHI1EN_006146							
N11.HOG0003825	OG0001016	n10					GGMULA1EN_004295	GGRHOR1EN_012864								GZMUCI1EN_011848	GZMUCI2EN_011915, GZMUCI2EN_011914	GZMUFR1EN_010810	GZMUHI1EN_005993	GZMUPL2EN_009541		GZRHMI1EN_005160	GZRHST1EN_012878			
N11.HOG0003826	OG0001016	n20					GGMULA1EN_002600	GGRHOR1EN_006407								GZMUCI1EN_011804	GZMUCI2EN_011842	GZMUFR1EN_010699	GZMUHI1EN_005892	GZMUPL2EN_009535		GZRHMI1EN_005658	GZRHST1EN_006785			
N11.HOG0003827	OG0001017	n9					GGMULA1EN_009240	GGRHOR1EN_005267								GZMUCI1EN_004059, GZMUCI1EN_009591	GZMUCI2EN_010807, GZMUCI2EN_003064	GZMUFR1EN_005006, GZMUFR1EN_004560	GZMUHI1EN_006728	GZMUPL2EN_005586, GZMUPL2EN_007290		GZRHMI1EN_002305	GZRHST1EN_010369			
N11.HOG0003828	OG0001017	n26					GGMULA1EN_005253	GGRHOR1EN_005788, GGRHOR1EN_009664								GZMUCI1EN_009110	GZMUCI2EN_004218	GZMUFR1EN_007366	GZMUHI1EN_003623	GZMUPL2EN_003470		GZRHMI1EN_001284	GZRHST1EN_008117			
N11.HOG0003829	OG0001018	n13					GGMULA1EN_010006	GGRHOR1EN_006886								GZMUCI1EN_000336	GZMUCI2EN_001364	GZMUFR1EN_005085	GZMUHI1EN_003523	GZMUPL2EN_005166		GZRHMI1EN_002259	GZRHST1EN_006508			
N11.HOG0003830	OG0001018	n29					GGMULA1EN_009854	GGRHOR1EN_008719, GGRHOR1EN_013303								GZMUCI1EN_009616	GZMUCI2EN_009919	GZMUFR1EN_007024	GZMUHI1EN_010858	GZMUPL2EN_000023			GZRHST1EN_009901			
N11.HOG0003831	OG0001019	n9														GZMUCI1EN_004201										
N11.HOG0003832	OG0001019	n16					GGMULA1EN_006535	GGRHOR1EN_007418								GZMUCI1EN_001028	GZMUCI2EN_000868	GZMUFR1EN_005756	GZMUHI1EN_008058	GZMUPL2EN_004853		GZRHMI1EN_006846	GZRHST1EN_000897			
N11.HOG0003833	OG0001019	n29					GGMULA1EN_008764	GGRHOR1EN_002788								GZMUCI1EN_004202	GZMUCI2EN_010742	GZMUFR1EN_004957	GZMUHI1EN_010178	GZMUPL2EN_005911		GZRHMI1EN_004668	GZRHST1EN_003982			
N11.HOG0003834	OG0001020	n1															GZMUCI2EN_006674									
N11.HOG0003835	OG0001020	n33														GZMUCI1EN_008339	GZMUCI2EN_000630, GZMUCI2EN_007971, GZMUCI2EN_12079	GZMUFR1EN_000972	GZMUHI1EN_008867, GZMUHI1EN_011770, GZMUHI1EN_12679	GZMUPL2EN_009750, GZMUPL2EN_009992			GZRHST1EN_006444			
N11.HOG0003836	OG0001021	n1					GGMULA1EN_006512	GGRHOR1EN_007643								GZMUCI1EN_001019	GZMUCI2EN_000877	GZMUFR1EN_005764	GZMUHI1EN_008062, GZMUHI1EN_008063	GZMUPL2EN_004845		GZRHMI1EN_006882	GZRHST1EN_000228, GZRHST1EN_005553			
N11.HOG0003837	OG0001021	n23					GGMULA1EN_000749	GGRHOR1EN_010914								GZMUCI1EN_010018	GZMUCI2EN_009510		GZMUHI1EN_010866	GZMUPL2EN_001420		GZRHMI1EN_002426				
N11.HOG0003838	OG0001021	n31					GGMULA1EN_003397	GGRHOR1EN_007024								GZMUCI1EN_003833	GZMUCI2EN_011107	GZMUFR1EN_005351	GZMUHI1EN_011849	GZMUPL2EN_004994		GZRHMI1EN_004877	GZRHST1EN_003718, GZRHST1EN_007655			
N11.HOG0003839	OG0001022	n1					GGMULA1EN_001354	GGRHOR1EN_003833, GGRHOR1EN_010435								GZMUCI1EN_003334	GZMUCI2EN_002281	GZMUFR1EN_003772	GZMUHI1EN_000542	GZMUPL2EN_007175		GZRHMI1EN_000434	GZRHST1EN_000081, GZRHST1EN_008295			
N11.HOG0003840	OG0001022	n20					GGMULA1EN_008849	GGRHOR1EN_002738, GGRHOR1EN_001644								GZMUCI1EN_001489	GZMUCI2EN_000774	GZMUFR1EN_005012	GZMUHI1EN_010198	GZMUPL2EN_005223		GZRHMI1EN_006612	GZRHST1EN_010707, GZRHST1EN_005753			
N11.HOG0003841	OG0001023	n4					GGMULA1EN_004148	GGRHOR1EN_002608										GZMUFR1EN_007044					GZRHST1EN_012765			
N11.HOG0003842	OG0001023	n11															GZMUCI2EN_007960						GZRHST1EN_001242			
N11.HOG0003843	OG0001023	n12														GZMUCI1EN_006304		GZMUFR1EN_004628, GZMUFR1EN_002185, GZMUFR1EN_007342					GZRHST1EN_002121			
N11.HOG0003844	OG0001023	n16					GGMULA1EN_009606	GGRHOR1EN_011272								GZMUCI1EN_006303, GZMUCI1EN_001997, GZMUCI1EN_001937, GZMUCI1EN_006872, GZMUCI1EN_002062, GZMUCI1EN_001932, GZMUCI1EN_002916	GZMUCI2EN_007336, GZMUCI2EN_001585, GZMUCI2EN_006799, GZMUCI2EN_001469, GZMUCI2EN_000906, GZMUCI2EN_001548, GZMUCI2EN_003951, GZMUCI2EN_003950	GZMUFR1EN_004604, GZMUFR1EN_001210	GZMUHI1EN_010193, GZMUHI1EN_011152	GZMUPL2EN_003828						
N11.HOG0003845	OG0001023	n37					GGMULA1EN_010990, GGMULA1EN_010993												GZMUHI1EN_012335				GZRHST1EN_010391			
N11.HOG0003846	OG0001024	n1					GGMULA1EN_005922, GGMULA1EN_006477	GGRHOR1EN_003761, GGRHOR1EN_010134								GZMUCI1EN_005609, GZMUCI1EN_007235	GZMUCI2EN_006054, GZMUCI2EN_009168	GZMUFR1EN_001903, GZMUFR1EN_009297	GZMUHI1EN_009939, GZMUHI1EN_009340	GZMUPL2EN_002907, GZMUPL2EN_007348		GZRHMI1EN_007157	GZRHST1EN_009001			
N11.HOG0003847	OG0001024	n25					GGMULA1EN_008627	GGRHOR1EN_011161								GZMUCI1EN_003450	GZMUCI2EN_002684	GZMUFR1EN_004471	GZMUHI1EN_008161	GZMUPL2EN_011123		GZRHMI1EN_005731	GZRHST1EN_003336			
N11.HOG0003848	OG0001026	n7					GGMULA1EN_007281	GGRHOR1EN_010717, GGRHOR1EN_010721								GZMUCI1EN_009423	GZMUCI2EN_002897	GZMUFR1EN_003875	GZMUHI1EN_009681	GZMUPL2EN_006959		GZRHMI1EN_008019	GZRHST1EN_011381			
N11.HOG0003849	OG0001026	n26					GGMULA1EN_001150	GGRHOR1EN_011624, GGRHOR1EN_004494								GZMUCI1EN_002125	GZMUCI2EN_001453	GZMUFR1EN_004771	GZMUHI1EN_010066	GZMUPL2EN_005503		GZRHMI1EN_007843	GZRHST1EN_011136, GZRHST1EN_004668			
N11.HOG0003850	OG0001027	n11					GGMULA1EN_005987	GGRHOR1EN_006618								GZMUCI1EN_008146	GZMUCI2EN_008167	GZMUFR1EN_006839	GZMUHI1EN_008951	GZMUPL2EN_000285		GZRHMI1EN_001170	GZRHST1EN_006958			
N11.HOG0003851	OG0001027	n24					GGMULA1EN_004652	GGRHOR1EN_003799								GZMUCI1EN_002616	GZMUCI2EN_003857	GZMUFR1EN_007844	GZMUHI1EN_005847	GZMUPL2EN_003506		GZRHMI1EN_000182	GZRHST1EN_000137			
N11.HOG0003852	OG0001028	n17					GGMULA1EN_008613, GGMULA1EN_008614	GGRHOR1EN_007780								GZMUCI1EN_007019	GZMUCI2EN_006651	GZMUFR1EN_000740	GZMUHI1EN_010968	GZMUPL2EN_008915		GZRHMI1EN_001073	GZRHST1EN_002516, GZRHST1EN_012486, GZRHST1EN_012485			
N11.HOG0003853	OG0001028	n28					GGMULA1EN_000056	GGRHOR1EN_013522								GZMUCI1EN_001593	GZMUCI2EN_000099	GZMUFR1EN_009031	GZMUHI1EN_008073	GZMUPL2EN_006270		GZRHMI1EN_002060	GZRHST1EN_001823			
N11.HOG0003854	OG0001029	n8						GGRHOR1EN_011158														GZRHMI1EN_004599				
N11.HOG0003855	OG0001029	n22					GGMULA1EN_004312									GZMUCI1EN_010357	GZMUCI2EN_010092	GZMUFR1EN_010686		GZMUPL2EN_009917		GZRHMI1EN_005729	GZRHST1EN_003331			
N11.HOG0003856	OG0001029	n28						GGRHOR1EN_008502								GZMUCI1EN_003531	GZMUCI2EN_002087	GZMUFR1EN_004020	GZMUHI1EN_008628	GZMUPL2EN_002492			GZRHST1EN_011623, GZRHST1EN_003950			
N11.HOG0003857	OG0001030	n13					GGMULA1EN_004433									GZMUCI1EN_011744	GZMUCI2EN_011781		GZMUHI1EN_011732	GZMUPL2EN_010931		GZRHMI1EN_005720				
N11.HOG0003858	OG0001030	n26					GGMULA1EN_003766	GGRHOR1EN_002648								GZMUCI1EN_008431	GZMUCI2EN_007607	GZMUFR1EN_006104	GZMUHI1EN_008729	GZMUPL2EN_000488		GZRHMI1EN_002973	GZRHST1EN_000931			
N11.HOG0003859	OG0001031	n14					GGMULA1EN_008513	GGRHOR1EN_004194								GZMUCI1EN_007005	GZMUCI2EN_006665, GZMUCI2EN_006666	GZMUFR1EN_000573	GZMUHI1EN_011049	GZMUPL2EN_008908		GZRHMI1EN_002815	GZRHST1EN_002331			
N11.HOG0003860	OG0001031	n24					GGMULA1EN_010929	GGRHOR1EN_004146, GGRHOR1EN_006492								GZMUCI1EN_002496	GZMUCI2EN_003697	GZMUFR1EN_007136	GZMUHI1EN_007998	GZMUPL2EN_004547		GZRHMI1EN_004623	GZRHST1EN_002437, GZRHST1EN_012419			
N11.HOG0003861	OG0001032	n15					GGMULA1EN_009739												GZMUHI1EN_004446	GZMUPL2EN_007453						
N11.HOG0003862	OG0001032	n22					GGMULA1EN_004107	GGRHOR1EN_002243, GGRHOR1EN_012721								GZMUCI1EN_002883	GZMUCI2EN_003984	GZMUFR1EN_007627	GZMUHI1EN_006143	GZMUPL2EN_004380		GZRHMI1EN_001619	GZRHST1EN_006692, GZRHST1EN_005189			
N11.HOG0003863	OG0001033	n3																					GZRHST1EN_011437			
N11.HOG0003864	OG0001033	n5					GGMULA1EN_000570, GGMULA1EN_001004	GGRHOR1EN_010745, GGRHOR1EN_004368, GGRHOR1EN_004438								GZMUCI1EN_004145, GZMUCI1EN_004121	GZMUCI2EN_010891, GZMUCI2EN_010865	GZMUFR1EN_004913, GZMUFR1EN_004884	GZMUHI1EN_009345, GZMUHI1EN_009242	GZMUPL2EN_005742		GZRHMI1EN_007528, GZRHMI1EN_007369	GZRHST1EN_004435, GZRHST1EN_004127			
N11.HOG0003865	OG0001034	n6					GGMULA1EN_009413	GGRHOR1EN_013636								GZMUCI1EN_009877	GZMUCI2EN_009648	GZMUFR1EN_006283	GZMUHI1EN_002673	GZMUPL2EN_001110		GZRHMI1EN_007899	GZRHST1EN_011362			
N11.HOG0003866	OG0001034	n20					GGMULA1EN_001675	GGRHOR1EN_000015, GGRHOR1EN_007989								GZMUCI1EN_011349	GZMUCI2EN_011397	GZMUFR1EN_000909	GZMUHI1EN_006316	GZMUPL2EN_000397		GZRHMI1EN_004964	GZRHST1EN_003846, GZRHST1EN_011596			
N11.HOG0003867	OG0001035	n6					GGMULA1EN_009505	GGRHOR1EN_009071								GZMUCI1EN_009851	GZMUCI2EN_009683	GZMUFR1EN_006262	GZMUHI1EN_002570	GZMUPL2EN_000190		GZRHMI1EN_000593	GZRHST1EN_011291			
N11.HOG0003868	OG0001035	n22					GGMULA1EN_007473	GGRHOR1EN_002181								GZMUCI1EN_006582, GZMUCI1EN_012041	GZMUCI2EN_007071	GZMUFR1EN_001195	GZMUHI1EN_008551	GZMUPL2EN_008552		GZRHMI1EN_002132	GZRHST1EN_000641			
N11.HOG0003869	OG0001036	n4															GZMUCI2EN_009822									
N11.HOG0003870	OG0001036	n6					GGMULA1EN_003624																			
N11.HOG0003871	OG0001036	n18					GGMULA1EN_007654	GGRHOR1EN_012848, GGRHOR1EN_004935																		
N11.HOG0003872	OG0001036	n21														GZMUCI1EN_009716		GZMUFR1EN_006620	GZMUHI1EN_006655, GZMUHI1EN_003194	GZMUPL2EN_001231						
N11.HOG0003873	OG0001036	n33														GZMUCI1EN_001893	GZMUCI2EN_001694	GZMUFR1EN_004240		GZMUPL2EN_002477		GZRHMI1EN_002840	GZRHST1EN_005502			
N11.HOG0003874	OG0001037	n14					GGMULA1EN_009734	GGRHOR1EN_012447								GZMUCI1EN_011656	GZMUCI2EN_011602	GZMUFR1EN_011516	GZMUHI1EN_004453	GZMUPL2EN_009756		GZRHMI1EN_008843	GZRHST1EN_009675			
N11.HOG0003875	OG0001037	n22					GGMULA1EN_004112	GGRHOR1EN_002241, GGRHOR1EN_012716								GZMUCI1EN_002886	GZMUCI2EN_003981	GZMUFR1EN_007624	GZMUHI1EN_006140	GZMUPL2EN_004376		GZRHMI1EN_004002	GZRHST1EN_000602, GZRHST1EN_005187			
N11.HOG0003876	OG0001038	n10					GGMULA1EN_005959	GGRHOR1EN_007806								GZMUCI1EN_004670	GZMUCI2EN_005458	GZMUFR1EN_009663	GZMUHI1EN_002575	GZMUPL2EN_007748		GZRHMI1EN_002076	GZRHST1EN_009550			
N11.HOG0003877	OG0001038	n23					GGMULA1EN_001664	GGRHOR1EN_008217, GGRHOR1EN_006817										GZMUFR1EN_006534	GZMUHI1EN_006312	GZMUPL2EN_000134		GZRHMI1EN_003482	GZRHST1EN_009396, GZRHST1EN_007195			
N11.HOG0003878	OG0001039	n13																		GZMUPL2EN_003269						
N11.HOG0003879	OG0001039	n24					GGMULA1EN_010808	GGRHOR1EN_000939								GZMUCI1EN_001267	GZMUCI2EN_000325	GZMUFR1EN_008349	GZMUHI1EN_011555	GZMUPL2EN_002145		GZRHMI1EN_008822	GZRHST1EN_003075, GZRHST1EN_010177			
N11.HOG0003880	OG0001039	n33						GGRHOR1EN_005745												GZMUPL2EN_003270						
N11.HOG0003881	OG0001040	n4					GGMULA1EN_008615	GGRHOR1EN_003017								GZMUCI1EN_006587, GZMUCI1EN_006664, GZMUCI1EN_006768, GZMUCI1EN_006654	GZMUCI2EN_006999	GZMUFR1EN_000263	GZMUHI1EN_011031	GZMUPL2EN_008914		GZRHMI1EN_003027	GZRHST1EN_007791			
N11.HOG0003882	OG0001040	n25					GGMULA1EN_005091	GGRHOR1EN_000600								GZMUCI1EN_008566	GZMUCI2EN_007880	GZMUFR1EN_006046	GZMUHI1EN_000883	GZMUPL2EN_001031		GZRHMI1EN_008257	GZRHST1EN_006558, GZRHST1EN_001685, GZRHST1EN_001881, GZRHST1EN_001834, GZRHST1EN_001686, GZRHST1EN_001684			
N11.HOG0003883	OG0001041	n5					GGMULA1EN_001526	GGRHOR1EN_001760								GZMUCI1EN_011305	GZMUCI2EN_011443	GZMUFR1EN_000169, GZMUFR1EN_000168	GZMUHI1EN_008769	GZMUPL2EN_001653		GZRHMI1EN_003276	GZRHST1EN_009653, GZRHST1EN_000784			
N11.HOG0003884	OG0001041	n24					GGMULA1EN_003855	GGRHOR1EN_001000								GZMUCI1EN_008992	GZMUCI2EN_004332	GZMUFR1EN_007667	GZMUHI1EN_001592	GZMUPL2EN_004504		GZRHMI1EN_009357	GZRHST1EN_002976			
N11.HOG0003885	OG0001042	n0					GGMULA1EN_004153, GGMULA1EN_000835	GGRHOR1EN_003664, GGRHOR1EN_002841, GGRHOR1EN_010174, GGRHOR1EN_012503								GZMUCI1EN_000221, GZMUCI1EN_005661	GZMUCI2EN_003374, GZMUCI2EN_006106	GZMUFR1EN_002597, GZMUFR1EN_011135	GZMUHI1EN_001249, GZMUHI1EN_001055	GZMUPL2EN_002713, GZMUPL2EN_004702		GZRHMI1EN_006527, GZRHMI1EN_009026	GZRHST1EN_008750, GZRHST1EN_000091			
N11.HOG0003886	OG0001043	n14					GGMULA1EN_008516	GGRHOR1EN_011030								GZMUCI1EN_007000	GZMUCI2EN_006670	GZMUFR1EN_000567	GZMUHI1EN_011047	GZMUPL2EN_008903		GZRHMI1EN_009536	GZRHST1EN_005015			
N11.HOG0003887	OG0001043	n29					GGMULA1EN_001914	GGRHOR1EN_004885								GZMUCI1EN_002270	GZMUCI2EN_003470	GZMUFR1EN_007858	GZMUHI1EN_003392	GZMUPL2EN_003989		GZRHMI1EN_006411	GZRHST1EN_010883			
N11.HOG0003888	OG0001044	n0					GGMULA1EN_004805	GGRHOR1EN_008660, GGRHOR1EN_008659								GZMUCI1EN_009563	GZMUCI2EN_003035	GZMUFR1EN_003241	GZMUHI1EN_000780, GZMUHI1EN_002495	GZMUPL2EN_006462		GZRHMI1EN_004914	GZRHST1EN_003560			
N11.HOG0003889	OG0001045	n8					GGMULA1EN_005351	GGRHOR1EN_008052, GGRHOR1EN_001405								GZMUCI1EN_001625	GZMUCI2EN_000066	GZMUFR1EN_008825	GZMUHI1EN_003334	GZMUPL2EN_002050		GZRHMI1EN_001732	GZRHST1EN_002951			
N11.HOG0003890	OG0001045	n27					GGMULA1EN_004558	GGRHOR1EN_011726								GZMUCI1EN_008059	GZMUCI2EN_006512	GZMUFR1EN_001685	GZMUHI1EN_011687	GZMUPL2EN_006141		GZRHMI1EN_006741	GZRHST1EN_008550, GZRHST1EN_000318			
