HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N19.HOG0000892	OG0000165	n4										GZCUEC1EN_001939, GZCUEC1EN_010311														
N19.HOG0000893	OG0000166	n13									GZCUBL1EN_002180	GZCUEC1EN_004684														
N19.HOG0000894	OG0000166	n24									GZCUBL1EN_003540	GZCUEC1EN_001136														
N19.HOG0000895	OG0000166	n38									GZCUBL1EN_006482	GZCUEC1EN_007571														
N19.HOG0000896	OG0000166	n59									GZCUBL1EN_000566	GZCUEC1EN_004440														
N19.HOG0000897	OG0000166	n74									GZCUBL1EN_002181	GZCUEC1EN_004439														
N19.HOG0000898	OG0000167	n5									GZCUBL1EN_004972	GZCUEC1EN_009048														
N19.HOG0000899	OG0000167	n42									GZCUBL1EN_010263	GZCUEC1EN_010460														
N19.HOG0000900	OG0000167	n52									GZCUBL1EN_009033	GZCUEC1EN_003775														
N19.HOG0000901	OG0000167	n63										GZCUEC1EN_003436														
N19.HOG0000902	OG0000167	n74									GZCUBL1EN_007637, GZCUBL1EN_007638, GZCUBL1EN_007636	GZCUEC1EN_006882														
N19.HOG0000903	OG0000168	n30									GZCUBL1EN_007892	GZCUEC1EN_009389														
N19.HOG0000904	OG0000168	n33									GZCUBL1EN_000705	GZCUEC1EN_004213														
N19.HOG0000905	OG0000168	n58									GZCUBL1EN_008267	GZCUEC1EN_007216														
N19.HOG0000906	OG0000168	n72									GZCUBL1EN_000763	GZCUEC1EN_004143														
N19.HOG0000907	OG0000169	n11									GZCUBL1EN_007209	GZCUEC1EN_009680														
N19.HOG0000908	OG0000169	n72									GZCUBL1EN_002041, GZCUBL1EN_005562, GZCUBL1EN_005565, GZCUBL1EN_005556, GZCUBL1EN_001480, GZCUBL1EN_005557, GZCUBL1EN_006029	GZCUEC1EN_008934, GZCUEC1EN_006303														
N19.HOG0000909	OG0000169	n83									GZCUBL1EN_002096	GZCUEC1EN_002988														
N19.HOG0000910	OG0000170	n10									GZCUBL1EN_004147	GZCUEC1EN_000236														
N19.HOG0000911	OG0000170	n22									GZCUBL1EN_000785	GZCUEC1EN_004306														
N19.HOG0000912	OG0000170	n47									GZCUBL1EN_004298	GZCUEC1EN_000377														
N19.HOG0000913	OG0000170	n58									GZCUBL1EN_000306	GZCUEC1EN_002302														
N19.HOG0000914	OG0000170	n63									GZCUBL1EN_000304	GZCUEC1EN_002300														
N19.HOG0000915	OG0000171	n4									GZCUBL1EN_004871															
N19.HOG0000916	OG0000172	n8										GZCUEC1EN_000874														
N19.HOG0000917	OG0000172	n41									GZCUBL1EN_002141	GZCUEC1EN_002973														
N19.HOG0000918	OG0000172	n46									GZCUBL1EN_006658	GZCUEC1EN_000875, GZCUEC1EN_003657														
N19.HOG0000919	OG0000173	n20									GZCUBL1EN_000729	GZCUEC1EN_004234														
N19.HOG0000920	OG0000173	n47										GZCUEC1EN_006465														
N19.HOG0000921	OG0000173	n50									GZCUBL1EN_006982	GZCUEC1EN_006525														
N19.HOG0000922	OG0000173	n51									GZCUBL1EN_005520, GZCUBL1EN_005518	GZCUEC1EN_006466														
N19.HOG0000923	OG0000174	n30									GZCUBL1EN_004916	GZCUEC1EN_008942														
N19.HOG0000924	OG0000174	n36									GZCUBL1EN_010266	GZCUEC1EN_010458														
N19.HOG0000925	OG0000174	n72										GZCUEC1EN_004906														
N19.HOG0000926	OG0000175	n7									GZCUBL1EN_001728	GZCUEC1EN_007132														
N19.HOG0000927	OG0000175	n27									GZCUBL1EN_008073	GZCUEC1EN_006932														
N19.HOG0000928	OG0000175	n32									GZCUBL1EN_008456	GZCUEC1EN_008893														
N19.HOG0000929	OG0000175	n60									GZCUBL1EN_005589	GZCUEC1EN_005267														
N19.HOG0000930	OG0000175	n73									GZCUBL1EN_008125															
N19.HOG0000931	OG0000176	n10									GZCUBL1EN_009269	GZCUEC1EN_003536														
N19.HOG0000932	OG0000176	n55									GZCUBL1EN_009775	GZCUEC1EN_010929														
N19.HOG0000933	OG0000176	n59									GZCUBL1EN_000804	GZCUEC1EN_004334														
N19.HOG0000934	OG0000177	n12									GZCUBL1EN_003048															
N19.HOG0000935	OG0000177	n28									GZCUBL1EN_008112	GZCUEC1EN_006975														
N19.HOG0000936	OG0000177	n37									GZCUBL1EN_003075	GZCUEC1EN_008029														
N19.HOG0000937	OG0000177	n55									GZCUBL1EN_005489	GZCUEC1EN_009525														
N19.HOG0000938	OG0000177	n71									GZCUBL1EN_003029	GZCUEC1EN_007803														
N19.HOG0000939	OG0000178	n9									GZCUBL1EN_000390	GZCUEC1EN_002130														
N19.HOG0000940	OG0000178	n36										GZCUEC1EN_006762														
N19.HOG0000941	OG0000178	n37									GZCUBL1EN_007702	GZCUEC1EN_006761														
N19.HOG0000942	OG0000178	n39									GZCUBL1EN_009306	GZCUEC1EN_003501														
N19.HOG0000943	OG0000178	n54									GZCUBL1EN_002019	GZCUEC1EN_000759														
N19.HOG0000944	OG0000179	n8									GZCUBL1EN_002560															
N19.HOG0000945	OG0000179	n11									GZCUBL1EN_010330	GZCUEC1EN_001545, GZCUEC1EN_001981, GZCUEC1EN_001980														
N19.HOG0000946	OG0000179	n51									GZCUBL1EN_000452															
N19.HOG0000947	OG0000179	n73									GZCUBL1EN_001412															
N19.HOG0000948	OG0000180	n19									GZCUBL1EN_002990	GZCUEC1EN_007782														
N19.HOG0000949	OG0000180	n33									GZCUBL1EN_005786	GZCUEC1EN_005368														
N19.HOG0000950	OG0000180	n67									GZCUBL1EN_001952	GZCUEC1EN_007458														
N19.HOG0000951	OG0000181	n32									GZCUBL1EN_003560	GZCUEC1EN_001177														
N19.HOG0000952	OG0000181	n35									GZCUBL1EN_006368	GZCUEC1EN_004977														
N19.HOG0000953	OG0000181	n51									GZCUBL1EN_005452															
N19.HOG0000954	OG0000181	n59									GZCUBL1EN_008089	GZCUEC1EN_006956														
N19.HOG0000955	OG0000182	n10									GZCUBL1EN_007762	GZCUEC1EN_006708														
N19.HOG0000956	OG0000182	n27									GZCUBL1EN_010623	GZCUEC1EN_010173														
N19.HOG0000957	OG0000182	n72									GZCUBL1EN_006214	GZCUEC1EN_005056														
N19.HOG0000958	OG0000182	n77									GZCUBL1EN_010281	GZCUEC1EN_010445														
N19.HOG0000959	OG0000183	n9									GZCUBL1EN_007558	GZCUEC1EN_005742														
N19.HOG0000960	OG0000183	n31									GZCUBL1EN_008707	GZCUEC1EN_004296														
N19.HOG0000961	OG0000183	n66									GZCUBL1EN_005625	GZCUEC1EN_005176														
N19.HOG0000962	OG0000184	n1									GZCUBL1EN_010358	GZCUEC1EN_007052														
N19.HOG0000963	OG0000184	n25									GZCUBL1EN_008792															
N19.HOG0000964	OG0000184	n55										GZCUEC1EN_000346														
N19.HOG0000965	OG0000185	n9									GZCUBL1EN_002164	GZCUEC1EN_004647														
N19.HOG0000966	OG0000185	n13									GZCUBL1EN_000024	GZCUEC1EN_009988														
N19.HOG0000967	OG0000185	n65									GZCUBL1EN_002165															
N19.HOG0000968	OG0000186	n8									GZCUBL1EN_007619	GZCUEC1EN_006823														
N19.HOG0000969	OG0000186	n26									GZCUBL1EN_005431	GZCUEC1EN_005796														
N19.HOG0000970	OG0000186	n59									GZCUBL1EN_009107	GZCUEC1EN_003909														
N19.HOG0000971	OG0000187	n2									GZCUBL1EN_007541	GZCUEC1EN_005728														
N19.HOG0000972	OG0000187	n23									GZCUBL1EN_008317	GZCUEC1EN_007160														
N19.HOG0000973	OG0000187	n42									GZCUBL1EN_001664	GZCUEC1EN_008675														
N19.HOG0000974	OG0000188	n12									GZCUBL1EN_002902	GZCUEC1EN_004814														
N19.HOG0000975	OG0000188	n28									GZCUBL1EN_001578	GZCUEC1EN_008545														
N19.HOG0000976	OG0000188	n55									GZCUBL1EN_009016	GZCUEC1EN_003861														
N19.HOG0000977	OG0000188	n79									GZCUBL1EN_003841	GZCUEC1EN_000646														
N19.HOG0000978	OG0000189	n17									GZCUBL1EN_002110	GZCUEC1EN_003001														
N19.HOG0000979	OG0000189	n25									GZCUBL1EN_001147	GZCUEC1EN_008129														
N19.HOG0000980	OG0000189	n41									GZCUBL1EN_002578	GZCUEC1EN_002070														
N19.HOG0000981	OG0000189	n68									GZCUBL1EN_003795	GZCUEC1EN_001350														
N19.HOG0000982	OG0000190	n18									GZCUBL1EN_003602	GZCUEC1EN_001148														
N19.HOG0000983	OG0000190	n33									GZCUBL1EN_006088	GZCUEC1EN_005674														
N19.HOG0000984	OG0000190	n49									GZCUBL1EN_002556	GZCUEC1EN_002091														
N19.HOG0000985	OG0000190	n79									GZCUBL1EN_003183	GZCUEC1EN_001592														
N19.HOG0000986	OG0000191	n14									GZCUBL1EN_010390	GZCUEC1EN_010336														
N19.HOG0000987	OG0000191	n29									GZCUBL1EN_008060	GZCUEC1EN_006922														
N19.HOG0000988	OG0000191	n55										GZCUEC1EN_009377														
N19.HOG0000989	OG0000191	n58									GZCUBL1EN_007883	GZCUEC1EN_009376														
N19.HOG0000990	OG0000192	n26									GZCUBL1EN_008348	GZCUEC1EN_007208														
N19.HOG0000991	OG0000192	n43									GZCUBL1EN_003212	GZCUEC1EN_001618														
N19.HOG0000992	OG0000192	n58										GZCUEC1EN_009286														
N19.HOG0000993	OG0000192	n70									GZCUBL1EN_008349	GZCUEC1EN_007207														
N19.HOG0000994	OG0000193	n8									GZCUBL1EN_002495	GZCUEC1EN_004705														
N19.HOG0000995	OG0000193	n27									GZCUBL1EN_003670	GZCUEC1EN_001886														
N19.HOG0000996	OG0000193	n38									GZCUBL1EN_007810	GZCUEC1EN_006662														
N19.HOG0000997	OG0000193	n66									GZCUBL1EN_000976	GZCUEC1EN_003323														
N19.HOG0000998	OG0000193	n73									GZCUBL1EN_006480	GZCUEC1EN_007568														
N19.HOG0000999	OG0000194	n9									GZCUBL1EN_010316	GZCUEC1EN_010409														
N19.HOG0001000	OG0000194	n37									GZCUBL1EN_005616	GZCUEC1EN_005184														
N19.HOG0001001	OG0000194	n54									GZCUBL1EN_004570	GZCUEC1EN_002402														
N19.HOG0001002	OG0000195	n30									GZCUBL1EN_006478	GZCUEC1EN_007566, GZCUEC1EN_007565														
N19.HOG0001003	OG0000195	n43									GZCUBL1EN_000978	GZCUEC1EN_003325														
N19.HOG0001004	OG0000195	n59									GZCUBL1EN_006485	GZCUEC1EN_007573														
N19.HOG0001005	OG0000196	n17									GZCUBL1EN_006251	GZCUEC1EN_004846														
N19.HOG0001006	OG0000196	n33									GZCUBL1EN_005250	GZCUEC1EN_009315														
N19.HOG0001007	OG0000196	n50									GZCUBL1EN_001465	GZCUEC1EN_008381														
N19.HOG0001008	OG0000196	n66									GZCUBL1EN_002762	GZCUEC1EN_000953														
N19.HOG0001009	OG0000197	n47									GZCUBL1EN_007228, GZCUBL1EN_006882															
N19.HOG0001010	OG0000198	n1									GZCUBL1EN_008185	GZCUEC1EN_007090														
N19.HOG0001011	OG0000198	n50									GZCUBL1EN_009173	GZCUEC1EN_003626														
N19.HOG0001012	OG0000199	n19										GZCUEC1EN_002327														
N19.HOG0001013	OG0000199	n20									GZCUBL1EN_002827	GZCUEC1EN_003136														
N19.HOG0001014	OG0000199	n44									GZCUBL1EN_000324	GZCUEC1EN_001259, GZCUEC1EN_001258, GZCUEC1EN_002326														
N19.HOG0001015	OG0000199	n51									GZCUBL1EN_002311	GZCUEC1EN_004544														
N19.HOG0001016	OG0000199	n63									GZCUBL1EN_003703															
N19.HOG0001017	OG0000200	n2									GZCUBL1EN_000085															
N19.HOG0001018	OG0000200	n10										GZCUEC1EN_009854														
N19.HOG0001019	OG0000200	n12									GZCUBL1EN_006014	GZCUEC1EN_006354														
N19.HOG0001020	OG0000200	n42									GZCUBL1EN_000086															
N19.HOG0001021	OG0000200	n60									GZCUBL1EN_007844	GZCUEC1EN_006561														
N19.HOG0001022	OG0000200	n70									GZCUBL1EN_002046	GZCUEC1EN_003055														
N19.HOG0001023	OG0000201	n12									GZCUBL1EN_006898	GZCUEC1EN_007919														
N19.HOG0001024	OG0000201	n29									GZCUBL1EN_004771	GZCUEC1EN_003119														
N19.HOG0001025	OG0000201	n52									GZCUBL1EN_010007	GZCUEC1EN_010731														
N19.HOG0001026	OG0000201	n65									GZCUBL1EN_010406	GZCUEC1EN_010328														
N19.HOG0001027	OG0000202	n19									GZCUBL1EN_001297	GZCUEC1EN_008271														
N19.HOG0001028	OG0000202	n46									GZCUBL1EN_006611	GZCUEC1EN_007554														
N19.HOG0001029	OG0000202	n74									GZCUBL1EN_006367	GZCUEC1EN_004976														
N19.HOG0001030	OG0000202	n77									GZCUBL1EN_003579	GZCUEC1EN_001174														
N19.HOG0001031	OG0000203	n4									GZCUBL1EN_001653	GZCUEC1EN_008638														
N19.HOG0001032	OG0000203	n20									GZCUBL1EN_000432	GZCUEC1EN_002173														
N19.HOG0001033	OG0000203	n48									GZCUBL1EN_009529, GZCUBL1EN_010907	GZCUEC1EN_008118														
N19.HOG0001034	OG0000203	n54									GZCUBL1EN_005424	GZCUEC1EN_005834														
N19.HOG0001035	OG0000204	n8									GZCUBL1EN_005166	GZCUEC1EN_009206														
N19.HOG0001036	OG0000204	n27									GZCUBL1EN_010028	GZCUEC1EN_010714														
N19.HOG0001037	OG0000204	n50									GZCUBL1EN_001069	GZCUEC1EN_006023														
N19.HOG0001038	OG0000205	n10										GZCUEC1EN_000701														
N19.HOG0001039	OG0000205	n14									GZCUBL1EN_003813	GZCUEC1EN_000700														
N19.HOG0001040	OG0000205	n31									GZCUBL1EN_006761	GZCUEC1EN_001454														
N19.HOG0001041	OG0000205	n49									GZCUBL1EN_009782	GZCUEC1EN_010915														
N19.HOG0001042	OG0000205	n53									GZCUBL1EN_005715	GZCUEC1EN_005340														
N19.HOG0001043	OG0000206	n1									GZCUBL1EN_002169	GZCUEC1EN_004643														
N19.HOG0001044	OG0000206	n30									GZCUBL1EN_004138	GZCUEC1EN_000224														
N19.HOG0001045	OG0000206	n46									GZCUBL1EN_008409	GZCUEC1EN_008803														
N19.HOG0001046	OG0000207	n18									GZCUBL1EN_010182	GZCUEC1EN_010542														
N19.HOG0001047	OG0000207	n36										GZCUEC1EN_008686														
N19.HOG0001048	OG0000207	n38										GZCUEC1EN_005096														
N19.HOG0001049	OG0000207	n50									GZCUBL1EN_003491	GZCUEC1EN_001052														
N19.HOG0001050	OG0000208	n25									GZCUBL1EN_002626	GZCUEC1EN_001982														
N19.HOG0001051	OG0000208	n26									GZCUBL1EN_004648	GZCUEC1EN_002433														
N19.HOG0001052	OG0000208	n73									GZCUBL1EN_008330	GZCUEC1EN_007168														
N19.HOG0001053	OG0000208	n78									GZCUBL1EN_008985	GZCUEC1EN_003875														
N19.HOG0001054	OG0000209	n4									GZCUBL1EN_004650	GZCUEC1EN_002436														
N19.HOG0001055	OG0000209	n60									GZCUBL1EN_006041	GZCUEC1EN_005478														
N19.HOG0001056	OG0000212	n18									GZCUBL1EN_004602	GZCUEC1EN_002726														
N19.HOG0001057	OG0000212	n23									GZCUBL1EN_002911	GZCUEC1EN_004805														
N19.HOG0001058	OG0000212	n44									GZCUBL1EN_002749, GZCUBL1EN_004700	GZCUEC1EN_002770														
N19.HOG0001059	OG0000212	n62										GZCUEC1EN_000967														
N19.HOG0001060	OG0000213	n5									GZCUBL1EN_000600	GZCUEC1EN_004448														
N19.HOG0001061	OG0000213	n22									GZCUBL1EN_004367	GZCUEC1EN_002591														
N19.HOG0001062	OG0000213	n56									GZCUBL1EN_009388	GZCUEC1EN_003425														
N19.HOG0001063	OG0000213	n70										GZCUEC1EN_000798														
N19.HOG0001064	OG0000213	n71									GZCUBL1EN_006553															
N19.HOG0001065	OG0000214	n12									GZCUBL1EN_008834	GZCUEC1EN_004189														
N19.HOG0001066	OG0000214	n44									GZCUBL1EN_008235	GZCUEC1EN_007007														
N19.HOG0001067	OG0000214	n58									GZCUBL1EN_004299	GZCUEC1EN_000378														
N19.HOG0001068	OG0000215	n14									GZCUBL1EN_010361	GZCUEC1EN_010364														
N19.HOG0001069	OG0000215	n49									GZCUBL1EN_001948	GZCUEC1EN_007455														
N19.HOG0001070	OG0000215	n69									GZCUBL1EN_004798	GZCUEC1EN_003181														
N19.HOG0001071	OG0000216	n11									GZCUBL1EN_008147	GZCUEC1EN_007046														
N19.HOG0001072	OG0000216	n15										GZCUEC1EN_007284														
N19.HOG0001073	OG0000216	n56									GZCUBL1EN_001325	GZCUEC1EN_008493														
N19.HOG0001074	OG0000217	n26										GZCUEC1EN_009174														
N19.HOG0001075	OG0000217	n29									GZCUBL1EN_005115	GZCUEC1EN_009173														
N19.HOG0001076	OG0000217	n37									GZCUBL1EN_000043	GZCUEC1EN_009968														
N19.HOG0001077	OG0000217	n59									GZCUBL1EN_007726	GZCUEC1EN_006738														
N19.HOG0001078	OG0000218	n35									GZCUBL1EN_008289	GZCUEC1EN_007196														
N19.HOG0001079	OG0000218	n67									GZCUBL1EN_001756	GZCUEC1EN_007265														
N19.HOG0001080	OG0000219	n13									GZCUBL1EN_010094	GZCUEC1EN_010644														
N19.HOG0001081	OG0000219	n27									GZCUBL1EN_004144	GZCUEC1EN_000239														
N19.HOG0001082	OG0000219	n41									GZCUBL1EN_006009	GZCUEC1EN_006359														
N19.HOG0001083	OG0000220	n13									GZCUBL1EN_009005	GZCUEC1EN_003897														
N19.HOG0001084	OG0000220	n30									GZCUBL1EN_006221	GZCUEC1EN_005047														
N19.HOG0001085	OG0000220	n50									GZCUBL1EN_003242	GZCUEC1EN_001651														
N19.HOG0001086	OG0000220	n72									GZCUBL1EN_000653	GZCUEC1EN_004358														
N19.HOG0001087	OG0000220	n75									GZCUBL1EN_000660	GZCUEC1EN_004351														
N19.HOG0001088	OG0000221	n0									GZCUBL1EN_008813	GZCUEC1EN_004063														
N19.HOG0001089	OG0000222	n8									GZCUBL1EN_008579	GZCUEC1EN_005547														
N19.HOG0001090	OG0000222	n24									GZCUBL1EN_004655	GZCUEC1EN_002430														
N19.HOG0001091	OG0000222	n42									GZCUBL1EN_005473	GZCUEC1EN_005788														
N19.HOG0001092	OG0000222	n55									GZCUBL1EN_005901	GZCUEC1EN_006368														
N19.HOG0001093	OG0000223	n8									GZCUBL1EN_000792	GZCUEC1EN_004314														
N19.HOG0001094	OG0000223	n14									GZCUBL1EN_009041	GZCUEC1EN_003784														
N19.HOG0001095	OG0000223	n67									GZCUBL1EN_000856	GZCUEC1EN_004187														
N19.HOG0001096	OG0000223	n70									GZCUBL1EN_000045	GZCUEC1EN_009966														
N19.HOG0001097	OG0000224	n12									GZCUBL1EN_003331	GZCUEC1EN_001748														
N19.HOG0001098	OG0000224	n28									GZCUBL1EN_006263	GZCUEC1EN_004869														
N19.HOG0001099	OG0000224	n38									GZCUBL1EN_007970	GZCUEC1EN_009463														
N19.HOG0001100	OG0000224	n56										GZCUEC1EN_004868														
N19.HOG0001101	OG0000224	n59									GZCUBL1EN_005482	GZCUEC1EN_005778														
N19.HOG0001102	OG0000225	n19									GZCUBL1EN_006086	GZCUEC1EN_005676														
N19.HOG0001103	OG0000225	n48									GZCUBL1EN_001417	GZCUEC1EN_008584														
N19.HOG0001104	OG0000225	n51									GZCUBL1EN_005831	GZCUEC1EN_005624														
N19.HOG0001105	OG0000225	n55									GZCUBL1EN_003600	GZCUEC1EN_001151														
N19.HOG0001106	OG0000226	n18									GZCUBL1EN_000586	GZCUEC1EN_004419														
N19.HOG0001107	OG0000226	n41									GZCUBL1EN_002025	GZCUEC1EN_000755														
N19.HOG0001108	OG0000226	n64									GZCUBL1EN_002510	GZCUEC1EN_004714														
N19.HOG0001109	OG0000226	n67										GZCUEC1EN_010126														
N19.HOG0001110	OG0000226	n73									GZCUBL1EN_010675															
N19.HOG0001111	OG0000227	n1									GZCUBL1EN_007001	GZCUEC1EN_006503														
N19.HOG0001112	OG0000227	n37									GZCUBL1EN_003721	GZCUEC1EN_001339														
N19.HOG0001113	OG0000227	n57									GZCUBL1EN_000154	GZCUEC1EN_009926														
N19.HOG0001114	OG0000228	n16									GZCUBL1EN_002654	GZCUEC1EN_001955														
N19.HOG0001115	OG0000228	n32									GZCUBL1EN_003346	GZCUEC1EN_001762														
N19.HOG0001116	OG0000228	n62									GZCUBL1EN_004480	GZCUEC1EN_002390														
N19.HOG0001117	OG0000228	n65									GZCUBL1EN_004886															
N19.HOG0001118	OG0000228	n66									GZCUBL1EN_004885	GZCUEC1EN_008981														
N19.HOG0001119	OG0000229	n3									GZCUBL1EN_006649	GZCUEC1EN_000864														
N19.HOG0001120	OG0000229	n25									GZCUBL1EN_008724	GZCUEC1EN_004182														
N19.HOG0001121	OG0000229	n37									GZCUBL1EN_007321	GZCUEC1EN_002050														
N19.HOG0001122	OG0000229	n48									GZCUBL1EN_004831	GZCUEC1EN_003223														
N19.HOG0001123	OG0000230	n60									GZCUBL1EN_009544															
N19.HOG0001124	OG0000230	n69									GZCUBL1EN_009545	GZCUEC1EN_006105														
N19.HOG0001125	OG0000231	n19									GZCUBL1EN_001683	GZCUEC1EN_008664, GZCUEC1EN_008663														
N19.HOG0001126	OG0000231	n45									GZCUBL1EN_000480	GZCUEC1EN_002220														
N19.HOG0001127	OG0000231	n69									GZCUBL1EN_002614															
N19.HOG0001128	OG0000232	n3									GZCUBL1EN_003527	GZCUEC1EN_001048														
N19.HOG0001129	OG0000232	n49									GZCUBL1EN_001974	GZCUEC1EN_007504														
N19.HOG0001130	OG0000232	n52									GZCUBL1EN_008669	GZCUEC1EN_003972														
N19.HOG0001131	OG0000232	n63									GZCUBL1EN_002804	GZCUEC1EN_000948														
N19.HOG0001132	OG0000233	n24									GZCUBL1EN_008529	GZCUEC1EN_005448														
N19.HOG0001133	OG0000233	n43									GZCUBL1EN_008417	GZCUEC1EN_008811														
N19.HOG0001134	OG0000233	n50									GZCUBL1EN_008988	GZCUEC1EN_003872														
N19.HOG0001135	OG0000234	n27									GZCUBL1EN_000464	GZCUEC1EN_002204														
N19.HOG0001136	OG0000234	n30									GZCUBL1EN_004293	GZCUEC1EN_000353														
N19.HOG0001137	OG0000234	n41									GZCUBL1EN_002280	GZCUEC1EN_002929														
N19.HOG0001138	OG0000235	n0									GZCUBL1EN_008549, GZCUBL1EN_006382, GZCUBL1EN_008076, GZCUBL1EN_008940	GZCUEC1EN_005574, GZCUEC1EN_004991, GZCUEC1EN_006940, GZCUEC1EN_003844														
N19.HOG0001139	OG0000236	n49									GZCUBL1EN_004487	GZCUEC1EN_002396														
N19.HOG0001140	OG0000236	n50									GZCUBL1EN_004572	GZCUEC1EN_002399														
N19.HOG0001141	OG0000237	n4									GZCUBL1EN_007316, GZCUBL1EN_007317, GZCUBL1EN_007121, GZCUBL1EN_007123, GZCUBL1EN_002645	GZCUEC1EN_009772, GZCUEC1EN_001962														
N19.HOG0001142	OG0000237	n74									GZCUBL1EN_002315	GZCUEC1EN_004548														
N19.HOG0001143	OG0000238	n15									GZCUBL1EN_006295	GZCUEC1EN_004904														
N19.HOG0001144	OG0000238	n32									GZCUBL1EN_010273	GZCUEC1EN_010453														
N19.HOG0001145	OG0000238	n47									GZCUBL1EN_004422	GZCUEC1EN_002659														
N19.HOG0001146	OG0000239	n4									GZCUBL1EN_009950, GZCUBL1EN_005112, GZCUBL1EN_005113															
N19.HOG0001147	OG0000239	n10									GZCUBL1EN_008201, GZCUBL1EN_008200															
N19.HOG0001148	OG0000239	n21									GZCUBL1EN_007050															
N19.HOG0001149	OG0000240	n23									GZCUBL1EN_002062, GZCUBL1EN_004030	GZCUEC1EN_003035, GZCUEC1EN_000597														
N19.HOG0001150	OG0000240	n33									GZCUBL1EN_002154	GZCUEC1EN_002922														
N19.HOG0001151	OG0000241	n20									GZCUBL1EN_006669	GZCUEC1EN_000848														
N19.HOG0001152	OG0000241	n21									GZCUBL1EN_006668	GZCUEC1EN_000849														
N19.HOG0001153	OG0000241	n22									GZCUBL1EN_006667	GZCUEC1EN_000850														
N19.HOG0001154	OG0000241	n43									GZCUBL1EN_010249	GZCUEC1EN_010471														
N19.HOG0001155	OG0000242	n20									GZCUBL1EN_004360	GZCUEC1EN_002583														
N19.HOG0001156	OG0000242	n42									GZCUBL1EN_008291	GZCUEC1EN_007194														
N19.HOG0001157	OG0000243	n6									GZCUBL1EN_001321	GZCUEC1EN_008488														
N19.HOG0001158	OG0000243	n26									GZCUBL1EN_001904	GZCUEC1EN_007412														
N19.HOG0001159	OG0000243	n30									GZCUBL1EN_008038	GZCUEC1EN_006901														
N19.HOG0001160	OG0000243	n63									GZCUBL1EN_007509	GZCUEC1EN_005711														
N19.HOG0001161	OG0000244	n8									GZCUBL1EN_005766	GZCUEC1EN_005356														
N19.HOG0001162	OG0000244	n22									GZCUBL1EN_000824	GZCUEC1EN_004210														
N19.HOG0001163	OG0000244	n26									GZCUBL1EN_000646	GZCUEC1EN_004364														
N19.HOG0001164	OG0000244	n44									GZCUBL1EN_004629	GZCUEC1EN_002573														
N19.HOG0001165	OG0000244	n66									GZCUBL1EN_005790	GZCUEC1EN_005383														
N19.HOG0001166	OG0000245	n45									GZCUBL1EN_000053	GZCUEC1EN_009959														
N19.HOG0001167	OG0000245	n48									GZCUBL1EN_001049	GZCUEC1EN_006001														
N19.HOG0001168	OG0000245	n51									GZCUBL1EN_000619	GZCUEC1EN_002043														
N19.HOG0001169	OG0000246	n53									GZCUBL1EN_004440	GZCUEC1EN_001865, GZCUEC1EN_002674, GZCUEC1EN_002248														
N19.HOG0001170	OG0000246	n60									GZCUBL1EN_003652, GZCUBL1EN_000505															
N19.HOG0001171	OG0000247	n19									GZCUBL1EN_006860	GZCUEC1EN_001552														
N19.HOG0001172	OG0000247	n42									GZCUBL1EN_010260	GZCUEC1EN_010462														
N19.HOG0001173	OG0000248	n15									GZCUBL1EN_003876	GZCUEC1EN_000679														
N19.HOG0001174	OG0000248	n26									GZCUBL1EN_001630	GZCUEC1EN_008505														
N19.HOG0001175	OG0000248	n45									GZCUBL1EN_008023	GZCUEC1EN_006830														
N19.HOG0001176	OG0000248	n58									GZCUBL1EN_004592	GZCUEC1EN_002555														
N19.HOG0001177	OG0000249	n1										GZCUEC1EN_000710														
N19.HOG0001178	OG0000249	n10									GZCUBL1EN_008517	GZCUEC1EN_005418														
N19.HOG0001179	OG0000249	n14									GZCUBL1EN_003864	GZCUEC1EN_000711														
N19.HOG0001180	OG0000249	n45									GZCUBL1EN_005748	GZCUEC1EN_005280														
N19.HOG0001181	OG0000250	n9									GZCUBL1EN_003507	GZCUEC1EN_001850														
N19.HOG0001182	OG0000250	n32									GZCUBL1EN_009772	GZCUEC1EN_010932														
N19.HOG0001183	OG0000250	n37									GZCUBL1EN_008918	GZCUEC1EN_003713														
N19.HOG0001184	OG0000251	n14									GZCUBL1EN_004675	GZCUEC1EN_002737														
N19.HOG0001185	OG0000251	n37									GZCUBL1EN_007382	GZCUEC1EN_000161														
N19.HOG0001186	OG0000251	n48									GZCUBL1EN_008605	GZCUEC1EN_005525														
N19.HOG0001187	OG0000252	n12									GZCUBL1EN_004817	GZCUEC1EN_003218														
N19.HOG0001188	OG0000252	n28									GZCUBL1EN_006144	GZCUEC1EN_005144														
N19.HOG0001189	OG0000252	n44										GZCUEC1EN_005075														
