HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N22.HOG0002115	OG0000448	n53														GZMUCI1EN_006244	GZMUCI2EN_007405									
N22.HOG0002116	OG0000449	n10														GZMUCI1EN_009797	GZMUCI2EN_009740									
N22.HOG0002117	OG0000449	n19														GZMUCI1EN_007132	GZMUCI2EN_009277									
N22.HOG0002118	OG0000449	n44														GZMUCI1EN_010741	GZMUCI2EN_010344									
N22.HOG0002119	OG0000450	n15														GZMUCI1EN_002946	GZMUCI2EN_003919									
N22.HOG0002120	OG0000450	n22														GZMUCI1EN_010104	GZMUCI2EN_009432									
N22.HOG0002121	OG0000450	n48														GZMUCI1EN_004374	GZMUCI2EN_005865									
N22.HOG0002122	OG0000450	n53														GZMUCI1EN_007303	GZMUCI2EN_009134									
N22.HOG0002123	OG0000451	n1														GZMUCI1EN_001587	GZMUCI2EN_000105									
N22.HOG0002124	OG0000451	n37														GZMUCI1EN_002158	GZMUCI2EN_001424									
N22.HOG0002125	OG0000451	n41														GZMUCI1EN_002802	GZMUCI2EN_004062									
N22.HOG0002126	OG0000451	n53														GZMUCI1EN_000005	GZMUCI2EN_003080									
N22.HOG0002127	OG0000452	n11															GZMUCI2EN_003506									
N22.HOG0002128	OG0000452	n14														GZMUCI1EN_012084, GZMUCI1EN_002447										
N22.HOG0002129	OG0000452	n51														GZMUCI1EN_003837										
N22.HOG0002130	OG0000452	n57															GZMUCI2EN_003646									
N22.HOG0002131	OG0000454	n19														GZMUCI1EN_004856	GZMUCI2EN_004998									
N22.HOG0002132	OG0000454	n24														GZMUCI1EN_005546	GZMUCI2EN_005998									
N22.HOG0002133	OG0000455	n20														GZMUCI1EN_008651	GZMUCI2EN_007815									
N22.HOG0002134	OG0000455	n32														GZMUCI1EN_001225	GZMUCI2EN_000311									
N22.HOG0002135	OG0000455	n44														GZMUCI1EN_000693	GZMUCI2EN_001231									
N22.HOG0002136	OG0000456	n16														GZMUCI1EN_011268	GZMUCI2EN_011347									
N22.HOG0002137	OG0000456	n24														GZMUCI1EN_010162	GZMUCI2EN_009374									
N22.HOG0002138	OG0000456	n45														GZMUCI1EN_009011	GZMUCI2EN_004314									
N22.HOG0002139	OG0000456	n49														GZMUCI1EN_002310	GZMUCI2EN_003522									
N22.HOG0002140	OG0000457	n22														GZMUCI1EN_011181	GZMUCI2EN_011263									
N22.HOG0002141	OG0000457	n33														GZMUCI1EN_001983	GZMUCI2EN_009990									
N22.HOG0002142	OG0000457	n53														GZMUCI1EN_001501	GZMUCI2EN_000783									
N22.HOG0002143	OG0000458	n12														GZMUCI1EN_009054	GZMUCI2EN_004271									
N22.HOG0002144	OG0000458	n22														GZMUCI1EN_006353	GZMUCI2EN_007291									
N22.HOG0002145	OG0000458	n37														GZMUCI1EN_011789	GZMUCI2EN_011828									
N22.HOG0002146	OG0000458	n50														GZMUCI1EN_011766	GZMUCI2EN_011806									
N22.HOG0002147	OG0000459	n25														GZMUCI1EN_003497	GZMUCI2EN_002635, GZMUCI2EN_000308									
N22.HOG0002148	OG0000459	n28														GZMUCI1EN_001228	GZMUCI2EN_007339									
N22.HOG0002149	OG0000460	n12														GZMUCI1EN_010174	GZMUCI2EN_009361									
N22.HOG0002150	OG0000460	n32														GZMUCI1EN_002921	GZMUCI2EN_003945									
N22.HOG0002151	OG0000460	n45														GZMUCI1EN_001759	GZMUCI2EN_001789									
N22.HOG0002152	OG0000461	n10														GZMUCI1EN_010294	GZMUCI2EN_010038									
N22.HOG0002153	OG0000461	n19														GZMUCI1EN_005738	GZMUCI2EN_006167									
N22.HOG0002154	OG0000461	n42														GZMUCI1EN_009712	GZMUCI2EN_009826									
N22.HOG0002155	OG0000462	n27														GZMUCI1EN_004368	GZMUCI2EN_005871									
N22.HOG0002156	OG0000462	n42														GZMUCI1EN_003344	GZMUCI2EN_002291									
N22.HOG0002157	OG0000463	n19														GZMUCI1EN_001014	GZMUCI2EN_000883									
N22.HOG0002158	OG0000463	n48														GZMUCI1EN_002765	GZMUCI2EN_004101									
N22.HOG0002159	OG0000464	n14														GZMUCI1EN_004276	GZMUCI2EN_010668									
N22.HOG0002160	OG0000464	n26														GZMUCI1EN_011162	GZMUCI2EN_011245									
N22.HOG0002161	OG0000465	n8														GZMUCI1EN_007071	GZMUCI2EN_006597									
N22.HOG0002162	OG0000465	n31														GZMUCI1EN_001507	GZMUCI2EN_000180									
N22.HOG0002163	OG0000465	n46														GZMUCI1EN_001268	GZMUCI2EN_000324									
N22.HOG0002164	OG0000466	n12														GZMUCI1EN_005094	GZMUCI2EN_004755									
N22.HOG0002165	OG0000466	n33														GZMUCI1EN_005856	GZMUCI2EN_006305									
N22.HOG0002166	OG0000466	n50														GZMUCI1EN_009259	GZMUCI2EN_002777									
N22.HOG0002167	OG0000467	n20														GZMUCI1EN_001288, GZMUCI1EN_001104	GZMUCI2EN_011408									
N22.HOG0002168	OG0000467	n23														GZMUCI1EN_011340	GZMUCI2EN_000793									
N22.HOG0002169	OG0000468	n12															GZMUCI2EN_008136									
N22.HOG0002170	OG0000468	n16														GZMUCI1EN_008176										
N22.HOG0002171	OG0000468	n28														GZMUCI1EN_008826	GZMUCI2EN_007475									
N22.HOG0002172	OG0000468	n42														GZMUCI1EN_004294	GZMUCI2EN_010650, GZMUCI2EN_010649									
N22.HOG0002173	OG0000468	n52														GZMUCI1EN_005993	GZMUCI2EN_006424									
N22.HOG0002174	OG0000469	n9														GZMUCI1EN_004560	GZMUCI2EN_005388									
N22.HOG0002175	OG0000469	n42														GZMUCI1EN_006102	GZMUCI2EN_008281									
N22.HOG0002176	OG0000469	n47														GZMUCI1EN_011011	GZMUCI2EN_005795									
N22.HOG0002177	OG0000470	n13														GZMUCI1EN_002336	GZMUCI2EN_003496									
N22.HOG0002178	OG0000470	n41														GZMUCI1EN_006259	GZMUCI2EN_007389									
N22.HOG0002179	OG0000470	n51														GZMUCI1EN_010775	GZMUCI2EN_010519									
N22.HOG0002180	OG0000471	n6															GZMUCI2EN_007791									
N22.HOG0002181	OG0000471	n16														GZMUCI1EN_008325	GZMUCI2EN_007984									
N22.HOG0002182	OG0000471	n26														GZMUCI1EN_005555	GZMUCI2EN_005988									
N22.HOG0002183	OG0000471	n46														GZMUCI1EN_008676	GZMUCI2EN_007790									
N22.HOG0002184	OG0000471	n56														GZMUCI1EN_000819	GZMUCI2EN_001073									
N22.HOG0002185	OG0000472	n19														GZMUCI1EN_002168	GZMUCI2EN_001414									
N22.HOG0002186	OG0000472	n28														GZMUCI1EN_005688	GZMUCI2EN_006134									
N22.HOG0002187	OG0000474	n5														GZMUCI1EN_005320	GZMUCI2EN_004523									
N22.HOG0002188	OG0000474	n20														GZMUCI1EN_008779	GZMUCI2EN_007518									
N22.HOG0002189	OG0000474	n36														GZMUCI1EN_005645	GZMUCI2EN_006091									
N22.HOG0002190	OG0000475	n0														GZMUCI1EN_005101	GZMUCI2EN_004749									
N22.HOG0002191	OG0000476	n3														GZMUCI1EN_006697	GZMUCI2EN_006918									
N22.HOG0002192	OG0000476	n30														GZMUCI1EN_005544	GZMUCI2EN_006000									
N22.HOG0002193	OG0000476	n39														GZMUCI1EN_000754	GZMUCI2EN_001151									
N22.HOG0002194	OG0000477	n23														GZMUCI1EN_006756	GZMUCI2EN_006980									
N22.HOG0002195	OG0000477	n34														GZMUCI1EN_004457	GZMUCI2EN_005268									
N22.HOG0002196	OG0000477	n50														GZMUCI1EN_002471	GZMUCI2EN_003670									
N22.HOG0002197	OG0000478	n1														GZMUCI1EN_008874										
N22.HOG0002198	OG0000478	n18														GZMUCI1EN_007467	GZMUCI2EN_008793									
N22.HOG0002199	OG0000478	n20														GZMUCI1EN_004279	GZMUCI2EN_010665									
N22.HOG0002200	OG0000478	n27														GZMUCI1EN_002923	GZMUCI2EN_003927									
N22.HOG0002201	OG0000479	n7														GZMUCI1EN_009903	GZMUCI2EN_009622									
N22.HOG0002202	OG0000479	n32														GZMUCI1EN_004492	GZMUCI2EN_005450									
N22.HOG0002203	OG0000479	n45														GZMUCI1EN_009664	GZMUCI2EN_009872									
N22.HOG0002204	OG0000480	n24														GZMUCI1EN_003987	GZMUCI2EN_010949									
N22.HOG0002205	OG0000480	n29														GZMUCI1EN_009159	GZMUCI2EN_004189									
N22.HOG0002206	OG0000480	n43														GZMUCI1EN_009442	GZMUCI2EN_002913									
N22.HOG0002207	OG0000481	n1														GZMUCI1EN_010494	GZMUCI2EN_010232									
N22.HOG0002208	OG0000481	n27														GZMUCI1EN_003853	GZMUCI2EN_011076									
N22.HOG0002209	OG0000481	n39														GZMUCI1EN_003882	GZMUCI2EN_011050									
N22.HOG0002210	OG0000482	n21														GZMUCI1EN_001506	GZMUCI2EN_000919, GZMUCI2EN_000181									
N22.HOG0002211	OG0000482	n37														GZMUCI1EN_000974, GZMUCI1EN_000648	GZMUCI2EN_001116									
N22.HOG0002212	OG0000483	n6														GZMUCI1EN_010920	GZMUCI2EN_005698									
N22.HOG0002213	OG0000483	n38														GZMUCI1EN_009829	GZMUCI2EN_009707									
N22.HOG0002214	OG0000483	n46														GZMUCI1EN_002882	GZMUCI2EN_003985									
N22.HOG0002215	OG0000484	n7														GZMUCI1EN_001885	GZMUCI2EN_001702									
N22.HOG0002216	OG0000484	n23														GZMUCI1EN_008613	GZMUCI2EN_007848									
N22.HOG0002217	OG0000485	n3														GZMUCI1EN_006547	GZMUCI2EN_007106									
N22.HOG0002218	OG0000486	n33															GZMUCI2EN_010293									
N22.HOG0002219	OG0000486	n35														GZMUCI1EN_010595, GZMUCI1EN_003534, GZMUCI1EN_002590	GZMUCI2EN_003878, GZMUCI2EN_002090									
N22.HOG0002220	OG0000487	n3														GZMUCI1EN_011449	GZMUCI2EN_011536									
N22.HOG0002221	OG0000487	n42														GZMUCI1EN_009262	GZMUCI2EN_002774									
N22.HOG0002222	OG0000487	n52														GZMUCI1EN_003264	GZMUCI2EN_002379									
N22.HOG0002223	OG0000488	n11														GZMUCI1EN_003788	GZMUCI2EN_011140									
N22.HOG0002224	OG0000488	n34														GZMUCI1EN_010489	GZMUCI2EN_010226									
N22.HOG0002225	OG0000488	n47														GZMUCI1EN_006180	GZMUCI2EN_008356									
N22.HOG0002226	OG0000489	n13														GZMUCI1EN_004589	GZMUCI2EN_006073									
N22.HOG0002227	OG0000489	n14														GZMUCI1EN_005635	GZMUCI2EN_005358									
N22.HOG0002228	OG0000489	n15														GZMUCI1EN_006075	GZMUCI2EN_008253									
N22.HOG0002229	OG0000490	n22														GZMUCI1EN_001044	GZMUCI2EN_000852									
N22.HOG0002230	OG0000490	n30														GZMUCI1EN_004325	GZMUCI2EN_010619									
N22.HOG0002231	OG0000490	n31														GZMUCI1EN_007322	GZMUCI2EN_009101									
N22.HOG0002232	OG0000491	n13														GZMUCI1EN_003592	GZMUCI2EN_002027									
N22.HOG0002233	OG0000491	n27														GZMUCI1EN_009190	GZMUCI2EN_002261									
N22.HOG0002234	OG0000491	n42														GZMUCI1EN_011303	GZMUCI2EN_011445									
N22.HOG0002235	OG0000492	n16														GZMUCI1EN_011463	GZMUCI2EN_011554									
N22.HOG0002236	OG0000492	n26														GZMUCI1EN_007616	GZMUCI2EN_008869									
N22.HOG0002237	OG0000492	n51														GZMUCI1EN_007497	GZMUCI2EN_008766									
N22.HOG0002238	OG0000493	n29														GZMUCI1EN_000916	GZMUCI2EN_000980									
N22.HOG0002239	OG0000493	n38														GZMUCI1EN_003569	GZMUCI2EN_002052									
N22.HOG0002240	OG0000493	n43														GZMUCI1EN_001305	GZMUCI2EN_000381									
N22.HOG0002241	OG0000494	n5														GZMUCI1EN_000935	GZMUCI2EN_000961									
N22.HOG0002242	OG0000494	n29														GZMUCI1EN_005857	GZMUCI2EN_006304									
N22.HOG0002243	OG0000494	n44														GZMUCI1EN_004338	GZMUCI2EN_010604									
N22.HOG0002244	OG0000495	n2														GZMUCI1EN_002704	GZMUCI2EN_003768									
N22.HOG0002245	OG0000495	n24														GZMUCI1EN_002728	GZMUCI2EN_003745									
N22.HOG0002246	OG0000495	n42														GZMUCI1EN_001880	GZMUCI2EN_001707									
N22.HOG0002247	OG0000496	n5														GZMUCI1EN_009007										
N22.HOG0002248	OG0000496	n26														GZMUCI1EN_000198	GZMUCI2EN_001403									
N22.HOG0002249	OG0000496	n30															GZMUCI2EN_005554									
N22.HOG0002250	OG0000496	n31															GZMUCI2EN_005278									
N22.HOG0002251	OG0000496	n35														GZMUCI1EN_002687	GZMUCI2EN_003785									
N22.HOG0002252	OG0000496	n40															GZMUCI2EN_000119									
N22.HOG0002253	OG0000496	n45														GZMUCI1EN_011520										
N22.HOG0002254	OG0000496	n52														GZMUCI1EN_011521										
N22.HOG0002255	OG0000497	n21														GZMUCI1EN_12414, GZMUCI1EN_12462	GZMUCI2EN_12107									
N22.HOG0002256	OG0000497	n40															GZMUCI2EN_12078									
N22.HOG0002257	OG0000497	n45														GZMUCI1EN_12382	GZMUCI2EN_12040									
N22.HOG0002258	OG0000498	n1															GZMUCI2EN_011420									
N22.HOG0002259	OG0000498	n36														GZMUCI1EN_005067	GZMUCI2EN_004782									
N22.HOG0002260	OG0000498	n50														GZMUCI1EN_003181	GZMUCI2EN_002459									
N22.HOG0002261	OG0000499	n21														GZMUCI1EN_003412	GZMUCI2EN_002185									
N22.HOG0002262	OG0000499	n30														GZMUCI1EN_008204	GZMUCI2EN_008107									
N22.HOG0002263	OG0000499	n39														GZMUCI1EN_005347	GZMUCI2EN_005626									
N22.HOG0002264	OG0000500	n43														GZMUCI1EN_001950	GZMUCI2EN_009958									
N22.HOG0002265	OG0000500	n44														GZMUCI1EN_008822	GZMUCI2EN_007478									
N22.HOG0002266	OG0000500	n48														GZMUCI1EN_007689	GZMUCI2EN_008943									
N22.HOG0002267	OG0000501	n11														GZMUCI1EN_003797	GZMUCI2EN_011129									
N22.HOG0002268	OG0000501	n28														GZMUCI1EN_003207	GZMUCI2EN_002436									
N22.HOG0002269	OG0000501	n44														GZMUCI1EN_002372	GZMUCI2EN_003575									
N22.HOG0002270	OG0000502	n10														GZMUCI1EN_009784	GZMUCI2EN_009753									
N22.HOG0002271	OG0000502	n34														GZMUCI1EN_006513	GZMUCI2EN_007138									
N22.HOG0002272	OG0000503	n19														GZMUCI1EN_002045	GZMUCI2EN_001539									
N22.HOG0002273	OG0000503	n21														GZMUCI1EN_005297	GZMUCI2EN_004545									
N22.HOG0002274	OG0000503	n23														GZMUCI1EN_005531	GZMUCI2EN_005840									
N22.HOG0002275	OG0000504	n12														GZMUCI1EN_007425	GZMUCI2EN_009015									
N22.HOG0002276	OG0000504	n20														GZMUCI1EN_007868	GZMUCI2EN_008458									
N22.HOG0002277	OG0000504	n34														GZMUCI1EN_001153	GZMUCI2EN_000221									
N22.HOG0002278	OG0000505	n23														GZMUCI1EN_005406	GZMUCI2EN_005563									
N22.HOG0002279	OG0000505	n32														GZMUCI1EN_008554	GZMUCI2EN_007869									
N22.HOG0002280	OG0000505	n43														GZMUCI1EN_009439	GZMUCI2EN_002916									
N22.HOG0002281	OG0000506	n53														GZMUCI1EN_000165, GZMUCI1EN_009684	GZMUCI2EN_003241									
N22.HOG0002282	OG0000506	n58														GZMUCI1EN_007494	GZMUCI2EN_009853									
N22.HOG0002283	OG0000507	n13														GZMUCI1EN_006823	GZMUCI2EN_006849									
N22.HOG0002284	OG0000507	n26														GZMUCI1EN_009786	GZMUCI2EN_009751									
N22.HOG0002285	OG0000507	n39														GZMUCI1EN_001458	GZMUCI2EN_000743									
N22.HOG0002286	OG0000508	n1														GZMUCI1EN_007599	GZMUCI2EN_008852									
N22.HOG0002287	OG0000508	n33														GZMUCI1EN_005754	GZMUCI2EN_006152									
N22.HOG0002288	OG0000508	n47														GZMUCI1EN_006700	GZMUCI2EN_006921									
N22.HOG0002289	OG0000509	n4														GZMUCI1EN_002645, GZMUCI1EN_009870	GZMUCI2EN_003828									
N22.HOG0002290	OG0000509	n44														GZMUCI1EN_008956	GZMUCI2EN_009641, GZMUCI2EN_004368									
N22.HOG0002291	OG0000510	n27														GZMUCI1EN_004837	GZMUCI2EN_005027									
N22.HOG0002292	OG0000510	n32														GZMUCI1EN_005255	GZMUCI2EN_004582									
N22.HOG0002293	OG0000510	n34														GZMUCI1EN_011853	GZMUCI2EN_011909									
N22.HOG0002294	OG0000511	n16														GZMUCI1EN_008678	GZMUCI2EN_007788									
N22.HOG0002295	OG0000511	n24														GZMUCI1EN_007176	GZMUCI2EN_009231									
N22.HOG0002296	OG0000511	n35														GZMUCI1EN_007751	GZMUCI2EN_009004									
N22.HOG0002297	OG0000512	n35														GZMUCI1EN_005374	GZMUCI2EN_005596									
N22.HOG0002298	OG0000512	n44														GZMUCI1EN_005680	GZMUCI2EN_006126									
N22.HOG0002299	OG0000512	n45														GZMUCI1EN_000577	GZMUCI2EN_000580									
N22.HOG0002300	OG0000513	n13														GZMUCI1EN_007814	GZMUCI2EN_008583									
N22.HOG0002301	OG0000513	n31														GZMUCI1EN_010701	GZMUCI2EN_010426									
N22.HOG0002302	OG0000513	n47														GZMUCI1EN_009893	GZMUCI2EN_009666									
N22.HOG0002303	OG0000514	n11														GZMUCI1EN_008218	GZMUCI2EN_008093									
N22.HOG0002304	OG0000514	n24														GZMUCI1EN_005986	GZMUCI2EN_006417									
N22.HOG0002305	OG0000514	n44														GZMUCI1EN_007671	GZMUCI2EN_008925									
N22.HOG0002306	OG0000515	n12														GZMUCI1EN_000604	GZMUCI2EN_001296									
N22.HOG0002307	OG0000515	n33														GZMUCI1EN_001680	GZMUCI2EN_001871									
N22.HOG0002308	OG0000515	n42														GZMUCI1EN_011217	GZMUCI2EN_011298									
N22.HOG0002309	OG0000516	n9														GZMUCI1EN_009587	GZMUCI2EN_003060									
N22.HOG0002310	OG0000516	n30														GZMUCI1EN_004840	GZMUCI2EN_005024									
N22.HOG0002311	OG0000516	n43														GZMUCI1EN_011423	GZMUCI2EN_011506									
N22.HOG0002312	OG0000517	n11														GZMUCI1EN_006293	GZMUCI2EN_007350									
N22.HOG0002313	OG0000517	n22														GZMUCI1EN_001069, GZMUCI1EN_012109, GZMUCI1EN_011480	GZMUCI2EN_011778									
N22.HOG0002314	OG0000517	n37														GZMUCI1EN_005005	GZMUCI2EN_004848									
N22.HOG0002315	OG0000517	n40														GZMUCI1EN_006151	GZMUCI2EN_008329									
N22.HOG0002316	OG0000517	n51														GZMUCI1EN_001815	GZMUCI2EN_001643									
N22.HOG0002317	OG0000517	n53														GZMUCI1EN_008122	GZMUCI2EN_008190									
N22.HOG0002318	OG0000517	n55														GZMUCI1EN_004292	GZMUCI2EN_010652									
N22.HOG0002319	OG0000519	n22														GZMUCI1EN_006526	GZMUCI2EN_007125									
N22.HOG0002320	OG0000519	n37														GZMUCI1EN_010103	GZMUCI2EN_009433									
N22.HOG0002321	OG0000519	n42														GZMUCI1EN_011570	GZMUCI2EN_011686									
N22.HOG0002322	OG0000519	n46														GZMUCI1EN_007886	GZMUCI2EN_008476									
N22.HOG0002323	OG0000520	n6														GZMUCI1EN_005223	GZMUCI2EN_004614									
N22.HOG0002324	OG0000520	n27														GZMUCI1EN_006632	GZMUCI2EN_007029									
N22.HOG0002325	OG0000520	n44														GZMUCI1EN_001647	GZMUCI2EN_000040									
N22.HOG0002326	OG0000521	n1														GZMUCI1EN_007592	GZMUCI2EN_008846									
N22.HOG0002327	OG0000521	n10														GZMUCI1EN_005523	GZMUCI2EN_005832									
N22.HOG0002328	OG0000521	n12														GZMUCI1EN_005868	GZMUCI2EN_006294									
N22.HOG0002329	OG0000521	n14														GZMUCI1EN_008106	GZMUCI2EN_008210									
N22.HOG0002330	OG0000521	n16														GZMUCI1EN_008103	GZMUCI2EN_008214									
N22.HOG0002331	OG0000521	n17														GZMUCI1EN_008102	GZMUCI2EN_008215									
N22.HOG0002332	OG0000521	n18														GZMUCI1EN_008052	GZMUCI2EN_006518									
N22.HOG0002333	OG0000521	n22														GZMUCI1EN_010199	GZMUCI2EN_009335, GZMUCI2EN_009327									
N22.HOG0002334	OG0000521	n24														GZMUCI1EN_008153, GZMUCI1EN_008032	GZMUCI2EN_008158									
N22.HOG0002335	OG0000521	n31														GZMUCI1EN_006655	GZMUCI2EN_007000									
N22.HOG0002336	OG0000521	n34														GZMUCI1EN_006522	GZMUCI2EN_001652									
N22.HOG0002337	OG0000521	n37														GZMUCI1EN_004433	GZMUCI2EN_005221									
N22.HOG0002338	OG0000521	n43														GZMUCI1EN_006965	GZMUCI2EN_006718									
N22.HOG0002339	OG0000521	n48														GZMUCI1EN_000136	GZMUCI2EN_003210									
N22.HOG0002340	OG0000521	n50															GZMUCI2EN_008558									
N22.HOG0002341	OG0000521	n52														GZMUCI1EN_011876										
N22.HOG0002342	OG0000521	n54															GZMUCI2EN_006959									
N22.HOG0002343	OG0000521	n56														GZMUCI1EN_008990	GZMUCI2EN_004334									
N22.HOG0002344	OG0000522	n23														GZMUCI1EN_009071	GZMUCI2EN_004255									
N22.HOG0002345	OG0000522	n38														GZMUCI1EN_006086	GZMUCI2EN_008264									
N22.HOG0002346	OG0000522	n44														GZMUCI1EN_010286	GZMUCI2EN_010029									
N22.HOG0002347	OG0000523	n46														GZMUCI1EN_003394	GZMUCI2EN_000237									
N22.HOG0002348	OG0000523	n51														GZMUCI1EN_001163	GZMUCI2EN_011133									
N22.HOG0002349	OG0000523	n56														GZMUCI1EN_003795	GZMUCI2EN_002169									
N22.HOG0002350	OG0000524	n12														GZMUCI1EN_003434	GZMUCI2EN_002700									
N22.HOG0002351	OG0000524	n28														GZMUCI1EN_000609	GZMUCI2EN_001291									
N22.HOG0002352	OG0000524	n42														GZMUCI1EN_007294	GZMUCI2EN_009125									
N22.HOG0002353	OG0000525	n25														GZMUCI1EN_008595	GZMUCI2EN_007911									
N22.HOG0002354	OG0000525	n33														GZMUCI1EN_001957	GZMUCI2EN_009965									
N22.HOG0002355	OG0000525	n46														GZMUCI1EN_008696	GZMUCI2EN_007770									
N22.HOG0002356	OG0000526	n14														GZMUCI1EN_011625	GZMUCI2EN_011633									
N22.HOG0002357	OG0000526	n19														GZMUCI1EN_012094, GZMUCI1EN_002457	GZMUCI2EN_003656									
N22.HOG0002358	OG0000526	n32														GZMUCI1EN_011609	GZMUCI2EN_011649									
N22.HOG0002359	OG0000527	n9														GZMUCI1EN_002712	GZMUCI2EN_003760									
N22.HOG0002360	OG0000527	n42														GZMUCI1EN_005888	GZMUCI2EN_006275									
N22.HOG0002361	OG0000527	n50														GZMUCI1EN_011121	GZMUCI2EN_011198									
N22.HOG0002362	OG0000528	n11														GZMUCI1EN_005518	GZMUCI2EN_005955									
N22.HOG0002363	OG0000528	n27														GZMUCI1EN_001130	GZMUCI2EN_000203									
N22.HOG0002364	OG0000528	n37														GZMUCI1EN_002820	GZMUCI2EN_004044									
N22.HOG0002365	OG0000529	n31															GZMUCI2EN_008360									
N22.HOG0002366	OG0000529	n52														GZMUCI1EN_006185, GZMUCI1EN_007641										
N22.HOG0002367	OG0000529	n54														GZMUCI1EN_003157										
N22.HOG0002368	OG0000529	n55															GZMUCI2EN_002483									
N22.HOG0002369	OG0000530	n26														GZMUCI1EN_008452	GZMUCI2EN_007633									
N22.HOG0002370	OG0000530	n29														GZMUCI1EN_000999	GZMUCI2EN_000892									
N22.HOG0002371	OG0000530	n36														GZMUCI1EN_009165	GZMUCI2EN_002235									
N22.HOG0002372	OG0000531	n14														GZMUCI1EN_002686	GZMUCI2EN_003787									
N22.HOG0002373	OG0000531	n19															GZMUCI2EN_003786									
N22.HOG0002374	OG0000531	n20														GZMUCI1EN_001015	GZMUCI2EN_000882									
N22.HOG0002375	OG0000531	n40														GZMUCI1EN_010206	GZMUCI2EN_009321									
N22.HOG0002376	OG0000532	n12														GZMUCI1EN_009481, GZMUCI1EN_005135	GZMUCI2EN_004716, GZMUCI2EN_002951									
N22.HOG0002377	OG0000532	n19														GZMUCI1EN_007003	GZMUCI2EN_006667									
N22.HOG0002378	OG0000533	n13														GZMUCI1EN_011219	GZMUCI2EN_011300									
N22.HOG0002379	OG0000533	n28														GZMUCI1EN_011765	GZMUCI2EN_011805									
N22.HOG0002380	OG0000533	n35														GZMUCI1EN_009780	GZMUCI2EN_009757									
N22.HOG0002381	OG0000534	n7														GZMUCI1EN_002533	GZMUCI2EN_004127									
N22.HOG0002382	OG0000534	n33														GZMUCI1EN_002011	GZMUCI2EN_001571									
N22.HOG0002383	OG0000534	n42														GZMUCI1EN_004753	GZMUCI2EN_005065									
N22.HOG0002384	OG0000535	n10														GZMUCI1EN_007803	GZMUCI2EN_001396									
N22.HOG0002385	OG0000535	n13														GZMUCI1EN_000205	GZMUCI2EN_008614									
N22.HOG0002386	OG0000535	n16														GZMUCI1EN_005978	GZMUCI2EN_006409									
N22.HOG0002387	OG0000536	n7														GZMUCI1EN_010230, GZMUCI1EN_010231	GZMUCI2EN_009299									
N22.HOG0002388	OG0000536	n14														GZMUCI1EN_010123	GZMUCI2EN_009412									
N22.HOG0002389	OG0000536	n30														GZMUCI1EN_010822	GZMUCI2EN_010566									
N22.HOG0002390	OG0000536	n54														GZMUCI1EN_009986	GZMUCI2EN_009538									
N22.HOG0002391	OG0000537	n33														GZMUCI1EN_002566										
N22.HOG0002392	OG0000537	n34														GZMUCI1EN_002567	GZMUCI2EN_004159									
N22.HOG0002393	OG0000537	n39														GZMUCI1EN_006555	GZMUCI2EN_007098									
N22.HOG0002394	OG0000537	n44														GZMUCI1EN_008180	GZMUCI2EN_008132									
N22.HOG0002395	OG0000538	n9														GZMUCI1EN_007140	GZMUCI2EN_009269									
N22.HOG0002396	OG0000538	n41														GZMUCI1EN_003967	GZMUCI2EN_010970, GZMUCI2EN_005567									
N22.HOG0002397	OG0000538	n46														GZMUCI1EN_005402	GZMUCI2EN_005568									
N22.HOG0002398	OG0000538	n52														GZMUCI1EN_003956	GZMUCI2EN_010979									
N22.HOG0002399	OG0000539	n10														GZMUCI1EN_008286	GZMUCI2EN_008024									
N22.HOG0002400	OG0000539	n33														GZMUCI1EN_011076	GZMUCI2EN_005917									
N22.HOG0002401	OG0000540	n11														GZMUCI1EN_007780	GZMUCI2EN_008590									
N22.HOG0002402	OG0000540	n32														GZMUCI1EN_002841	GZMUCI2EN_004007									
N22.HOG0002403	OG0000540	n41														GZMUCI1EN_011603	GZMUCI2EN_011655									
N22.HOG0002404	OG0000542	n9														GZMUCI1EN_008708	GZMUCI2EN_007751									
N22.HOG0002405	OG0000542	n29														GZMUCI1EN_002255	GZMUCI2EN_003456									
N22.HOG0002406	OG0000542	n42														GZMUCI1EN_002772	GZMUCI2EN_004094									
N22.HOG0002407	OG0000543	n10														GZMUCI1EN_011030	GZMUCI2EN_005813									
N22.HOG0002408	OG0000543	n17														GZMUCI1EN_002589	GZMUCI2EN_003877									
N22.HOG0002409	OG0000543	n31														GZMUCI1EN_008050	GZMUCI2EN_006520									
N22.HOG0002410	OG0000544	n1														GZMUCI1EN_009697	GZMUCI2EN_009841									
N22.HOG0002411	OG0000544	n26														GZMUCI1EN_001339	GZMUCI2EN_000416									
N22.HOG0002412	OG0000545	n29														GZMUCI1EN_004313	GZMUCI2EN_010633									
