HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N17.HOG0001747	OG0000304	n29					GGMULA1EN_006955									GZMUCI1EN_007664	GZMUCI2EN_008919	GZMUFR1EN_002458		GZMUPL2EN_009995						
N17.HOG0001748	OG0000304	n53					GGMULA1EN_001128									GZMUCI1EN_002380	GZMUCI2EN_003581	GZMUFR1EN_007265		GZMUPL2EN_003715						
N17.HOG0001749	OG0000305	n23					GGMULA1EN_006562									GZMUCI1EN_010457	GZMUCI2EN_010198	GZMUFR1EN_010660		GZMUPL2EN_010873						
N17.HOG0001750	OG0000305	n34					GGMULA1EN_006563																			
N17.HOG0001751	OG0000305	n35					GGMULA1EN_010490									GZMUCI1EN_001843	GZMUCI2EN_001676	GZMUFR1EN_003840		GZMUPL2EN_011359						
N17.HOG0001752	OG0000305	n46					GGMULA1EN_008204									GZMUCI1EN_008134	GZMUCI2EN_008177	GZMUFR1EN_006847		GZMUPL2EN_001586						
N17.HOG0001753	OG0000305	n59					GGMULA1EN_007307									GZMUCI1EN_003251	GZMUCI2EN_002393	GZMUFR1EN_003466		GZMUPL2EN_006955						
N17.HOG0001754	OG0000306	n25					GGMULA1EN_003968									GZMUCI1EN_002697	GZMUCI2EN_003775	GZMUFR1EN_007448		GZMUPL2EN_004286						
N17.HOG0001755	OG0000306	n34					GGMULA1EN_002717									GZMUCI1EN_011364	GZMUCI2EN_011383	GZMUFR1EN_000924		GZMUPL2EN_000921						
N17.HOG0001756	OG0000306	n52					GGMULA1EN_010519									GZMUCI1EN_003695	GZMUCI2EN_001923	GZMUFR1EN_004541		GZMUPL2EN_011330						
N17.HOG0001757	OG0000306	n61					GGMULA1EN_010963									GZMUCI1EN_003594	GZMUCI2EN_002024, GZMUCI2EN_002025	GZMUFR1EN_004107								
N17.HOG0001758	OG0000307	n11					GGMULA1EN_006324									GZMUCI1EN_004472	GZMUCI2EN_005242	GZMUFR1EN_009708		GZMUPL2EN_007698						
N17.HOG0001759	OG0000307	n25					GGMULA1EN_003428									GZMUCI1EN_003978	GZMUCI2EN_010958	GZMUFR1EN_005419		GZMUPL2EN_005862						
N17.HOG0001760	OG0000307	n41					GGMULA1EN_001205									GZMUCI1EN_004796	GZMUCI2EN_005108	GZMUFR1EN_009958		GZMUPL2EN_008161						
N17.HOG0001761	OG0000308	n5					GGMULA1EN_004268									GZMUCI1EN_010416	GZMUCI2EN_010155	GZMUFR1EN_010465		GZMUPL2EN_010727						
N17.HOG0001762	OG0000308	n20					GGMULA1EN_010931									GZMUCI1EN_002494	GZMUCI2EN_003695	GZMUFR1EN_007134		GZMUPL2EN_004549						
N17.HOG0001763	OG0000308	n55														GZMUCI1EN_008126	GZMUCI2EN_008186	GZMUFR1EN_006682		GZMUPL2EN_000857						
N17.HOG0001764	OG0000308	n62					GGMULA1EN_003966									GZMUCI1EN_002695	GZMUCI2EN_003777	GZMUFR1EN_007446		GZMUPL2EN_004288						
N17.HOG0001765	OG0000309	n16														GZMUCI1EN_007782	GZMUCI2EN_008592	GZMUFR1EN_000487		GZMUPL2EN_001013						
N17.HOG0001766	OG0000309	n29					GGMULA1EN_003376									GZMUCI1EN_001090	GZMUCI2EN_000825	GZMUFR1EN_005324		GZMUPL2EN_005842						
N17.HOG0001767	OG0000309	n47					GGMULA1EN_000313									GZMUCI1EN_004060	GZMUCI2EN_010808	GZMUFR1EN_005005		GZMUPL2EN_005585						
N17.HOG0001768	OG0000309	n65					GGMULA1EN_002200																			
N17.HOG0001769	OG0000310	n12					GGMULA1EN_004870									GZMUCI1EN_000377	GZMUCI2EN_001322	GZMUFR1EN_005171		GZMUPL2EN_005198						
N17.HOG0001770	OG0000310	n37														GZMUCI1EN_008573	GZMUCI2EN_007888									
N17.HOG0001771	OG0000310	n45														GZMUCI1EN_009347	GZMUCI2EN_002850	GZMUFR1EN_003363		GZMUPL2EN_011156						
N17.HOG0001772	OG0000310	n54					GGMULA1EN_009129													GZMUPL2EN_001050						
N17.HOG0001773	OG0000310	n57					GGMULA1EN_008723									GZMUCI1EN_011061	GZMUCI2EN_005932	GZMUFR1EN_008016		GZMUPL2EN_004639						
N17.HOG0001774	OG0000311	n6														GZMUCI1EN_004554	GZMUCI2EN_005394	GZMUFR1EN_009469								
N17.HOG0001775	OG0000311	n9														GZMUCI1EN_010561	GZMUCI2EN_010402	GZMUFR1EN_010552		GZMUPL2EN_010790						
N17.HOG0001776	OG0000311	n18					GGMULA1EN_002248									GZMUCI1EN_007064	GZMUCI2EN_006604	GZMUFR1EN_001569		GZMUPL2EN_001150						
N17.HOG0001777	OG0000311	n50					GGMULA1EN_010810									GZMUCI1EN_000728	GZMUCI2EN_001271	GZMUFR1EN_008531								
N17.HOG0001778	OG0000312	n38					GGMULA1EN_001090, GGMULA1EN_009658, GGMULA1EN_007508																			
N17.HOG0001779	OG0000312	n41																		GZMUPL2EN_009344, GZMUPL2EN_008419, GZMUPL2EN_004027						
N17.HOG0001780	OG0000312	n45															GZMUCI2EN_004053									
N17.HOG0001781	OG0000312	n46														GZMUCI1EN_011187, GZMUCI1EN_011921, GZMUCI1EN_002811	GZMUCI2EN_011269, GZMUCI2EN_004483	GZMUFR1EN_001118, GZMUFR1EN_005920, GZMUFR1EN_007298								
N17.HOG0001782	OG0000314	n15					GGMULA1EN_010487									GZMUCI1EN_001398	GZMUCI2EN_000477	GZMUFR1EN_008751		GZMUPL2EN_002062						
N17.HOG0001783	OG0000314	n20					GGMULA1EN_001536									GZMUCI1EN_007829	GZMUCI2EN_008568	GZMUFR1EN_001044		GZMUPL2EN_000817						
N17.HOG0001784	OG0000314	n42														GZMUCI1EN_006106	GZMUCI2EN_008285	GZMUFR1EN_002072								
N17.HOG0001785	OG0000314	n52					GGMULA1EN_010904									GZMUCI1EN_002266	GZMUCI2EN_003467	GZMUFR1EN_007861		GZMUPL2EN_003992						
N17.HOG0001786	OG0000315	n3					GGMULA1EN_006551									GZMUCI1EN_003855	GZMUCI2EN_011074	GZMUFR1EN_005221		GZMUPL2EN_005274, GZMUPL2EN_005273						
N17.HOG0001787	OG0000315	n19					GGMULA1EN_001872									GZMUCI1EN_000798	GZMUCI2EN_001099	GZMUFR1EN_008503								
N17.HOG0001788	OG0000316	n15					GGMULA1EN_009509									GZMUCI1EN_009846	GZMUCI2EN_009688	GZMUFR1EN_006257		GZMUPL2EN_000184						
N17.HOG0001789	OG0000316	n33					GGMULA1EN_007678									GZMUCI1EN_000803	GZMUCI2EN_001088	GZMUFR1EN_009085		GZMUPL2EN_006289						
N17.HOG0001790	OG0000316	n52					GGMULA1EN_006898									GZMUCI1EN_009457	GZMUCI2EN_002901	GZMUFR1EN_004447		GZMUPL2EN_007248						
N17.HOG0001791	OG0000316	n60					GGMULA1EN_001439									GZMUCI1EN_000186	GZMUCI2EN_003256	GZMUFR1EN_002142		GZMUPL2EN_010063						
N17.HOG0001792	OG0000317	n19					GGMULA1EN_003030									GZMUCI1EN_000464	GZMUCI2EN_000670	GZMUFR1EN_005508		GZMUPL2EN_005654						
N17.HOG0001793	OG0000317	n35					GGMULA1EN_000489									GZMUCI1EN_003543	GZMUCI2EN_002097	GZMUFR1EN_004033		GZMUPL2EN_006410						
N17.HOG0001794	OG0000317	n54					GGMULA1EN_008422									GZMUCI1EN_007420	GZMUCI2EN_008643	GZMUFR1EN_000528		GZMUPL2EN_000661						
N17.HOG0001795	OG0000318	n5					GGMULA1EN_003686									GZMUCI1EN_007636	GZMUCI2EN_008889	GZMUFR1EN_000830		GZMUPL2EN_000120						
N17.HOG0001796	OG0000318	n28					GGMULA1EN_003687									GZMUCI1EN_007638	GZMUCI2EN_008891	GZMUFR1EN_000832		GZMUPL2EN_000122						
N17.HOG0001797	OG0000318	n57					GGMULA1EN_003087									GZMUCI1EN_007584	GZMUCI2EN_008837	GZMUFR1EN_001038								
N17.HOG0001798	OG0000319	n27					GGMULA1EN_003256									GZMUCI1EN_008612	GZMUCI2EN_007849	GZMUFR1EN_006129		GZMUPL2EN_008483						
N17.HOG0001799	OG0000319	n42					GGMULA1EN_001059									GZMUCI1EN_003307	GZMUCI2EN_002334	GZMUFR1EN_003498		GZMUPL2EN_007127						
N17.HOG0001800	OG0000319	n53					GGMULA1EN_007439									GZMUCI1EN_006401	GZMUCI2EN_007244	GZMUFR1EN_001453		GZMUPL2EN_008790						
N17.HOG0001801	OG0000320	n11					GGMULA1EN_002664									GZMUCI1EN_010266	GZMUCI2EN_010010	GZMUFR1EN_011005, GZMUFR1EN_011006		GZMUPL2EN_009965						
N17.HOG0001802	OG0000320	n31					GGMULA1EN_008161																			
N17.HOG0001803	OG0000320	n35					GGMULA1EN_008162									GZMUCI1EN_004228	GZMUCI2EN_010713	GZMUFR1EN_004827		GZMUPL2EN_005393						
N17.HOG0001804	OG0000320	n48					GGMULA1EN_003787									GZMUCI1EN_009662	GZMUCI2EN_009873	GZMUFR1EN_006978		GZMUPL2EN_000483						
N17.HOG0001805	OG0000321	n24					GGMULA1EN_006134									GZMUCI1EN_004940	GZMUCI2EN_004914	GZMUFR1EN_009652		GZMUPL2EN_008006						
N17.HOG0001806	OG0000321	n49					GGMULA1EN_006046									GZMUCI1EN_001236, GZMUCI1EN_007474, GZMUCI1EN_008141	GZMUCI2EN_000301, GZMUCI2EN_008787, GZMUCI2EN_008171	GZMUFR1EN_008385, GZMUFR1EN_000399, GZMUFR1EN_006843		GZMUPL2EN_008795, GZMUPL2EN_000282						
N17.HOG0001807	OG0000321	n61					GGMULA1EN_005115									GZMUCI1EN_002876	GZMUCI2EN_003991	GZMUFR1EN_007144, GZMUFR1EN_007635		GZMUPL2EN_004386						
N17.HOG0001808	OG0000323	n5					GGMULA1EN_003714									GZMUCI1EN_007628	GZMUCI2EN_008881	GZMUFR1EN_000822		GZMUPL2EN_000113						
N17.HOG0001809	OG0000323	n29														GZMUCI1EN_006275	GZMUCI2EN_007371	GZMUFR1EN_005842		GZMUPL2EN_004819						
N17.HOG0001810	OG0000323	n53					GGMULA1EN_008327									GZMUCI1EN_002084, GZMUCI1EN_009206	GZMUCI2EN_001479, GZMUCI2EN_002145	GZMUFR1EN_004693, GZMUFR1EN_003642		GZMUPL2EN_005102, GZMUPL2EN_007044						
N17.HOG0001811	OG0000323	n62														GZMUCI1EN_010322, GZMUCI1EN_003352	GZMUCI2EN_010077, GZMUCI2EN_002300	GZMUFR1EN_010828, GZMUFR1EN_003643		GZMUPL2EN_006884						
N17.HOG0001812	OG0000324	n9															GZMUCI2EN_009292	GZMUFR1EN_007877								
N17.HOG0001813	OG0000324	n49															GZMUCI2EN_004677, GZMUCI2EN_009401, GZMUCI2EN_009223									
N17.HOG0001814	OG0000324	n66					GGMULA1EN_002839, GGMULA1EN_004195, GGMULA1EN_005734											GZMUFR1EN_010208								
N17.HOG0001815	OG0000325	n6					GGMULA1EN_007285									GZMUCI1EN_002904	GZMUCI2EN_003963	GZMUFR1EN_007606		GZMUPL2EN_004398						
N17.HOG0001816	OG0000325	n18					GGMULA1EN_001998									GZMUCI1EN_011288	GZMUCI2EN_011460	GZMUFR1EN_000214		GZMUPL2EN_000449						
N17.HOG0001817	OG0000326	n22					GGMULA1EN_001024									GZMUCI1EN_006649	GZMUCI2EN_007013	GZMUFR1EN_000258		GZMUPL2EN_008637						
N17.HOG0001818	OG0000326	n43					GGMULA1EN_004321									GZMUCI1EN_010555	GZMUCI2EN_010290	GZMUFR1EN_010535		GZMUPL2EN_009588, GZMUPL2EN_010776						
N17.HOG0001819	OG0000326	n49														GZMUCI1EN_004028, GZMUCI1EN_010556	GZMUCI2EN_010920, GZMUCI2EN_010291	GZMUFR1EN_005212, GZMUFR1EN_010534		GZMUPL2EN_005576, GZMUPL2EN_010777						
N17.HOG0001820	OG0000327	n12					GGMULA1EN_003446									GZMUCI1EN_001466	GZMUCI2EN_000751	GZMUFR1EN_004983		GZMUPL2EN_005235						
N17.HOG0001821	OG0000327	n26					GGMULA1EN_005147									GZMUCI1EN_011008	GZMUCI2EN_005792	GZMUFR1EN_007954		GZMUPL2EN_003344						
N17.HOG0001822	OG0000327	n37					GGMULA1EN_006006									GZMUCI1EN_006540	GZMUCI2EN_007113	GZMUFR1EN_001431		GZMUPL2EN_000575						
N17.HOG0001823	OG0000328	n16					GGMULA1EN_009075									GZMUCI1EN_009875	GZMUCI2EN_009646	GZMUFR1EN_006285		GZMUPL2EN_001078						
N17.HOG0001824	OG0000328	n21					GGMULA1EN_008480									GZMUCI1EN_011501	GZMUCI2EN_011757	GZMUFR1EN_011592		GZMUPL2EN_009673						
N17.HOG0001825	OG0000328	n53					GGMULA1EN_004092											GZMUFR1EN_009300		GZMUPL2EN_007350						
N17.HOG0001826	OG0000328	n61					GGMULA1EN_004619									GZMUCI1EN_008892	GZMUCI2EN_004432	GZMUFR1EN_010281		GZMUPL2EN_004102						
N17.HOG0001827	OG0000329	n5					GGMULA1EN_002114									GZMUCI1EN_008489	GZMUCI2EN_007663	GZMUFR1EN_006475		GZMUPL2EN_001503						
N17.HOG0001828	OG0000329	n23					GGMULA1EN_010908									GZMUCI1EN_002625	GZMUCI2EN_003848	GZMUFR1EN_007835		GZMUPL2EN_003709						
N17.HOG0001829	OG0000329	n51					GGMULA1EN_004349									GZMUCI1EN_008867	GZMUCI2EN_000015	GZMUFR1EN_008166		GZMUPL2EN_006178						
N17.HOG0001830	OG0000330	n11					GGMULA1EN_002863									GZMUCI1EN_001739	GZMUCI2EN_001833	GZMUFR1EN_004192		GZMUPL2EN_006300						
N17.HOG0001831	OG0000330	n46					GGMULA1EN_008569									GZMUCI1EN_007412	GZMUCI2EN_008651	GZMUFR1EN_000223		GZMUPL2EN_000667						
N17.HOG0001832	OG0000330	n54					GGMULA1EN_002523									GZMUCI1EN_006337	GZMUCI2EN_007307	GZMUFR1EN_002189		GZMUPL2EN_010566						
N17.HOG0001833	OG0000331	n8					GGMULA1EN_009871									GZMUCI1EN_009626	GZMUCI2EN_009910	GZMUFR1EN_007013		GZMUPL2EN_000033						
N17.HOG0001834	OG0000331	n19					GGMULA1EN_001019									GZMUCI1EN_011206	GZMUCI2EN_011287	GZMUFR1EN_001095		GZMUPL2EN_009002						
N17.HOG0001835	OG0000331	n37					GGMULA1EN_005074									GZMUCI1EN_009605		GZMUFR1EN_007038		GZMUPL2EN_000017						
N17.HOG0001836	OG0000331	n55					GGMULA1EN_008768									GZMUCI1EN_007262	GZMUCI2EN_009141	GZMUFR1EN_009766		GZMUPL2EN_007490						
N17.HOG0001837	OG0000332	n22					GGMULA1EN_005424									GZMUCI1EN_012035, GZMUCI1EN_007160	GZMUCI2EN_009249	GZMUFR1EN_009311		GZMUPL2EN_008316						
N17.HOG0001838	OG0000332	n33					GGMULA1EN_009095									GZMUCI1EN_008767	GZMUCI2EN_007528	GZMUFR1EN_002198		GZMUPL2EN_010576						
N17.HOG0001839	OG0000332	n54					GGMULA1EN_008826									GZMUCI1EN_005366	GZMUCI2EN_005614	GZMUFR1EN_010216		GZMUPL2EN_007401						
N17.HOG0001840	OG0000332	n62					GGMULA1EN_002188									GZMUCI1EN_009773	GZMUCI2EN_009764	GZMUFR1EN_006558		GZMUPL2EN_000979						
N17.HOG0001841	OG0000333	n6					GGMULA1EN_003122									GZMUCI1EN_000906	GZMUCI2EN_000987	GZMUFR1EN_008240		GZMUPL2EN_006613						
N17.HOG0001842	OG0000333	n29					GGMULA1EN_002457									GZMUCI1EN_010829	GZMUCI2EN_010573	GZMUFR1EN_010763		GZMUPL2EN_009467						
N17.HOG0001843	OG0000333	n38					GGMULA1EN_010297									GZMUCI1EN_004424	GZMUCI2EN_005212	GZMUFR1EN_009284		GZMUPL2EN_007501						
N17.HOG0001844	OG0000334	n22					GGMULA1EN_003553									GZMUCI1EN_009861	GZMUCI2EN_009677	GZMUFR1EN_006273		GZMUPL2EN_001129						
N17.HOG0001845	OG0000334	n47																GZMUFR1EN_007264								
N17.HOG0001846	OG0000334	n58					GGMULA1EN_010887									GZMUCI1EN_002967	GZMUCI2EN_003898	GZMUFR1EN_007263		GZMUPL2EN_004024						
N17.HOG0001847	OG0000335	n6					GGMULA1EN_001419									GZMUCI1EN_000090	GZMUCI2EN_003166	GZMUFR1EN_003034		GZMUPL2EN_010453						
N17.HOG0001848	OG0000335	n25					GGMULA1EN_004183									GZMUCI1EN_003041	GZMUCI2EN_002595	GZMUFR1EN_003428		GZMUPL2EN_006448						
N17.HOG0001849	OG0000335	n37					GGMULA1EN_009230, GGMULA1EN_007831, GGMULA1EN_011153, GGMULA1EN_011152									GZMUCI1EN_005412	GZMUCI2EN_005557	GZMUFR1EN_010200		GZMUPL2EN_007419						
N17.HOG0001850	OG0000335	n53					GGMULA1EN_003752									GZMUCI1EN_008425	GZMUCI2EN_007601	GZMUFR1EN_006098		GZMUPL2EN_000474						
N17.HOG0001851	OG0000337	n9					GGMULA1EN_006566									GZMUCI1EN_010454, GZMUCI1EN_006317	GZMUCI2EN_010195, GZMUCI2EN_007327	GZMUFR1EN_010657, GZMUFR1EN_010646, GZMUFR1EN_003031		GZMUPL2EN_010869, GZMUPL2EN_010456						
N17.HOG0001852	OG0000337	n35					GGMULA1EN_010796									GZMUCI1EN_009895, GZMUCI1EN_009896, GZMUCI1EN_007507, GZMUCI1EN_001793	GZMUCI2EN_009630, GZMUCI2EN_009629, GZMUCI2EN_008754, GZMUCI2EN_001758	GZMUFR1EN_006857, GZMUFR1EN_006858, GZMUFR1EN_004204		GZMUPL2EN_000875, GZMUPL2EN_000905						
N17.HOG0001853	OG0000338	n5														GZMUCI1EN_004437	GZMUCI2EN_005226	GZMUFR1EN_009740		GZMUPL2EN_007759						
N17.HOG0001854	OG0000338	n23					GGMULA1EN_000901, GGMULA1EN_010807									GZMUCI1EN_001681	GZMUCI2EN_001870	GZMUFR1EN_004400		GZMUPL2EN_011283						
N17.HOG0001855	OG0000338	n30					GGMULA1EN_001553									GZMUCI1EN_007952, GZMUCI1EN_007996, GZMUCI1EN_011119, GZMUCI1EN_005441, GZMUCI1EN_008773	GZMUCI2EN_008397, GZMUCI2EN_008547, GZMUCI2EN_011200, GZMUCI2EN_005529, GZMUCI2EN_007524	GZMUFR1EN_001234, GZMUFR1EN_001384, GZMUFR1EN_010154, GZMUFR1EN_002990		GZMUPL2EN_007387, GZMUPL2EN_010232						
N17.HOG0001856	OG0000339	n7					GGMULA1EN_010376									GZMUCI1EN_011086	GZMUCI2EN_005906	GZMUFR1EN_008043		GZMUPL2EN_004417						
N17.HOG0001857	OG0000339	n22					GGMULA1EN_010114									GZMUCI1EN_006963	GZMUCI2EN_006716	GZMUFR1EN_000136		GZMUPL2EN_008710						
N17.HOG0001858	OG0000339	n40					GGMULA1EN_006000									GZMUCI1EN_004632	GZMUCI2EN_005312	GZMUFR1EN_009378		GZMUPL2EN_008185						
N17.HOG0001859	OG0000340	n9					GGMULA1EN_008096									GZMUCI1EN_006272	GZMUCI2EN_007373	GZMUFR1EN_005839		GZMUPL2EN_004822						
N17.HOG0001860	OG0000340	n19					GGMULA1EN_008095																			
N17.HOG0001861	OG0000340	n27					GGMULA1EN_007772									GZMUCI1EN_001872	GZMUCI2EN_001715	GZMUFR1EN_004303		GZMUPL2EN_011371						
N17.HOG0001862	OG0000340	n36					GGMULA1EN_002369									GZMUCI1EN_003457	GZMUCI2EN_002677	GZMUFR1EN_004480		GZMUPL2EN_006455						
N17.HOG0001863	OG0000341	n7					GGMULA1EN_001174									GZMUCI1EN_011797	GZMUCI2EN_011836	GZMUFR1EN_010715		GZMUPL2EN_010889						
N17.HOG0001864	OG0000341	n51														GZMUCI1EN_006336	GZMUCI2EN_007308	GZMUFR1EN_002188		GZMUPL2EN_010565						
N17.HOG0001865	OG0000341	n56					GGMULA1EN_001342									GZMUCI1EN_007311	GZMUCI2EN_009090	GZMUFR1EN_002832		GZMUPL2EN_010436						
N17.HOG0001866	OG0000342	n12					GGMULA1EN_007747									GZMUCI1EN_009467	GZMUCI2EN_002938	GZMUFR1EN_003971		GZMUPL2EN_006744						
N17.HOG0001867	OG0000342	n44					GGMULA1EN_002515																			
N17.HOG0001868	OG0000342	n46					GGMULA1EN_010069									GZMUCI1EN_005325	GZMUCI2EN_004518	GZMUFR1EN_007055		GZMUPL2EN_003284						
N17.HOG0001869	OG0000342	n56					GGMULA1EN_003995									GZMUCI1EN_011080	GZMUCI2EN_005913	GZMUFR1EN_008081		GZMUPL2EN_003375						
N17.HOG0001870	OG0000343	n8					GGMULA1EN_007141									GZMUCI1EN_003147	GZMUCI2EN_002494	GZMUFR1EN_003928		GZMUPL2EN_006312						
N17.HOG0001871	OG0000343	n26					GGMULA1EN_009493									GZMUCI1EN_004922	GZMUCI2EN_004936	GZMUFR1EN_009632		GZMUPL2EN_008294						
N17.HOG0001872	OG0000343	n50					GGMULA1EN_000942									GZMUCI1EN_001292	GZMUCI2EN_000365	GZMUFR1EN_008661, GZMUFR1EN_008662		GZMUPL2EN_006789						
N17.HOG0001873	OG0000344	n15					GGMULA1EN_007199									GZMUCI1EN_003372	GZMUCI2EN_002149	GZMUFR1EN_003681		GZMUPL2EN_006420						
N17.HOG0001874	OG0000344	n40					GGMULA1EN_006687									GZMUCI1EN_004509	GZMUCI2EN_005443	GZMUFR1EN_009624		GZMUPL2EN_008066						
N17.HOG0001875	OG0000344	n54					GGMULA1EN_006481									GZMUCI1EN_004685	GZMUCI2EN_005476	GZMUFR1EN_009856		GZMUPL2EN_007585						
N17.HOG0001876	OG0000345	n18					GGMULA1EN_006893, GGMULA1EN_008752									GZMUCI1EN_010709, GZMUCI1EN_003519	GZMUCI2EN_010310, GZMUCI2EN_002075	GZMUFR1EN_010353, GZMUFR1EN_004007		GZMUPL2EN_010689, GZMUPL2EN_002504						
N17.HOG0001877	OG0000345	n56					GGMULA1EN_006888									GZMUCI1EN_003524	GZMUCI2EN_002080	GZMUFR1EN_004012		GZMUPL2EN_002499						
N17.HOG0001878	OG0000346	n28					GGMULA1EN_004154									GZMUCI1EN_005660, GZMUCI1EN_003351	GZMUCI2EN_006105, GZMUCI2EN_003373	GZMUFR1EN_011134, GZMUFR1EN_002596		GZMUPL2EN_006900, GZMUPL2EN_002714, GZMUPL2EN_004701						
N17.HOG0001879	OG0000346	n38					GGMULA1EN_000836, GGMULA1EN_010699, GGMULA1EN_004780									GZMUCI1EN_004515, GZMUCI1EN_000222	GZMUCI2EN_005431, GZMUCI2EN_002299	GZMUFR1EN_003754, GZMUFR1EN_009930		GZMUPL2EN_007951						
N17.HOG0001880	OG0000347	n42					GGMULA1EN_003190																			
N17.HOG0001881	OG0000347	n56														GZMUCI1EN_006486	GZMUCI2EN_007165	GZMUFR1EN_000450		GZMUPL2EN_009303						
N17.HOG0001882	OG0000347	n60					GGMULA1EN_000731									GZMUCI1EN_011313	GZMUCI2EN_011436	GZMUFR1EN_000160		GZMUPL2EN_000993						
N17.HOG0001883	OG0000347	n64					GGMULA1EN_003245									GZMUCI1EN_010406	GZMUCI2EN_010143	GZMUFR1EN_010454		GZMUPL2EN_010809						
N17.HOG0001884	OG0000348	n9					GGMULA1EN_006901									GZMUCI1EN_009440	GZMUCI2EN_002915	GZMUFR1EN_003858		GZMUPL2EN_007234						
N17.HOG0001885	OG0000348	n28					GGMULA1EN_000308									GZMUCI1EN_011543	GZMUCI2EN_011715	GZMUFR1EN_011496		GZMUPL2EN_009839						
N17.HOG0001886	OG0000348	n33														GZMUCI1EN_005070	GZMUCI2EN_004779	GZMUFR1EN_009514		GZMUPL2EN_007873						
N17.HOG0001887	OG0000348	n40					GGMULA1EN_002464									GZMUCI1EN_007103	GZMUCI2EN_006566	GZMUFR1EN_001609		GZMUPL2EN_001706						
N17.HOG0001888	OG0000349	n11															GZMUCI2EN_009483	GZMUFR1EN_006819								
N17.HOG0001889	OG0000349	n20					GGMULA1EN_000967									GZMUCI1EN_003480	GZMUCI2EN_002657	GZMUFR1EN_003635		GZMUPL2EN_007029						
N17.HOG0001890	OG0000349	n36					GGMULA1EN_004192									GZMUCI1EN_003781	GZMUCI2EN_011147			GZMUPL2EN_004772						
N17.HOG0001891	OG0000349	n51					GGMULA1EN_002712									GZMUCI1EN_010046	GZMUCI2EN_009484	GZMUFR1EN_006820		GZMUPL2EN_000859						
N17.HOG0001892	OG0000350	n7					GGMULA1EN_006882									GZMUCI1EN_008760	GZMUCI2EN_007700	GZMUFR1EN_006540		GZMUPL2EN_001322						
N17.HOG0001893	OG0000350	n15					GGMULA1EN_006768									GZMUCI1EN_003915	GZMUCI2EN_011015	GZMUFR1EN_005245		GZMUPL2EN_005297						
N17.HOG0001894	OG0000350	n37					GGMULA1EN_008460									GZMUCI1EN_008689	GZMUCI2EN_007777	GZMUFR1EN_006361		GZMUPL2EN_001176						
N17.HOG0001895	OG0000352	n0														GZMUCI1EN_001394	GZMUCI2EN_000473	GZMUFR1EN_008747		GZMUPL2EN_002058						
N17.HOG0001896	OG0000353	n41														GZMUCI1EN_005859	GZMUCI2EN_006303	GZMUFR1EN_002514		GZMUPL2EN_006374, GZMUPL2EN_003100						
N17.HOG0001897	OG0000353	n46														GZMUCI1EN_005861, GZMUCI1EN_005860	GZMUCI2EN_006301, GZMUCI2EN_006302	GZMUFR1EN_002518, GZMUFR1EN_002516		GZMUPL2EN_003099						
N17.HOG0001898	OG0000353	n53														GZMUCI1EN_008404	GZMUCI2EN_007577	GZMUFR1EN_006088		GZMUPL2EN_001327						
N17.HOG0001899	OG0000354	n13					GGMULA1EN_004290									GZMUCI1EN_010568	GZMUCI2EN_010409	GZMUFR1EN_010561		GZMUPL2EN_009953						
N17.HOG0001900	OG0000354	n18					GGMULA1EN_006760									GZMUCI1EN_002134	GZMUCI2EN_001446	GZMUFR1EN_004762		GZMUPL2EN_005511						
N17.HOG0001901	OG0000354	n33					GGMULA1EN_010705									GZMUCI1EN_009713, GZMUCI1EN_004046	GZMUCI2EN_009825, GZMUCI2EN_010796	GZMUFR1EN_006623, GZMUFR1EN_005126		GZMUPL2EN_001223, GZMUPL2EN_010857, GZMUPL2EN_005633						
N17.HOG0001902	OG0000355	n14					GGMULA1EN_009599									GZMUCI1EN_007477	GZMUCI2EN_008783	GZMUFR1EN_000395		GZMUPL2EN_008801						
N17.HOG0001903	OG0000355	n30					GGMULA1EN_006695									GZMUCI1EN_011616	GZMUCI2EN_011641	GZMUFR1EN_011578		GZMUPL2EN_009769						
N17.HOG0001904	OG0000355	n41					GGMULA1EN_008686									GZMUCI1EN_002644	GZMUCI2EN_003829	GZMUFR1EN_007800		GZMUPL2EN_004250						
N17.HOG0001905	OG0000355	n49					GGMULA1EN_011078									GZMUCI1EN_002781	GZMUCI2EN_004084	GZMUFR1EN_007183		GZMUPL2EN_003773						
N17.HOG0001906	OG0000355	n54					GGMULA1EN_006795									GZMUCI1EN_001240	GZMUCI2EN_000297	GZMUFR1EN_008381		GZMUPL2EN_002121						
N17.HOG0001907	OG0000356	n6					GGMULA1EN_010613									GZMUCI1EN_005901	GZMUCI2EN_006391	GZMUFR1EN_001981		GZMUPL2EN_003206						
