HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N7.HOG0001506	OG0000549	n13																						GZUMIS1EN_007031	GZUMRA1EN_004366	GZUMVI1EN_006247
N7.HOG0001507	OG0000549	n41																								GZUMVI1EN_008576
N7.HOG0001508	OG0000550	n8																						GZUMIS1EN_002025	GZUMRA1EN_000086	GZUMVI1EN_000736
N7.HOG0001509	OG0000550	n24																						GZUMIS1EN_002422	GZUMRA1EN_003826	GZUMVI1EN_002105
N7.HOG0001510	OG0000551	n1																						GZUMIS1EN_008433	GZUMRA1EN_008152	GZUMVI1EN_007761
N7.HOG0001511	OG0000551	n44																						GZUMIS1EN_001997	GZUMRA1EN_000060	GZUMVI1EN_000763
N7.HOG0001512	OG0000551	n46																						GZUMIS1EN_001996	GZUMRA1EN_000059	GZUMVI1EN_000764
N7.HOG0001513	OG0000552	n6																						GZUMIS1EN_003006	GZUMRA1EN_001304	GZUMVI1EN_002449
N7.HOG0001514	OG0000552	n8																						GZUMIS1EN_007921	GZUMRA1EN_005923	GZUMVI1EN_004140
N7.HOG0001515	OG0000553	n14																						GZUMIS1EN_006958	GZUMRA1EN_004531	GZUMVI1EN_006032
N7.HOG0001516	OG0000553	n16																						GZUMIS1EN_003767	GZUMRA1EN_003916	GZUMVI1EN_001959
N7.HOG0001517	OG0000554	n12																						GZUMIS1EN_004064	GZUMRA1EN_003164	GZUMVI1EN_003489
N7.HOG0001518	OG0000554	n33																						GZUMIS1EN_009436, GZUMIS1EN_006238	GZUMRA1EN_002884	GZUMVI1EN_000457
N7.HOG0001519	OG0000555	n39																						GZUMIS1EN_008537	GZUMRA1EN_008008	GZUMVI1EN_000190
N7.HOG0001520	OG0000555	n41																						GZUMIS1EN_006856	GZUMRA1EN_008772	GZUMVI1EN_005878
N7.HOG0001521	OG0000555	n54																							GZUMRA1EN_008007	
N7.HOG0001522	OG0000556	n0																						GZUMIS1EN_008665, GZUMIS1EN_005900	GZUMRA1EN_009123, GZUMRA1EN_007295	GZUMVI1EN_004450, GZUMVI1EN_000549
N7.HOG0001523	OG0000557	n9																						GZUMIS1EN_000205	GZUMRA1EN_000718	GZUMVI1EN_001125
N7.HOG0001524	OG0000557	n11																						GZUMIS1EN_001027	GZUMRA1EN_003308	GZUMVI1EN_003364
N7.HOG0001525	OG0000558	n10																						GZUMIS1EN_003134	GZUMRA1EN_005994	GZUMVI1EN_007623
N7.HOG0001526	OG0000558	n31																						GZUMIS1EN_006789	GZUMRA1EN_008790	GZUMVI1EN_006724
N7.HOG0001527	OG0000559	n3																						GZUMIS1EN_003049	GZUMRA1EN_005941	GZUMVI1EN_007456
N7.HOG0001528	OG0000560	n50																						GZUMIS1EN_003050	GZUMRA1EN_006074	GZUMVI1EN_007540
N7.HOG0001529	OG0000560	n53																						GZUMIS1EN_004213	GZUMRA1EN_001959	GZUMVI1EN_001811
N7.HOG0001530	OG0000560	n55																						GZUMIS1EN_009306	GZUMRA1EN_009476	GZUMVI1EN_009298
N7.HOG0001531	OG0000561	n3																						GZUMIS1EN_002917	GZUMRA1EN_002771	GZUMVI1EN_005040
N7.HOG0001532	OG0000561	n26																						GZUMIS1EN_000433	GZUMRA1EN_006655	GZUMVI1EN_007211
N7.HOG0001533	OG0000562	n10																						GZUMIS1EN_000655	GZUMRA1EN_002407	GZUMVI1EN_004623
N7.HOG0001534	OG0000562	n25																						GZUMIS1EN_005853	GZUMRA1EN_000196	GZUMVI1EN_000687
N7.HOG0001535	OG0000563	n23																						GZUMIS1EN_008860	GZUMRA1EN_001322	GZUMVI1EN_004511
N7.HOG0001536	OG0000563	n25																						GZUMIS1EN_005375	GZUMRA1EN_001044	GZUMVI1EN_009609
N7.HOG0001537	OG0000564	n0																						GZUMIS1EN_007911	GZUMRA1EN_009244	GZUMVI1EN_000286
N7.HOG0001538	OG0000565	n0																						GZUMIS1EN_006611	GZUMRA1EN_008055	GZUMVI1EN_000142
N7.HOG0001539	OG0000566	n9																						GZUMIS1EN_004748	GZUMRA1EN_009462	GZUMVI1EN_009281
N7.HOG0001540	OG0000566	n27																						GZUMIS1EN_007884	GZUMRA1EN_004017	GZUMVI1EN_008883
N7.HOG0001541	OG0000567	n3																						GZUMIS1EN_001411	GZUMRA1EN_001490	GZUMVI1EN_006511
N7.HOG0001542	OG0000567	n14																						GZUMIS1EN_001412	GZUMRA1EN_001489	GZUMVI1EN_006513
N7.HOG0001543	OG0000568	n0																						GZUMIS1EN_000977	GZUMRA1EN_9705	GZUMVI1EN_003527
N7.HOG0001544	OG0000570	n2																						GZUMIS1EN_004964	GZUMRA1EN_002563	GZUMVI1EN_004781
N7.HOG0001545	OG0000571	n0																						GZUMIS1EN_006494	GZUMRA1EN_008581	GZUMVI1EN_008368
N7.HOG0001546	OG0000572	n13																						GZUMIS1EN_007175	GZUMRA1EN_004563	GZUMVI1EN_006064
N7.HOG0001547	OG0000572	n28																						GZUMIS1EN_005780	GZUMRA1EN_000567	GZUMVI1EN_008588
N7.HOG0001548	OG0000573	n1																						GZUMIS1EN_007751	GZUMRA1EN_005704	GZUMVI1EN_008765
N7.HOG0001549	OG0000573	n24																						GZUMIS1EN_004434	GZUMRA1EN_001711	GZUMVI1EN_001569
N7.HOG0001550	OG0000574	n11																						GZUMIS1EN_000371	GZUMRA1EN_006602	GZUMVI1EN_007152, GZUMVI1EN_007153
N7.HOG0001551	OG0000574	n28																						GZUMIS1EN_005767	GZUMRA1EN_000583	GZUMVI1EN_008571
N7.HOG0001552	OG0000575	n6																						GZUMIS1EN_001886	GZUMRA1EN_003568	GZUMVI1EN_002879
N7.HOG0001553	OG0000575	n45																						GZUMIS1EN_007434	GZUMRA1EN_005183	GZUMVI1EN_003884
N7.HOG0001554	OG0000576	n46																						GZUMIS1EN_004994	GZUMRA1EN_002533	GZUMVI1EN_004749
N7.HOG0001555	OG0000576	n49																						GZUMIS1EN_006216, GZUMIS1EN_001560	GZUMRA1EN_004207, GZUMRA1EN_002907	GZUMVI1EN_000435, GZUMVI1EN_009046
N7.HOG0001556	OG0000576	n54																						GZUMIS1EN_007481	GZUMRA1EN_005231	GZUMVI1EN_003932
N7.HOG0001557	OG0000577	n1																						GZUMIS1EN_000922	GZUMRA1EN_007548	GZUMVI1EN_005542
N7.HOG0001558	OG0000577	n6																						GZUMIS1EN_002541, GZUMIS1EN_004821	GZUMRA1EN_001406	GZUMVI1EN_006536
N7.HOG0001559	OG0000578	n21																						GZUMIS1EN_004612	GZUMRA1EN_007077	GZUMVI1EN_002669
N7.HOG0001560	OG0000578	n39																						GZUMIS1EN_007190	GZUMRA1EN_004609	GZUMVI1EN_006077
N7.HOG0001561	OG0000579	n13																						GZUMIS1EN_000932	GZUMRA1EN_007538	GZUMVI1EN_005551
N7.HOG0001562	OG0000579	n46																						GZUMIS1EN_005341	GZUMRA1EN_000900	GZUMVI1EN_005400
N7.HOG0001563	OG0000580	n0																						GZUMIS1EN_009284, GZUMIS1EN_007249	GZUMRA1EN_004069, GZUMRA1EN_007911	GZUMVI1EN_006926, GZUMVI1EN_003728, GZUMVI1EN_008937
N7.HOG0001564	OG0000581	n0																						GZUMIS1EN_002737	GZUMRA1EN_002841	GZUMVI1EN_008533
N7.HOG0001565	OG0000582	n0																						GZUMIS1EN_007168	GZUMRA1EN_004573, GZUMRA1EN_008492	GZUMVI1EN_008061, GZUMVI1EN_006053
N7.HOG0001566	OG0000583	n13																						GZUMIS1EN_000403	GZUMRA1EN_006631	GZUMVI1EN_007189
N7.HOG0001567	OG0000583	n31																						GZUMIS1EN_004069	GZUMRA1EN_003159	GZUMVI1EN_003494
N7.HOG0001568	OG0000585	n1																							GZUMRA1EN_000568	GZUMVI1EN_008587
N7.HOG0001569	OG0000585	n28																						GZUMIS1EN_008291	GZUMRA1EN_005021	
N7.HOG0001570	OG0000585	n48																						GZUMIS1EN_006035	GZUMRA1EN_008719	GZUMVI1EN_004266
N7.HOG0001571	OG0000586	n8																						GZUMIS1EN_009076	GZUMRA1EN_002315	GZUMVI1EN_003067
N7.HOG0001572	OG0000586	n24																						GZUMIS1EN_005620	GZUMRA1EN_000665	GZUMVI1EN_001068
N7.HOG0001573	OG0000587	n5																						GZUMIS1EN_000497	GZUMRA1EN_000309	GZUMVI1EN_001347
N7.HOG0001574	OG0000587	n23																						GZUMIS1EN_005788	GZUMRA1EN_000558	GZUMVI1EN_008599
N7.HOG0001575	OG0000588	n9																						GZUMIS1EN_003623	GZUMRA1EN_005869	GZUMVI1EN_002376
N7.HOG0001576	OG0000588	n29																						GZUMIS1EN_004030	GZUMRA1EN_003196	GZUMVI1EN_003456
N7.HOG0001577	OG0000590	n1																								GZUMVI1EN_001492
N7.HOG0001578	OG0000590	n51																						GZUMIS1EN_006419	GZUMRA1EN_008375	GZUMVI1EN_007932
N7.HOG0001579	OG0000590	n53																						GZUMIS1EN_006420	GZUMRA1EN_008374	GZUMVI1EN_007929
N7.HOG0001580	OG0000591	n0																						GZUMIS1EN_001846	GZUMRA1EN_007412, GZUMRA1EN_007415	GZUMVI1EN_005675
N7.HOG0001581	OG0000592	n14																						GZUMIS1EN_004504		GZUMVI1EN_001637
N7.HOG0001582	OG0000592	n15																						GZUMIS1EN_003712		GZUMVI1EN_002290
N7.HOG0001583	OG0000592	n16																							GZUMRA1EN_006965, GZUMRA1EN_005779	
N7.HOG0001584	OG0000593	n5																						GZUMIS1EN_003546	GZUMRA1EN_007975	GZUMVI1EN_000217
N7.HOG0001585	OG0000593	n32																						GZUMIS1EN_003191	GZUMRA1EN_006078	GZUMVI1EN_007534
N7.HOG0001586	OG0000594	n0																						GZUMIS1EN_007257, GZUMIS1EN_003640	GZUMRA1EN_005851, GZUMRA1EN_002256	GZUMVI1EN_002360, GZUMVI1EN_003718
N7.HOG0001587	OG0000595	n26																						GZUMIS1EN_002201	GZUMRA1EN_007505	GZUMVI1EN_005587
N7.HOG0001588	OG0000595	n51																						GZUMIS1EN_000673	GZUMRA1EN_009258	GZUMVI1EN_008433
N7.HOG0001589	OG0000596	n5																						GZUMIS1EN_002604	GZUMRA1EN_000230	GZUMVI1EN_001425
N7.HOG0001590	OG0000596	n35																						GZUMIS1EN_006050	GZUMRA1EN_008728	GZUMVI1EN_002522
N7.HOG0001591	OG0000597	n3																						GZUMIS1EN_000948	GZUMRA1EN_006849	GZUMVI1EN_000966
N7.HOG0001592	OG0000597	n22																						GZUMIS1EN_006598	GZUMRA1EN_008066	GZUMVI1EN_007520
N7.HOG0001593	OG0000598	n0																						GZUMIS1EN_000623	GZUMRA1EN_002371	GZUMVI1EN_004591
N7.HOG0001594	OG0000599	n0																						GZUMIS1EN_009159, GZUMIS1EN_001785	GZUMRA1EN_006398, GZUMRA1EN_003482	GZUMVI1EN_006940, GZUMVI1EN_002977
N7.HOG0001595	OG0000600	n16																						GZUMIS1EN_005472		GZUMVI1EN_005450
N7.HOG0001596	OG0000600	n17																						GZUMIS1EN_005102	GZUMRA1EN_002427	GZUMVI1EN_004639
N7.HOG0001597	OG0000601	n15																						GZUMIS1EN_002341	GZUMRA1EN_003851	GZUMVI1EN_001996
N7.HOG0001598	OG0000601	n35																						GZUMIS1EN_006986	GZUMRA1EN_008929	GZUMVI1EN_005921
N7.HOG0001599	OG0000602	n3																						GZUMIS1EN_001498		GZUMVI1EN_009119
N7.HOG0001600	OG0000602	n25																						GZUMIS1EN_008978	GZUMRA1EN_007365	GZUMVI1EN_009357
N7.HOG0001601	OG0000603	n16																						GZUMIS1EN_002640	GZUMRA1EN_000842	GZUMVI1EN_005271
N7.HOG0001602	OG0000603	n35																						GZUMIS1EN_002641	GZUMRA1EN_000843	GZUMVI1EN_005270
N7.HOG0001603	OG0000604	n13																						GZUMIS1EN_000160	GZUMRA1EN_000486	GZUMVI1EN_001171
N7.HOG0001604	OG0000604	n33																						GZUMIS1EN_004083	GZUMRA1EN_003146	GZUMVI1EN_003509
N7.HOG0001605	OG0000605	n22																						GZUMIS1EN_004536	GZUMRA1EN_006996	GZUMVI1EN_002748
N7.HOG0001606	OG0000605	n24																						GZUMIS1EN_004450	GZUMRA1EN_006914	
N7.HOG0001607	OG0000606	n5																						GZUMIS1EN_004075	GZUMRA1EN_003153	GZUMVI1EN_003501
N7.HOG0001608	OG0000606	n33																						GZUMIS1EN_000169	GZUMRA1EN_007220, GZUMRA1EN_000497	GZUMVI1EN_001157
N7.HOG0001609	OG0000607	n5																						GZUMIS1EN_000032	GZUMRA1EN_000352	GZUMVI1EN_001303
N7.HOG0001610	OG0000607	n21																						GZUMIS1EN_003280	GZUMRA1EN_006172	GZUMVI1EN_000062
N7.HOG0001611	OG0000608	n4																						GZUMIS1EN_000929	GZUMRA1EN_007541	GZUMVI1EN_005548
N7.HOG0001612	OG0000608	n44																						GZUMIS1EN_005383	GZUMRA1EN_001034	GZUMVI1EN_005536
N7.HOG0001613	OG0000608	n53																							GZUMRA1EN_007542	
N7.HOG0001614	OG0000609	n0																						GZUMIS1EN_004501, GZUMIS1EN_009115	GZUMRA1EN_006960, GZUMRA1EN_003457	GZUMVI1EN_001634
N7.HOG0001615	OG0000610	n16																						GZUMIS1EN_003133	GZUMRA1EN_005995	GZUMVI1EN_007622
N7.HOG0001616	OG0000610	n43																						GZUMIS1EN_003675	GZUMRA1EN_005816	GZUMVI1EN_002324
N7.HOG0001617	OG0000611	n51																						GZUMIS1EN_003965	GZUMRA1EN_003264	GZUMVI1EN_000909
N7.HOG0001618	OG0000611	n53																						GZUMIS1EN_000982	GZUMRA1EN_003129	GZUMVI1EN_003533
N7.HOG0001619	OG0000612	n9																						GZUMIS1EN_000788	GZUMRA1EN_003376	GZUMVI1EN_003299
N7.HOG0001620	OG0000612	n28																						GZUMIS1EN_007619	GZUMRA1EN_005363	GZUMVI1EN_004073
N7.HOG0001621	OG0000613	n17																						GZUMIS1EN_003468	GZUMRA1EN_009288	GZUMVI1EN_001462
N7.HOG0001622	OG0000613	n36																						GZUMIS1EN_005688	GZUMRA1EN_002812	GZUMVI1EN_008500
N7.HOG0001623	OG0000614	n11																						GZUMIS1EN_007763	GZUMRA1EN_005692	GZUMVI1EN_008753
N7.HOG0001624	OG0000614	n13																						GZUMIS1EN_008712	GZUMRA1EN_009376	GZUMVI1EN_002807
N7.HOG0001625	OG0000615	n0																						GZUMIS1EN_007387	GZUMRA1EN_002137	GZUMVI1EN_003814
N7.HOG0001626	OG0000616	n26																						GZUMIS1EN_007812	GZUMRA1EN_005645	GZUMVI1EN_008707
N7.HOG0001627	OG0000616	n45																						GZUMIS1EN_001903		GZUMVI1EN_002861
N7.HOG0001628	OG0000617	n2																						GZUMIS1EN_008120	GZUMRA1EN_005413	GZUMVI1EN_005171
N7.HOG0001629	OG0000617	n30																						GZUMIS1EN_006652	GZUMRA1EN_008016	GZUMVI1EN_000184
N7.HOG0001630	OG0000618	n7																						GZUMIS1EN_009435, GZUMIS1EN_006237	GZUMRA1EN_002885	GZUMVI1EN_000456
N7.HOG0001631	OG0000618	n12																						GZUMIS1EN_003187		
N7.HOG0001632	OG0000618	n31																						GZUMIS1EN_003231	GZUMRA1EN_006151	GZUMVI1EN_000109
N7.HOG0001633	OG0000619	n1																						GZUMIS1EN_009288	GZUMRA1EN_004066	GZUMVI1EN_008933
N7.HOG0001634	OG0000619	n25																						GZUMIS1EN_008964	GZUMRA1EN_004944	GZUMVI1EN_006808
N7.HOG0001635	OG0000619	n27																						GZUMIS1EN_006027	GZUMRA1EN_008712	GZUMVI1EN_004257
N7.HOG0001636	OG0000620	n1																						GZUMIS1EN_003345	GZUMRA1EN_007896	GZUMVI1EN_003130
N7.HOG0001637	OG0000620	n20																						GZUMIS1EN_003568	GZUMRA1EN_007853	GZUMVI1EN_005077
N7.HOG0001638	OG0000621	n1																						GZUMIS1EN_006214, GZUMIS1EN_007478, GZUMIS1EN_006215	GZUMRA1EN_005228, GZUMRA1EN_002908	GZUMVI1EN_003929, GZUMVI1EN_000434
N7.HOG0001639	OG0000622	n2																						GZUMIS1EN_005148	GZUMRA1EN_004686	GZUMVI1EN_008409
N7.HOG0001640	OG0000622	n29																						GZUMIS1EN_001092	GZUMRA1EN_003368	GZUMVI1EN_003308
N7.HOG0001641	OG0000623	n10																						GZUMIS1EN_002030	GZUMRA1EN_000090	GZUMVI1EN_000732
N7.HOG0001642	OG0000623	n26																						GZUMIS1EN_007193	GZUMRA1EN_004611	GZUMVI1EN_006079
N7.HOG0001643	OG0000624	n9																						GZUMIS1EN_001394	GZUMRA1EN_001499	GZUMVI1EN_006502
N7.HOG0001644	OG0000624	n11																						GZUMIS1EN_005053	GZUMRA1EN_002474, GZUMRA1EN_002475	GZUMVI1EN_004691
N7.HOG0001645	OG0000625	n7																						GZUMIS1EN_006892	GZUMRA1EN_004322	GZUMVI1EN_005966
N7.HOG0001646	OG0000625	n41																						GZUMIS1EN_007901	GZUMRA1EN_004029	GZUMVI1EN_008899
N7.HOG0001647	OG0000626	n13																						GZUMIS1EN_002438	GZUMRA1EN_003754	GZUMVI1EN_002121
N7.HOG0001648	OG0000626	n31																						GZUMIS1EN_000653	GZUMRA1EN_002405	GZUMVI1EN_004621
N7.HOG0001649	OG0000627	n50																						GZUMIS1EN_007943	GZUMRA1EN_005473	GZUMVI1EN_005210
N7.HOG0001650	OG0000627	n52																						GZUMIS1EN_000505	GZUMRA1EN_000299	GZUMVI1EN_001357
N7.HOG0001651	OG0000628	n52																						GZUMIS1EN_008040	GZUMRA1EN_006817	GZUMVI1EN_005071
N7.HOG0001652	OG0000630	n7																						GZUMIS1EN_008460	GZUMRA1EN_008186	
N7.HOG0001653	OG0000630	n8																						GZUMIS1EN_007309	GZUMRA1EN_002192	GZUMVI1EN_003760
N7.HOG0001654	OG0000631	n8																						GZUMIS1EN_004320	GZUMRA1EN_001822	GZUMVI1EN_001703
N7.HOG0001655	OG0000631	n25																						GZUMIS1EN_004650	GZUMRA1EN_007119	GZUMVI1EN_002627
N7.HOG0001656	OG0000631	n27																						GZUMIS1EN_004284	GZUMRA1EN_001854	GZUMVI1EN_001733
N7.HOG0001657	OG0000632	n0																						GZUMIS1EN_005834, GZUMIS1EN_002085	GZUMRA1EN_000130, GZUMRA1EN_000218, GZUMRA1EN_000217	GZUMVI1EN_000707, GZUMVI1EN_000618
N7.HOG0001658	OG0000633	n36																						GZUMIS1EN_001828	GZUMRA1EN_006441	GZUMVI1EN_006986
N7.HOG0001659	OG0000633	n43																						GZUMIS1EN_003014	GZUMRA1EN_007230	
N7.HOG0001660	OG0000634	n0																						GZUMIS1EN_005959	GZUMRA1EN_001143	GZUMVI1EN_000493
N7.HOG0001661	OG0000635	n42																						GZUMIS1EN_004409	GZUMRA1EN_001737	GZUMVI1EN_001539
N7.HOG0001662	OG0000635	n44																						GZUMIS1EN_005863	GZUMRA1EN_001196	GZUMVI1EN_000584
N7.HOG0001663	OG0000635	n46																						GZUMIS1EN_005862		GZUMVI1EN_000585
N7.HOG0001664	OG0000636	n12																						GZUMIS1EN_006378	GZUMRA1EN_008416	GZUMVI1EN_007972
N7.HOG0001665	OG0000636	n32																						GZUMIS1EN_002729	GZUMRA1EN_002850	GZUMVI1EN_008540
N7.HOG0001666	OG0000637	n0																						GZUMIS1EN_004591	GZUMRA1EN_007054	GZUMVI1EN_002691, GZUMVI1EN_002692
N7.HOG0001667	OG0000638	n50																						GZUMIS1EN_005400	GZUMRA1EN_001010	GZUMVI1EN_005512
N7.HOG0001668	OG0000638	n52																						GZUMIS1EN_007250	GZUMRA1EN_007910	GZUMVI1EN_003729
N7.HOG0001669	OG0000639	n0																						GZUMIS1EN_001140	GZUMRA1EN_003050	GZUMVI1EN_003609
N7.HOG0001670	OG0000640	n0																						GZUMIS1EN_007635	GZUMRA1EN_005383	GZUMVI1EN_004094
N7.HOG0001671	OG0000641	n13																						GZUMIS1EN_008244	GZUMRA1EN_005143	GZUMVI1EN_004152
N7.HOG0001672	OG0000641	n29																						GZUMIS1EN_002303	GZUMRA1EN_003887	GZUMVI1EN_002070
N7.HOG0001673	OG0000642	n31																						GZUMIS1EN_006565		GZUMVI1EN_007814, GZUMVI1EN_007572
N7.HOG0001674	OG0000642	n41																						GZUMIS1EN_003082	GZUMRA1EN_008095	
N7.HOG0001675	OG0000644	n1																						GZUMIS1EN_001594	GZUMRA1EN_004224	GZUMVI1EN_009081
N7.HOG0001676	OG0000644	n16																						GZUMIS1EN_000898	GZUMRA1EN_007576	GZUMVI1EN_009582
N7.HOG0001677	OG0000645	n6																						GZUMIS1EN_005903	GZUMRA1EN_007292	GZUMVI1EN_000546
N7.HOG0001678	OG0000645	n21																						GZUMIS1EN_002377	GZUMRA1EN_003780	
N7.HOG0001679	OG0000646	n3																						GZUMIS1EN_002363	GZUMRA1EN_003766	GZUMVI1EN_002018
N7.HOG0001680	OG0000646	n38																						GZUMIS1EN_004929	GZUMRA1EN_001209	GZUMVI1EN_004825
N7.HOG0001681	OG0000647	n10																								GZUMVI1EN_002246
N7.HOG0001682	OG0000647	n22																						GZUMIS1EN_003754	GZUMRA1EN_005734	
N7.HOG0001683	OG0000647	n50																						GZUMIS1EN_004400	GZUMRA1EN_001746	GZUMVI1EN_001530
N7.HOG0001684	OG0000647	n52																						GZUMIS1EN_005722	GZUMRA1EN_000625	GZUMVI1EN_000597
N7.HOG0001685	OG0000648	n7																						GZUMIS1EN_008349	GZUMRA1EN_004979	GZUMVI1EN_008258
N7.HOG0001686	OG0000648	n25																						GZUMIS1EN_006579	GZUMRA1EN_008086	GZUMVI1EN_007825
N7.HOG0001687	OG0000648	n43																						GZUMIS1EN_006578		
N7.HOG0001688	OG0000649	n12																						GZUMIS1EN_000968	GZUMRA1EN_003141	GZUMVI1EN_003514
N7.HOG0001689	OG0000649	n30																						GZUMIS1EN_000156	GZUMRA1EN_000482	GZUMVI1EN_001176
N7.HOG0001690	OG0000650	n5																						GZUMIS1EN_004720	GZUMRA1EN_007192	GZUMVI1EN_002562
N7.HOG0001691	OG0000650	n37																							GZUMRA1EN_007737	GZUMVI1EN_009469
N7.HOG0001692	OG0000651	n12																						GZUMIS1EN_000896	GZUMRA1EN_007578	GZUMVI1EN_009580
N7.HOG0001693	OG0000651	n15																						GZUMIS1EN_000413	GZUMRA1EN_006640	GZUMVI1EN_007199
N7.HOG0001694	OG0000652	n11																						GZUMIS1EN_004619	GZUMRA1EN_007084	GZUMVI1EN_002662
N7.HOG0001695	OG0000652	n13																						GZUMIS1EN_002575	GZUMRA1EN_006736	GZUMVI1EN_007285
N7.HOG0001696	OG0000653	n13																						GZUMIS1EN_005589	GZUMRA1EN_000636	GZUMVI1EN_001037
N7.HOG0001697	OG0000653	n30																						GZUMIS1EN_004913	GZUMRA1EN_001224	GZUMVI1EN_009361
N7.HOG0001698	OG0000654	n30																						GZUMIS1EN_002819	GZUMRA1EN_002664	GZUMVI1EN_004947
N7.HOG0001699	OG0000654	n50																							GZUMRA1EN_002663	GZUMVI1EN_004946
N7.HOG0001700	OG0000655	n11																								GZUMVI1EN_004516
N7.HOG0001701	OG0000655	n23																						GZUMIS1EN_008855	GZUMRA1EN_001318	GZUMVI1EN_005702
N7.HOG0001702	OG0000655	n38																						GZUMIS1EN_003806	GZUMRA1EN_007590	
N7.HOG0001703	OG0000656	n30																						GZUMIS1EN_007121		GZUMVI1EN_005814
N7.HOG0001704	OG0000656	n32																						GZUMIS1EN_008569		
N7.HOG0001705	OG0000656	n33																						GZUMIS1EN_001933	GZUMRA1EN_003607	GZUMVI1EN_002831
N7.HOG0001706	OG0000657	n49																						GZUMIS1EN_007963	GZUMRA1EN_008622	GZUMVI1EN_008135
N7.HOG0001707	OG0000657	n51																						GZUMIS1EN_001122	GZUMRA1EN_003029	GZUMVI1EN_000842
N7.HOG0001708	OG0000658	n25																						GZUMIS1EN_003022	GZUMRA1EN_007223	GZUMVI1EN_002536
N7.HOG0001709	OG0000658	n27																						GZUMIS1EN_001722	GZUMRA1EN_004049	GZUMVI1EN_008916
N7.HOG0001710	OG0000659	n30																						GZUMIS1EN_008886	GZUMRA1EN_009165	GZUMVI1EN_004490
N7.HOG0001711	OG0000659	n32																						GZUMIS1EN_008885	GZUMRA1EN_009166	GZUMVI1EN_004491
N7.HOG0001712	OG0000659	n34																						GZUMIS1EN_007623	GZUMRA1EN_005373	GZUMVI1EN_004082
N7.HOG0001713	OG0000660	n14																						GZUMIS1EN_000078	GZUMRA1EN_000401	GZUMVI1EN_001254
N7.HOG0001714	OG0000660	n16																						GZUMIS1EN_000323	GZUMRA1EN_006549	GZUMVI1EN_007098
N7.HOG0001715	OG0000661	n0																						GZUMIS1EN_004517		GZUMVI1EN_001649
N7.HOG0001716	OG0000662	n40																						GZUMIS1EN_008185	GZUMRA1EN_005060	GZUMVI1EN_008202
N7.HOG0001717	OG0000662	n42																						GZUMIS1EN_003416	GZUMRA1EN_005577	GZUMVI1EN_007344
N7.HOG0001718	OG0000663	n9																						GZUMIS1EN_000669	GZUMRA1EN_009262	GZUMVI1EN_008438
N7.HOG0001719	OG0000663	n25																						GZUMIS1EN_006953	GZUMRA1EN_004536	GZUMVI1EN_006037
N7.HOG0001720	OG0000664	n38																						GZUMIS1EN_005942	GZUMRA1EN_001164	GZUMVI1EN_001385, GZUMVI1EN_000510
N7.HOG0001721	OG0000664	n41																						GZUMIS1EN_000534	GZUMRA1EN_000270	
N7.HOG0001722	OG0000665	n0																						GZUMIS1EN_003279	GZUMRA1EN_006171	GZUMVI1EN_000063
N7.HOG0001723	OG0000666	n2																						GZUMIS1EN_008807	GZUMRA1EN_006301	GZUMVI1EN_000336
N7.HOG0001724	OG0000666	n49																						GZUMIS1EN_003868	GZUMRA1EN_007636	GZUMVI1EN_009551
N7.HOG0001725	OG0000667	n6																						GZUMIS1EN_005421		
N7.HOG0001726	OG0000667	n37																						GZUMIS1EN_005420	GZUMRA1EN_000999	GZUMVI1EN_005502
N7.HOG0001727	OG0000668	n6																						GZUMIS1EN_002174	GZUMRA1EN_006861	GZUMVI1EN_000956
N7.HOG0001728	OG0000668	n22																						GZUMIS1EN_002560	GZUMRA1EN_006748	GZUMVI1EN_007273
N7.HOG0001729	OG0000669	n15																						GZUMIS1EN_007146	GZUMRA1EN_004475	GZUMVI1EN_006132
N7.HOG0001730	OG0000669	n34																						GZUMIS1EN_006266	GZUMRA1EN_008555	GZUMVI1EN_008096
N7.HOG0001731	OG0000670	n0																						GZUMIS1EN_008620	GZUMRA1EN_003398	GZUMVI1EN_006911
N7.HOG0001732	OG0000671	n13																						GZUMIS1EN_003378	GZUMRA1EN_005537	GZUMVI1EN_007379
N7.HOG0001733	OG0000671	n15																						GZUMIS1EN_003937	GZUMRA1EN_007720	GZUMVI1EN_009485
N7.HOG0001734	OG0000672	n0																						GZUMIS1EN_008337	GZUMRA1EN_005093	GZUMVI1EN_008217
N7.HOG0001735	OG0000673	n0																						GZUMIS1EN_006166, GZUMIS1EN_004262	GZUMRA1EN_001997, GZUMRA1EN_007266	GZUMVI1EN_001761, GZUMVI1EN_000394
N7.HOG0001736	OG0000674	n17																						GZUMIS1EN_005259	GZUMRA1EN_000799	GZUMVI1EN_005315
