HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N1.HOG0000873	OG0000786	n0	ANIA_02875		YKL060C																					
N1.HOG0000874	OG0000787	n0	ANIA_11174																							
N1.HOG0000875	OG0000788	n0	ANIA_08706		YFL017C																					
N1.HOG0000876	OG0000789	n0	ANIA_04713		YNL217W																					
N1.HOG0000877	OG0000790	n0	ANIA_00423		YHR104W																					
N1.HOG0000878	OG0000791	n0	ANIA_00688		YBR117C, YPR074C																					
N1.HOG0000879	OG0000792	n0	ANIA_00896		YOR297C, YDR178W, YLR164W																					
N1.HOG0000880	OG0000793	n0	ANIA_09465		YGL147C, YNL067W																					
N1.HOG0000881	OG0000794	n0	ANIA_01117		YGR284C																					
N1.HOG0000882	OG0000795	n0	ANIA_00868		YJR019C																					
N1.HOG0000883	OG0000796	n0	ANIA_07287		YJR095W																					
N1.HOG0000884	OG0000797	n0	ANIA_07387																							
N1.HOG0000885	OG0000798	n0	ANIA_10936		YGR169C, YOL066C, YDL036C																					
N1.HOG0000886	OG0000799	n0	ANIA_05105		YGR199W, YOR321W, YAL023C																					
N1.HOG0000887	OG0000800	n0	ANIA_05450		YLR083C, YDR107C																					
N1.HOG0000888	OG0000801	n0	ANIA_05126																							
N1.HOG0000889	OG0000807	n1	ANIA_10303																							
N1.HOG0000890	OG0000807	n21	ANIA_00257, ANIA_05269		YPR128C																					
N1.HOG0000891	OG0000808	n0	ANIA_01976		YPR023C																					
N1.HOG0000892	OG0000809	n0	ANIA_01466		YMR044W, YLR455W																					
N1.HOG0000893	OG0000810	n1	ANIA_09296																							
N1.HOG0000894	OG0000810	n5	ANIA_01884, ANIA_11142																							
N1.HOG0000895	OG0000811	n1	ANIA_01913		YDR037W																					
N1.HOG0000896	OG0000811	n26	ANIA_00428																							
N1.HOG0000897	OG0000812	n0	ANIA_01462		YBL007C																					
N1.HOG0000898	OG0000813	n0	ANIA_01984		YLR399C, YDL070W																					
N1.HOG0000899	OG0000814	n0	ANIA_02101																							
N1.HOG0000900	OG0000815	n0	ANIA_02496		YMR212C																					
N1.HOG0000901	OG0000816	n0	ANIA_08135																							
N1.HOG0000902	OG0000817	n0	ANIA_03696		YLR206W, YDL161W																					
N1.HOG0000903	OG0000818	n2	ANIA_05351																							
N1.HOG0000904	OG0000818	n26	ANIA_08258																							
N1.HOG0000905	OG0000819	n0	ANIA_01102, ANIA_10529		YDR062W																					
N1.HOG0000906	OG0000820	n0	ANIA_05879		YDL046W																					
N1.HOG0000907	OG0000821	n0	ANIA_05970		YIL005W																					
N1.HOG0000908	OG0000822	n0	ANIA_06139		YDL052C																					
N1.HOG0000909	OG0000823	n0	ANIA_06394																							
N1.HOG0000910	OG0000824	n0	ANIA_08863		YKR048C																					
N1.HOG0000911	OG0000825	n0	ANIA_04978		YDR432W																					
N1.HOG0000912	OG0000826	n2	ANIA_04888		YLR044C, YLR134W, YGR087C, YDL080C																					
N1.HOG0000913	OG0000826	n6	ANIA_08396		YDR380W																					
N1.HOG0000914	OG0000827	n0	ANIA_08750																							
N1.HOG0000915	OG0000828	n0	ANIA_01179		YBR105C, YGR066C																					
N1.HOG0000916	OG0000829	n0	ANIA_07342		YAL001C																					
N1.HOG0000917	OG0000830	n0	ANIA_08534																							
N1.HOG0000918	OG0000831	n0	ANIA_05677		YFL047W																					
N1.HOG0000919	OG0000832	n0	ANIA_05595																							
N1.HOG0000920	OG0000833	n0	ANIA_05746		YGR254W, YHR174W, YPL281C, YOR393W, YMR323W																					
N1.HOG0000921	OG0000835	n0			YMR071C																					
N1.HOG0000922	OG0000836	n0			YNL099C																					
N1.HOG0000923	OG0000843	n0	ANIA_02173		YNL083W																					
N1.HOG0000924	OG0000844	n0	ANIA_02185		YJL208C																					
N1.HOG0000925	OG0000845	n0	ANIA_02516, ANIA_07760		YDR388W																					
N1.HOG0000926	OG0000846	n1	ANIA_01593		YLR450W, YML075C																					
N1.HOG0000927	OG0000846	n4	ANIA_03817																							
N1.HOG0000928	OG0000847	n1	ANIA_05724		YGR062C																					
N1.HOG0000929	OG0000847	n24	ANIA_08229		YER154W																					
N1.HOG0000930	OG0000848	n36	ANIA_00830, ANIA_03915																							
N1.HOG0000931	OG0000848	n40	ANIA_07618, ANIA_02822		YFL054C																					
N1.HOG0000932	OG0000849	n1	ANIA_08092, ANIA_03775																							
N1.HOG0000933	OG0000849	n4	ANIA_00214, ANIA_06663																							
N1.HOG0000934	OG0000850	n0	ANIA_03923		YLR024C, YGR184C																					
N1.HOG0000935	OG0000851	n0	ANIA_08004, ANIA_06835																							
N1.HOG0000936	OG0000852	n0	ANIA_01219, ANIA_04239		YMR091C																					
N1.HOG0000937	OG0000853	n2	ANIA_03889																							
N1.HOG0000938	OG0000853	n14	ANIA_11172, ANIA_08110, ANIA_03312, ANIA_08113, ANIA_05547, ANIA_07590, ANIA_08819, ANIA_04691																							
N1.HOG0000939	OG0000854	n0	ANIA_03913		YJL005W																					
N1.HOG0000940	OG0000855	n0	ANIA_06853		YNL231C, YNL264C																					
N1.HOG0000941	OG0000856	n2			YFL034C-B																					
N1.HOG0000942	OG0000856	n12	ANIA_06288		YIL106W																					
N1.HOG0000943	OG0000857	n1			YJL124C																					
N1.HOG0000944	OG0000857	n25	ANIA_01119, ANIA_06199		YJR022W																					
N1.HOG0000945	OG0000858	n0	ANIA_06299																							
N1.HOG0000946	OG0000859	n0	ANIA_09106		YDR058C																					
N1.HOG0000947	OG0000860	n0	ANIA_03445																							
N1.HOG0000948	OG0000861	n0	ANIA_03424		YHR073W																					
N1.HOG0000949	OG0000862	n1	ANIA_04415		YKL087C																					
N1.HOG0000950	OG0000862	n24	ANIA_10879		YAL039C																					
N1.HOG0000951	OG0000863	n0	ANIA_04743																							
N1.HOG0000952	OG0000864	n0	ANIA_04724		YDR164C																					
N1.HOG0000953	OG0000865	n0	ANIA_04493		YNL330C																					
N1.HOG0000954	OG0000866	n0	ANIA_04952		YNL091W																					
N1.HOG0000955	OG0000867	n0	ANIA_00988		YLL019C																					
N1.HOG0000956	OG0000868	n0	ANIA_01334		YER072W																					
N1.HOG0000957	OG0000869	n0	ANIA_00843		YJR123W																					
N1.HOG0000958	OG0000870	n1	ANIA_00434																							
N1.HOG0000959	OG0000870	n24			YOL072W																					
N1.HOG0000960	OG0000870	n25	ANIA_05337		YJR084W																					
N1.HOG0000961	OG0000871	n0	ANIA_00929		YLR133W, YDR147W																					
N1.HOG0000962	OG0000872	n0	ANIA_00088		YML018C, YDR438W																					
N1.HOG0000963	OG0000873	n0	ANIA_01288																							
N1.HOG0000964	OG0000874	n0	ANIA_00596																							
N1.HOG0000965	OG0000875	n0	ANIA_07473		YGL130W																					
N1.HOG0000966	OG0000876	n0	ANIA_07030		YBR200W																					
N1.HOG0000967	OG0000877	n0	ANIA_07299		YDR101C																					
N1.HOG0000968	OG0000878	n0	ANIA_05579		YLL040C																					
N1.HOG0000969	OG0000879	n0	ANIA_05755																							
N1.HOG0000970	OG0000880	n0	ANIA_05728		YER129W, YGL179C																					
N1.HOG0000971	OG0000885	n1			YBR201W																					
N1.HOG0000972	OG0000885	n2			YDR411C																					
N1.HOG0000973	OG0000892	n0	ANIA_01330, ANIA_01855																							
N1.HOG0000974	OG0000893	n0	ANIA_00654, ANIA_08143, ANIA_01592		YPL069C																					
N1.HOG0000975	OG0000894	n0	ANIA_08248		YDR470C																					
N1.HOG0000976	OG0000895	n0	ANIA_03583		YNL238W																					
N1.HOG0000977	OG0000896	n0	ANIA_09461		YGL059W																					
N1.HOG0000978	OG0000897	n0	ANIA_08176		YDR012W, YBR031W																					
N1.HOG0000979	OG0000898	n0	ANIA_03815		YLR313C, YLL021W																					
N1.HOG0000980	OG0000899	n2	ANIA_11224		YMR239C																					
N1.HOG0000981	OG0000899	n5	ANIA_10380																							
N1.HOG0000982	OG0000899	n45	ANIA_00119																							
N1.HOG0000983	OG0000900	n0	ANIA_04036		YFL027C																					
N1.HOG0000984	OG0000901	n1	ANIA_04997		YMR079W, YKL091C																					
N1.HOG0000985	OG0000901	n8	ANIA_06809, ANIA_00243																							
N1.HOG0000986	OG0000902	n0	ANIA_05960		YJL191W, YCR031C																					
N1.HOG0000987	OG0000903	n0	ANIA_06061																							
N1.HOG0000988	OG0000904	n0	ANIA_06060		YGL049C, YGR162W																					
N1.HOG0000989	OG0000905	n0	ANIA_02903		YPL154C																					
N1.HOG0000990	OG0000906	n0	ANIA_09079		YOR296W																					
N1.HOG0000991	OG0000907	n0	ANIA_02846		YIR037W, YBR244W, YKL026C																					
N1.HOG0000992	OG0000908	n0	ANIA_03035		YOR033C, YDR263C																					
N1.HOG0000993	OG0000909	n0	ANIA_04477, ANIA_07777		YKL146W																					
N1.HOG0000994	OG0000910	n0	ANIA_04402		YIL114C, YNL055C																					
N1.HOG0000995	OG0000911	n1			YDR126W																					
N1.HOG0000996	OG0000911	n2	ANIA_04763		YLR246W																					
N1.HOG0000997	OG0000912	n0	ANIA_08748		YLR118C																					
N1.HOG0000998	OG0000913	n1	ANIA_04411																							
N1.HOG0000999	OG0000913	n44			YIR011C																					
N1.HOG0001000	OG0000914	n0	ANIA_01017, ANIA_04668		YLR113W																					
N1.HOG0001001	OG0000915	n0	ANIA_00907		YLR367W, YJL190C																					
N1.HOG0001002	OG0000916	n2	ANIA_00354		YDR035W																					
N1.HOG0001003	OG0000916	n3	ANIA_05701		YBR249C																					
N1.HOG0001004	OG0000917	n0	ANIA_10170		YBR025C																					
N1.HOG0001005	OG0000918	n0	ANIA_01167		YLR421C																					
N1.HOG0001006	OG0000919	n0	ANIA_07348		YPR117W, YLR454W																					
N1.HOG0001007	OG0000920	n0	ANIA_11010		YGR100W																					
N1.HOG0001008	OG0000921	n1			YBR168W																					
N1.HOG0001009	OG0000921	n2	ANIA_05692		YGR004W, YLR324W																					
N1.HOG0001010	OG0000926	n0			YML028W, YDR453C																					
N1.HOG0001011	OG0000937	n0	ANIA_08874		YLL001W																					
N1.HOG0001012	OG0000938	n0	ANIA_10193		YPL236C																					
N1.HOG0001013	OG0000939	n3	ANIA_03901																							
N1.HOG0001014	OG0000939	n29	ANIA_02590, ANIA_04424, ANIA_05146, ANIA_07984, ANIA_07055, ANIA_09014																							
N1.HOG0001015	OG0000940	n0	ANIA_01534		YPL078C																					
N1.HOG0001016	OG0000941	n0	ANIA_08044		YLR389C																					
N1.HOG0001017	OG0000942	n0	ANIA_03843		YKR016W																					
N1.HOG0001018	OG0000943	n0	ANIA_03622		YOR301W																					
N1.HOG0001019	OG0000944	n0	ANIA_03841		YKL212W																					
N1.HOG0001020	OG0000945	n0	ANIA_06323																							
N1.HOG0001021	OG0000946	n0	ANIA_05918		YDR256C																					
N1.HOG0001022	OG0000947	n0	ANIA_06702		YFL025C																					
N1.HOG0001023	OG0000948	n0	ANIA_06544		YOL129W																					
N1.HOG0001024	OG0000949	n0	ANIA_02716, ANIA_01078, ANIA_10841		YLR284C, YOR180C																					
N1.HOG0001025	OG0000950	n2			YOR037W																					
N1.HOG0001026	OG0000950	n3	ANIA_06386		YKL150W																					
N1.HOG0001027	OG0000950	n4	ANIA_00432																							
N1.HOG0001028	OG0000951	n0	ANIA_03157		YPR003C																					
N1.HOG0001029	OG0000952	n0	ANIA_09069																							
N1.HOG0001030	OG0000953	n0	ANIA_04295		YLR168C, YDR185C																					
N1.HOG0001031	OG0000954	n0	ANIA_08866		YIL074C, YER081W																					
N1.HOG0001032	OG0000955	n0	ANIA_04426		YNL032W																					
N1.HOG0001033	OG0000956	n0	ANIA_04544		YNL053W, YIL113W																					
N1.HOG0001034	OG0000957	n33	ANIA_08848		YER039C-A																					
N1.HOG0001035	OG0000957	n43	ANIA_09298		YGL225W, YER039C																					
N1.HOG0001036	OG0000958	n0	ANIA_01355		YPL264C, YMR253C																					
N1.HOG0001037	OG0000959	n0	ANIA_01181, ANIA_07463, ANIA_00209		YNL142W																					
N1.HOG0001038	OG0000960	n0	ANIA_01120		YLR337C																					
N1.HOG0001039	OG0000961	n0	ANIA_00278		YFR032C-A																					
N1.HOG0001040	OG0000962	n0	ANIA_01357		YGR202C																					
N1.HOG0001041	OG0000963	n0	ANIA_00623																							
N1.HOG0001042	OG0000964	n0	ANIA_01162		YAL003W																					
N1.HOG0001043	OG0000965	n0	ANIA_00747		YLR163C																					
N1.HOG0001044	OG0000966	n0	ANIA_06982		YER075C																					
N1.HOG0001045	OG0000967	n0	ANIA_07303		YGL133W, YPL216W																					
N1.HOG0001046	OG0000968	n0	ANIA_07231, ANIA_10900																							
N1.HOG0001047	OG0000969	n0	ANIA_07451		YDL215C																					
N1.HOG0001048	OG0000970	n0	ANIA_05631		YKR028W, YJL098W																					
N1.HOG0001049	OG0000971	n0	ANIA_05586		YDL055C																					
N1.HOG0001050	OG0000980	n0	ANIA_07511, ANIA_03730, ANIA_11152		YLR343W, YMR307W																					
N1.HOG0001051	OG0000981	n0	ANIA_02306		YEL024W																					
N1.HOG0001052	OG0000982	n0	ANIA_09277, ANIA_11221, ANIA_01731, ANIA_06026		YLR142W																					
N1.HOG0001053	OG0000983	n0	ANIA_06848, ANIA_08084, ANIA_01865, ANIA_07667, ANIA_05551, ANIA_06454, ANIA_06805, ANIA_01138, ANIA_05734																							
N1.HOG0001054	OG0000984	n0	ANIA_02440		YOR095C																					
N1.HOG0001055	OG0000985	n1			YPR185W																					
N1.HOG0001056	OG0000985	n24	ANIA_02076																							
N1.HOG0001057	OG0000986	n0	ANIA_08216		YKL067W																					
N1.HOG0001058	OG0000987	n0	ANIA_04281		YFL038C																					
N1.HOG0001059	OG0000988	n0	ANIA_06071, ANIA_08069, ANIA_00229		YOL084W, YMR266W																					
N1.HOG0001060	OG0000989	n1	ANIA_07880, ANIA_03380, ANIA_09407		YPL231W																					
N1.HOG0001061	OG0000989	n35	ANIA_07873, ANIA_07814, ANIA_03381																							
N1.HOG0001062	OG0000989	n39	ANIA_09408																							
N1.HOG0001063	OG0000990	n0	ANIA_05671, ANIA_04171		YIL105C, YNL047C																					
N1.HOG0001064	OG0000991	n0	ANIA_06006		YJR132W																					
N1.HOG0001065	OG0000992	n0	ANIA_10784																							
N1.HOG0001066	OG0000993	n0	ANIA_06618		YDL234C																					
N1.HOG0001067	OG0000994	n0	ANIA_07604, ANIA_05804		YOR022C																					
N1.HOG0001068	OG0000995	n0	ANIA_06679		YDR064W																					
N1.HOG0001069	OG0000996	n0	ANIA_02737		YPL169C																					
N1.HOG0001070	OG0000997	n0	ANIA_03080		YHR098C																					
N1.HOG0001071	OG0000998	n0	ANIA_02936		YGL156W																					
N1.HOG0001072	OG0000999	n0	ANIA_03223		YMR205C, YGR240C																					
N1.HOG0001073	OG0001000	n0	ANIA_02759		YLR186W																					
N1.HOG0001074	OG0001001	n0	ANIA_02717																							
N1.HOG0001075	OG0001002	n1	ANIA_03017																							
N1.HOG0001076	OG0001002	n3	ANIA_05262																							
N1.HOG0001077	OG0001003	n0	ANIA_04733		YIL047C																					
N1.HOG0001078	OG0001004	n0	ANIA_04441		YMR161W																					
N1.HOG0001079	OG0001005	n0	ANIA_04981																							
N1.HOG0001080	OG0001006	n0	ANIA_04745		YBR260C																					
N1.HOG0001081	OG0001007	n0	ANIA_05014		YFL034C-A, YLR061W																					
N1.HOG0001082	OG0001008	n0	ANIA_01339		YER125W																					
N1.HOG0001083	OG0001009	n0	ANIA_00083		YOR213C, YPL129W																					
N1.HOG0001084	OG0001010	n0	ANIA_00824																							
N1.HOG0001085	OG0001011	n0	ANIA_00071																							
N1.HOG0001086	OG0001012	n0	ANIA_07748																							
N1.HOG0001087	OG0001013	n0	ANIA_10873		YNL026W																					
N1.HOG0001088	OG0001014	n0	ANIA_07436		YCL043C																					
N1.HOG0001089	OG0001015	n0	ANIA_05134		YDL171C																					
N1.HOG0001090	OG0001016	n0	ANIA_05211		YFR019W																					
N1.HOG0001091	OG0001017	n0	ANIA_05640		YBL052C																					
N1.HOG0001092	OG0001026	n0	ANIA_11143, ANIA_07402		YIL099W																					
N1.HOG0001093	OG0001027	n0	ANIA_02071		YNR006W																					
N1.HOG0001094	OG0001028	n0	ANIA_04274																							
N1.HOG0001095	OG0001029	n0	ANIA_08023		YKR001C																					
N1.HOG0001096	OG0001030	n0	ANIA_08028																							
N1.HOG0001097	OG0001031	n0	ANIA_09463		YPL242C																					
N1.HOG0001098	OG0001032	n0	ANIA_04134																							
N1.HOG0001099	OG0001033	n0	ANIA_08194		YDL018C, YAL007C, YOR016C																					
N1.HOG0001100	OG0001034	n0	ANIA_10136, ANIA_05636, ANIA_08029		YKR050W, YJL129C																					
N1.HOG0001101	OG0001035	n0	ANIA_05815		YPL209C																					
N1.HOG0001102	OG0001036	n0	ANIA_06542		YFL039C																					
N1.HOG0001103	OG0001037	n3	ANIA_00219																							
N1.HOG0001104	OG0001037	n4	ANIA_06147																							
N1.HOG0001105	OG0001038	n0	ANIA_02749		YNL278W, YLR187W																					
N1.HOG0001106	OG0001039	n0	ANIA_09172																							
N1.HOG0001107	OG0001040	n0	ANIA_03450		YDL017W																					
N1.HOG0001108	OG0001041	n0	ANIA_10350		YPR097W																					
N1.HOG0001109	OG0001042	n0	ANIA_08705		YOR182C, YLR287C-A																					
N1.HOG0001110	OG0001043	n0	ANIA_04601		YLR189C																					
N1.HOG0001111	OG0001044	n0	ANIA_00158		YBR046C																					
N1.HOG0001112	OG0001045	n0	ANIA_00449																							
N1.HOG0001113	OG0001046	n0	ANIA_10140																							
N1.HOG0001114	OG0001047	n0	ANIA_10002		YJL039C																					
N1.HOG0001115	OG0001048	n1	ANIA_10966		YPR182W																					
N1.HOG0001116	OG0001048	n24	ANIA_10719		YDR378C																					
N1.HOG0001117	OG0001049	n0	ANIA_07697		YLR006C																					
N1.HOG0001118	OG0001050	n0	ANIA_05790		YNL037C																					
N1.HOG0001119	OG0001051	n0	ANIA_05718		YPL260W																					
N1.HOG0001120	OG0001052	n0	ANIA_05106																							
N1.HOG0001121	OG0001053	n0			YBR016W, YDL012C																					
N1.HOG0001122	OG0001056	n1			Q0070																					
N1.HOG0001123	OG0001056	n2			Q0045																					
N1.HOG0001124	OG0001058	n0			YGL205W																					
N1.HOG0001125	OG0001071	n0	ANIA_02277																							
N1.HOG0001126	OG0001072	n0	ANIA_01921		YOL147C																					
N1.HOG0001127	OG0001073	n2	ANIA_08446																							
N1.HOG0001128	OG0001073	n3	ANIA_02786, ANIA_08657, ANIA_04975, ANIA_03870, ANIA_08982, ANIA_08123, ANIA_06647																							
N1.HOG0001129	OG0001074	n0	ANIA_04316, ANIA_08912, ANIA_02465		YOL103W, YDR497C																					
N1.HOG0001130	OG0001075	n1	ANIA_01805																							
N1.HOG0001131	OG0001075	n36	ANIA_05611		YNL036W																					
N1.HOG0001132	OG0001076	n0	ANIA_02480		YLR309C																					
N1.HOG0001133	OG0001077	n0	ANIA_08010		YFR015C, YLR258W																					
N1.HOG0001134	OG0001078	n0	ANIA_03855, ANIA_04811, ANIA_08801																							
N1.HOG0001135	OG0001079	n0	ANIA_09355, ANIA_10864		YDL057W																					
N1.HOG0001136	OG0001080	n0	ANIA_05895		YER136W																					
N1.HOG0001137	OG0001081	n0	ANIA_10825, ANIA_08538																							
N1.HOG0001138	OG0001082	n0	ANIA_07070, ANIA_06001, ANIA_00149, ANIA_05524																							
N1.HOG0001139	OG0001083	n0	ANIA_06574		YDL074C																					
N1.HOG0001140	OG0001084	n11	ANIA_07274, ANIA_01310, ANIA_01035, ANIA_07269, ANIA_10930, ANIA_05258, ANIA_04363																							
N1.HOG0001141	OG0001084	n18	ANIA_05550, ANIA_09308, ANIA_05846																							
N1.HOG0001142	OG0001084	n28	ANIA_10388																							
N1.HOG0001143	OG0001085	n0	ANIA_06500																							
N1.HOG0001144	OG0001086	n0	ANIA_10695, ANIA_03299																							
N1.HOG0001145	OG0001087	n0	ANIA_08859		YER052C																					
N1.HOG0001146	OG0001088	n0	ANIA_04655		YOR226C, YPL135W																					
N1.HOG0001147	OG0001089	n0	ANIA_04755		YMR002W																					
N1.HOG0001148	OG0001090	n0	ANIA_08845																							
N1.HOG0001149	OG0001091	n0	ANIA_08831		YCR009C																					
N1.HOG0001150	OG0001092	n0	ANIA_00241		YJR104C																					
N1.HOG0001151	OG0001093	n0	ANIA_00686		YGR132C																					
N1.HOG0001152	OG0001094	n0	ANIA_01278																							
N1.HOG0001153	OG0001095	n0	ANIA_00039		YNL011C																					
N1.HOG0001154	OG0001096	n0	ANIA_07572		YFL033C																					
N1.HOG0001155	OG0001097	n0	ANIA_10651		YIL156W-B																					
N1.HOG0001156	OG0001098	n0	ANIA_05278																							
N1.HOG0001157	OG0001099	n0	ANIA_05704		YKL192C																					
N1.HOG0001158	OG0001100	n0	ANIA_05668		YBR290W																					
N1.HOG0001159	OG0001101	n0	ANIA_05571		YIL125W																					
N1.HOG0001160	OG0001111	n0	ANIA_08907, ANIA_06973		YGR060W																					
N1.HOG0001161	OG0001112	n0	ANIA_02526		YLR355C																					
N1.HOG0001162	OG0001113	n0	ANIA_02412		YFR014C, YOL016C																					
N1.HOG0001163	OG0001114	n0	ANIA_02577																							
N1.HOG0001164	OG0001115	n1	ANIA_05116		YNL148C																					
N1.HOG0001165	OG0001115	n24	ANIA_01475		YPL174C																					
N1.HOG0001166	OG0001116	n0	ANIA_08941																							
N1.HOG0001167	OG0001117	n6	ANIA_10947																							
N1.HOG0001168	OG0001117	n16	ANIA_10098, ANIA_02351, ANIA_10703		YMR152W																					
N1.HOG0001169	OG0001118	n2	ANIA_03648		YPR119W, YGR108W, YPR120C, YGR109C																					
N1.HOG0001170	OG0001118	n13	ANIA_02137		YLR210W, YDL155W																					
N1.HOG0001171	OG0001119	n0	ANIA_08025, ANIA_03661		YOR084W																					
N1.HOG0001172	OG0001120	n0	ANIA_04270		YIR006C																					
N1.HOG0001173	OG0001121	n0	ANIA_08286		YPL155C																					
N1.HOG0001174	OG0001122	n0	ANIA_06533		YDR407C																					
N1.HOG0001175	OG0001123	n0	ANIA_06795																							
N1.HOG0001176	OG0001124	n0	ANIA_05978		YPL118W																					
N1.HOG0001177	OG0001125	n0	ANIA_06562																							
N1.HOG0001178	OG0001126	n0	ANIA_06567		YFL024C																					
N1.HOG0001179	OG0001127	n0	ANIA_06055		YDL141W																					
N1.HOG0001180	OG0001128	n0	ANIA_10351		YHR113W																					
N1.HOG0001181	OG0001129	n0	ANIA_03162																							
N1.HOG0001182	OG0001130	n0	ANIA_02738		YAL042W																					
N1.HOG0001183	OG0001131	n0	ANIA_08825		YJL168C																					
N1.HOG0001184	OG0001132	n0	ANIA_09446		YDR531W																					
N1.HOG0001185	OG0001133	n0	ANIA_04594		YHL015W																					
N1.HOG0001186	OG0001134	n0	ANIA_09434		YOL098C																					
N1.HOG0001187	OG0001135	n0	ANIA_04980		YBR028C																					
N1.HOG0001188	OG0001136	n0	ANIA_00089		YML001W																					
N1.HOG0001189	OG0001137	n0	ANIA_01211		YPR036W																					
N1.HOG0001190	OG0001138	n0	ANIA_10164		YNL016W																					
N1.HOG0001191	OG0001139	n0	ANIA_00093		YML020W																					
N1.HOG0001192	OG0001140	n0	ANIA_08398, ANIA_00179, ANIA_00618		YMR226C																					
N1.HOG0001193	OG0001141	n5	ANIA_00429		YHR005C-A																					
N1.HOG0001194	OG0001141	n28			YBR091C																					
N1.HOG0001195	OG0001142	n0	ANIA_00490		YJR103W, YBL039C																					
N1.HOG0001196	OG0001143	n0	ANIA_00349		YBR227C																					
N1.HOG0001197	OG0001144	n0	ANIA_00668		YCL010C																					
N1.HOG0001198	OG0001145	n0	ANIA_00357		YOR065W																					
N1.HOG0001199	OG0001146	n0	ANIA_00067		YGR180C, YJL026W																					
N1.HOG0001200	OG0001147	n0	ANIA_07469		YDR236C																					
N1.HOG0001201	OG0001148	n0	ANIA_07278, ANIA_05447		YMR250W																					
N1.HOG0001202	OG0001149	n1	ANIA_05183																							
N1.HOG0001203	OG0001149	n5	ANIA_07292																							
N1.HOG0001204	OG0001150	n0	ANIA_07480		YPL184C																					
N1.HOG0001205	OG0001151	n0	ANIA_07487		YLR229C																					
N1.HOG0001206	OG0001152	n0	ANIA_10636																							
N1.HOG0001207	OG0001153	n0	ANIA_05797		YLR410W																					
N1.HOG0001208	OG0001154	n0	ANIA_05166		YBR029C																					
N1.HOG0001209	OG0001155	n0	ANIA_05130		YDR044W																					
N1.HOG0001210	OG0001156	n0	ANIA_05710		YHR108W, YDR358W																					
N1.HOG0001211	OG0001157	n0	ANIA_05224		YGR241C, YHR161C																					
N1.HOG0001212	OG0001158	n0	ANIA_05708		YBR214W, YGL056C																					
N1.HOG0001213	OG0001162	n0			YBR158W																					
N1.HOG0001214	OG0001174	n1	ANIA_08122																							
N1.HOG0001215	OG0001174	n8	ANIA_07466		YBR008C, YHR048W																					
N1.HOG0001216	OG0001174	n10	ANIA_02675, ANIA_00547, ANIA_02613, ANIA_06477, ANIA_08610, ANIA_00739, ANIA_07972, ANIA_10152, ANIA_11120, ANIA_06942		YGR126W																					
N1.HOG0001217	OG0001174	n20	ANIA_06451, ANIA_07295		YLL028W																					
N1.HOG0001218	OG0001174	n22	ANIA_10036, ANIA_04241, ANIA_07796, ANIA_08089																							
N1.HOG0001219	OG0001174	n25			YPR156C, YGR138C																					
N1.HOG0001220	OG0001175	n0	ANIA_01983		YDR398W																					
N1.HOG0001221	OG0001176	n0	ANIA_06712, ANIA_07334, ANIA_02586																							
N1.HOG0001222	OG0001177	n0	ANIA_01902																							
N1.HOG0001223	OG0001178	n0	ANIA_04278		YLR305C																					
N1.HOG0001224	OG0001179	n0	ANIA_04159		YPR035W																					
N1.HOG0001225	OG0001180	n0	ANIA_03602		YAL021C																					
N1.HOG0001226	OG0001181	n0	ANIA_08231		YOL052C																					
N1.HOG0001227	OG0001182	n0	ANIA_10522		YBR074W																					
N1.HOG0001228	OG0001183	n0	ANIA_08274		YMR241W																					
N1.HOG0001229	OG0001184	n0	ANIA_10489		YLR449W, YML074C																					
N1.HOG0001230	OG0001185	n0	ANIA_06267		YBL050W																					
N1.HOG0001231	OG0001186	n0	ANIA_06653		YNL117W, YIR031C																					
N1.HOG0001232	OG0001187	n0	ANIA_06279		YML042W																					
N1.HOG0001233	OG0001188	n0	ANIA_06082		YGL030W																					
N1.HOG0001234	OG0001189	n0	ANIA_06354		YJL197W																					
N1.HOG0001235	OG0001190	n0	ANIA_10824		YLR345W																					
N1.HOG0001236	OG0001191	n0	ANIA_06046																							
N1.HOG0001237	OG0001192	n0	ANIA_02995		YMR032W, YPR154W, YGR136W																					
N1.HOG0001238	OG0001193	n0	ANIA_02765		YPL127C																					
N1.HOG0001239	OG0001194	n0	ANIA_10562		YER042W																					
N1.HOG0001240	OG0001195	n0	ANIA_00234, ANIA_08664																							
N1.HOG0001241	OG0001196	n2	ANIA_08755		YPR006C																					
N1.HOG0001242	OG0001196	n3	ANIA_05634		YER065C																					
N1.HOG0001243	OG0001197	n0	ANIA_08707		YPL262W																					
N1.HOG0001244	OG0001198	n0	ANIA_04309		YGR147C																					
N1.HOG0001245	OG0001199	n0	ANIA_05191, ANIA_11129		YHR067W																					
