HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N12.HOG0001856	OG0000390	n10							GZABCY1EN_000218, GZABCY1EN_000150	GZABGL1EN_004250, GZABGL1EN_007086	GZCUBL1EN_000708	GZCUEC1EN_006392	GZLICO1EN_004825, GZLICO1EN_002584, GZLICO1EN_001859, GZLICO1EN_000449													
N12.HOG0001857	OG0000390	n30							GZABCY1EN_009120, GZABCY1EN_009839, GZABCY1EN_009841, GZABCY1EN_009121, GZABCY1EN_009840	GZABGL1EN_015054, GZABGL1EN_006891, GZABGL1EN_015052, GZABGL1EN_006898, GZABGL1EN_006897, GZABGL1EN_015053	GZCUBL1EN_000151, GZCUBL1EN_000153, GZCUBL1EN_000152	GZCUEC1EN_009923, GZCUEC1EN_009925, GZCUEC1EN_009924														
N12.HOG0001858	OG0000391	n11							GZABCY1EN_006400, GZABCY1EN_006950	GZABGL1EN_009528, GZABGL1EN_014329	GZCUBL1EN_004729	GZCUEC1EN_004622	GZLICO1EN_007754, GZLICO1EN_007426													
N12.HOG0001859	OG0000391	n30							GZABCY1EN_014327, GZABCY1EN_001234	GZABGL1EN_004078, GZABGL1EN_015533	GZCUBL1EN_000385	GZCUEC1EN_002321	GZLICO1EN_002785, GZLICO1EN_010918													
N12.HOG0001860	OG0000391	n43							GZABCY1EN_002849	GZABGL1EN_004398	GZCUBL1EN_006921, GZCUBL1EN_006922	GZCUEC1EN_006597	GZLICO1EN_000694													
N12.HOG0001861	OG0000392	n15							GZABCY1EN_000441, GZABCY1EN_010434	GZABGL1EN_012781, GZABGL1EN_009459	GZCUBL1EN_004113, GZCUBL1EN_008548	GZCUEC1EN_000466, GZCUEC1EN_005575	GZLICO1EN_010234													
N12.HOG0001862	OG0000392	n42											GZLICO1EN_005927													
N12.HOG0001863	OG0000392	n44							GZABCY1EN_001734	GZABGL1EN_009626	GZCUBL1EN_001409	GZCUEC1EN_008578	GZLICO1EN_005928													
N12.HOG0001864	OG0000393	n1								GZABGL1EN_013957		GZCUEC1EN_001374	GZLICO1EN_008129, GZLICO1EN_010621													
N12.HOG0001865	OG0000393	n30											GZLICO1EN_002699, GZLICO1EN_011397													
N12.HOG0001866	OG0000393	n59							GZABCY1EN_009038	GZABGL1EN_007222	GZCUBL1EN_004173	GZCUEC1EN_000258														
N12.HOG0001867	OG0000394	n1							GZABCY1EN_007579	GZABGL1EN_005771	GZCUBL1EN_001965	GZCUEC1EN_007468	GZLICO1EN_000335													
N12.HOG0001868	OG0000394	n26							GZABCY1EN_013536, GZABCY1EN_000898	GZABGL1EN_015650, GZABGL1EN_010329	GZCUBL1EN_004198	GZCUEC1EN_000404	GZLICO1EN_011553, GZLICO1EN_011310													
N12.HOG0001869	OG0000394	n45							GZABCY1EN_008917		GZCUBL1EN_008101	GZCUEC1EN_006967														
N12.HOG0001870	OG0000395	n5									GZCUBL1EN_11109															
N12.HOG0001871	OG0000395	n16							GZABCY1EN_15935, GZABCY1EN_16015	GZABGL1EN_16650		GZCUEC1EN_11298	GZLICO1EN_12933													
N12.HOG0001872	OG0000395	n40							GZABCY1EN_15987	GZABGL1EN_16574	GZCUBL1EN_11110	GZCUEC1EN_11288														
N12.HOG0001873	OG0000395	n51									GZCUBL1EN_11101	GZCUEC1EN_11279														
N12.HOG0001874	OG0000395	n60							GZABCY1EN_007498	GZABGL1EN_16623		GZCUEC1EN_11289														
N12.HOG0001875	OG0000396	n29							GZABCY1EN_011230	GZABGL1EN_012556	GZCUBL1EN_004624	GZCUEC1EN_002702	GZLICO1EN_003183													
N12.HOG0001876	OG0000396	n43							GZABCY1EN_006457, GZABCY1EN_003517	GZABGL1EN_014223, GZABGL1EN_006480	GZCUBL1EN_001590	GZCUEC1EN_008533	GZLICO1EN_001096, GZLICO1EN_009037													
N12.HOG0001877	OG0000396	n56							GZABCY1EN_011100	GZABGL1EN_004627	GZCUBL1EN_009702	GZCUEC1EN_006245	GZLICO1EN_007064, GZLICO1EN_005841													
N12.HOG0001878	OG0000396	n64							GZABCY1EN_003518																	
N12.HOG0001879	OG0000397	n6							GZABCY1EN_002944, GZABCY1EN_000176	GZABGL1EN_004377, GZABGL1EN_013177	GZCUBL1EN_002122	GZCUEC1EN_003077	GZLICO1EN_004835, GZLICO1EN_002578													
N12.HOG0001880	OG0000397	n36							GZABCY1EN_009730, GZABCY1EN_013489	GZABGL1EN_007573, GZABGL1EN_015142	GZCUBL1EN_002719	GZCUEC1EN_000998	GZLICO1EN_008378, GZLICO1EN_007933, GZLICO1EN_012021, GZLICO1EN_003661													
N12.HOG0001881	OG0000398	n9											GZLICO1EN_011298, GZLICO1EN_002706													
N12.HOG0001882	OG0000398	n15							GZABCY1EN_005883, GZABCY1EN_013516	GZABGL1EN_014871	GZCUBL1EN_009354	GZCUEC1EN_003456	GZLICO1EN_009176													
N12.HOG0001883	OG0000398	n20							GZABCY1EN_001131	GZABGL1EN_015919, GZABGL1EN_012715	GZCUBL1EN_003991	GZCUEC1EN_000670														
N12.HOG0001884	OG0000398	n40							GZABCY1EN_004875, GZABCY1EN_012054	GZABGL1EN_014042, GZABGL1EN_008301	GZCUBL1EN_004104	GZCUEC1EN_000456	GZLICO1EN_006572													
N12.HOG0001885	OG0000399	n12							GZABCY1EN_001402	GZABGL1EN_011949	GZCUBL1EN_008757	GZCUEC1EN_004010	GZLICO1EN_010174													
N12.HOG0001886	OG0000399	n25							GZABCY1EN_012018	GZABGL1EN_014220	GZCUBL1EN_007255	GZCUEC1EN_000124	GZLICO1EN_001862													
N12.HOG0001887	OG0000399	n37							GZABCY1EN_010357, GZABCY1EN_001621	GZABGL1EN_012171, GZABGL1EN_008661	GZCUBL1EN_008174, GZCUBL1EN_006046	GZCUEC1EN_006987, GZCUEC1EN_005473	GZLICO1EN_010650													
N12.HOG0001888	OG0000400	n14							GZABCY1EN_006939	GZABGL1EN_013511	GZCUBL1EN_008130	GZCUEC1EN_007282														
N12.HOG0001889	OG0000400	n27							GZABCY1EN_009605	GZABGL1EN_007081, GZABGL1EN_003474	GZCUBL1EN_006000	GZCUEC1EN_006271	GZLICO1EN_009825													
N12.HOG0001890	OG0000400	n46							GZABCY1EN_006705, GZABCY1EN_007399, GZABCY1EN_007398	GZABGL1EN_006726	GZCUBL1EN_003798	GZCUEC1EN_001347	GZLICO1EN_008254													
N12.HOG0001891	OG0000401	n3							GZABCY1EN_009001, GZABCY1EN_005784, GZABCY1EN_005785	GZABGL1EN_003896	GZCUBL1EN_005073	GZCUEC1EN_009137	GZLICO1EN_007361, GZLICO1EN_002085													
N12.HOG0001892	OG0000401	n32							GZABCY1EN_011028, GZABCY1EN_010864	GZABGL1EN_008056, GZABGL1EN_008976	GZCUBL1EN_002789	GZCUEC1EN_003093	GZLICO1EN_001599													
N12.HOG0001893	OG0000401	n47							GZABCY1EN_005404, GZABCY1EN_010137	GZABGL1EN_012903	GZCUBL1EN_007765	GZCUEC1EN_006711	GZLICO1EN_003463, GZLICO1EN_011538													
N12.HOG0001894	OG0000402	n19							GZABCY1EN_011225	GZABGL1EN_012906	GZCUBL1EN_005519	GZCUEC1EN_006467														
N12.HOG0001895	OG0000402	n29							GZABCY1EN_006713, GZABCY1EN_013431	GZABGL1EN_009679, GZABGL1EN_006732	GZCUBL1EN_000731	GZCUEC1EN_004236	GZLICO1EN_008406													
N12.HOG0001896	OG0000402	n47							GZABCY1EN_008318	GZABGL1EN_014013	GZCUBL1EN_007462	GZCUEC1EN_000026														
N12.HOG0001897	OG0000402	n51											GZLICO1EN_004282													
N12.HOG0001898	OG0000402	n56											GZLICO1EN_001019													
N12.HOG0001899	OG0000403	n5							GZABCY1EN_015424, GZABCY1EN_015856				GZLICO1EN_012005													
N12.HOG0001900	OG0000403	n16							GZABCY1EN_015653, GZABCY1EN_015655, GZABCY1EN_015703, GZABCY1EN_014953, GZABCY1EN_010006		GZCUBL1EN_007219		GZLICO1EN_008948													
N12.HOG0001901	OG0000403	n34							GZABCY1EN_015704, GZABCY1EN_015656				GZLICO1EN_008103													
N12.HOG0001902	OG0000403	n38							GZABCY1EN_015593, GZABCY1EN_008602, GZABCY1EN_009963, GZABCY1EN_004603, GZABCY1EN_010069, GZABCY1EN_004024, GZABCY1EN_015645, GZABCY1EN_015250, GZABCY1EN_008603, GZABCY1EN_008025																	
N12.HOG0001903	OG0000403	n49							GZABCY1EN_009949, GZABCY1EN_015589, GZABCY1EN_015592, GZABCY1EN_008601																	
N12.HOG0001904	OG0000403	n55							GZABCY1EN_009950, GZABCY1EN_015133, GZABCY1EN_015374																	
N12.HOG0001905	OG0000404	n26							GZABCY1EN_003640, GZABCY1EN_007967	GZABGL1EN_007026, GZABGL1EN_011054	GZCUBL1EN_003141	GZCUEC1EN_007972	GZLICO1EN_009600, GZLICO1EN_007101													
N12.HOG0001906	OG0000404	n53											GZLICO1EN_004000, GZLICO1EN_012109													
N12.HOG0001907	OG0000405	n37							GZABCY1EN_013060, GZABCY1EN_012814	GZABGL1EN_006742, GZABGL1EN_003815	GZCUBL1EN_007510	GZCUEC1EN_005710	GZLICO1EN_008477													
N12.HOG0001908	OG0000405	n49							GZABCY1EN_004666, GZABCY1EN_006350	GZABGL1EN_013793, GZABGL1EN_013618	GZCUBL1EN_008975	GZCUEC1EN_003771	GZLICO1EN_001365													
N12.HOG0001909	OG0000406	n1							GZABCY1EN_001232	GZABGL1EN_015524	GZCUBL1EN_000317	GZCUEC1EN_002314	GZLICO1EN_005949													
N12.HOG0001910	OG0000406	n27							GZABCY1EN_003294	GZABGL1EN_014187	GZCUBL1EN_008862	GZCUEC1EN_006228														
N12.HOG0001911	OG0000406	n41							GZABCY1EN_008918, GZABCY1EN_010462	GZABGL1EN_015377, GZABGL1EN_012388	GZCUBL1EN_001291, GZCUBL1EN_001244	GZCUEC1EN_008321	GZLICO1EN_002120													
N12.HOG0001912	OG0000407	n2										GZCUEC1EN_003145														
N12.HOG0001913	OG0000407	n11							GZABCY1EN_003661, GZABCY1EN_013416, GZABCY1EN_003660	GZABGL1EN_009664, GZABGL1EN_006734	GZCUBL1EN_000877	GZCUEC1EN_004238	GZLICO1EN_005402, GZLICO1EN_012096, GZLICO1EN_010783													
N12.HOG0001914	OG0000407	n39							GZABCY1EN_006535, GZABCY1EN_007142	GZABGL1EN_010871, GZABGL1EN_011509	GZCUBL1EN_002835	GZCUEC1EN_003146	GZLICO1EN_007810													
N12.HOG0001915	OG0000408	n9							GZABCY1EN_005523	GZABGL1EN_003947	GZCUBL1EN_002236	GZCUEC1EN_002971	GZLICO1EN_007719													
N12.HOG0001916	OG0000408	n24							GZABCY1EN_007464, GZABCY1EN_015605	GZABGL1EN_007961	GZCUBL1EN_001668	GZCUEC1EN_008683	GZLICO1EN_009217													
N12.HOG0001917	OG0000408	n41							GZABCY1EN_012490	GZABGL1EN_010082	GZCUBL1EN_006371	GZCUEC1EN_004981	GZLICO1EN_006221													
N12.HOG0001918	OG0000409	n14							GZABCY1EN_000385	GZABGL1EN_003368			GZLICO1EN_011975													
N12.HOG0001919	OG0000409	n35							GZABCY1EN_009819, GZABCY1EN_007192	GZABGL1EN_013340, GZABGL1EN_006878	GZCUBL1EN_000059	GZCUEC1EN_009950														
N12.HOG0001920	OG0000409	n49							GZABCY1EN_003507	GZABGL1EN_006461	GZCUBL1EN_009399	GZCUEC1EN_007903	GZLICO1EN_005194, GZLICO1EN_002863													
N12.HOG0001921	OG0000410	n1							GZABCY1EN_000454, GZABCY1EN_005617	GZABGL1EN_003224, GZABGL1EN_010606	GZCUBL1EN_006559	GZCUEC1EN_000792														
N12.HOG0001922	OG0000410	n30							GZABCY1EN_005493, GZABCY1EN_012263, GZABCY1EN_015158	GZABGL1EN_003762, GZABGL1EN_008883, GZABGL1EN_014428	GZCUBL1EN_006001, GZCUBL1EN_010292	GZCUEC1EN_006278, GZCUEC1EN_010434	GZLICO1EN_011586, GZLICO1EN_011202, GZLICO1EN_000897													
N12.HOG0001923	OG0000411	n4							GZABCY1EN_010353	GZABGL1EN_015378	GZCUBL1EN_008216	GZCUEC1EN_006994	GZLICO1EN_006320													
N12.HOG0001924	OG0000411	n24							GZABCY1EN_001040, GZABCY1EN_000797	GZABGL1EN_007619, GZABGL1EN_013448	GZCUBL1EN_008035	GZCUEC1EN_006897	GZLICO1EN_009382, GZLICO1EN_001192													
N12.HOG0001925	OG0000412	n3							GZABCY1EN_007039	GZABGL1EN_010765	GZCUBL1EN_005356	GZCUEC1EN_005899	GZLICO1EN_010363, GZLICO1EN_004838													
N12.HOG0001926	OG0000412	n42							GZABCY1EN_012926	GZABGL1EN_005963, GZABGL1EN_004508	GZCUBL1EN_008598	GZCUEC1EN_005532														
N12.HOG0001927	OG0000412	n49							GZABCY1EN_012925, GZABCY1EN_000411, GZABCY1EN_014345	GZABGL1EN_003800	GZCUBL1EN_002346	GZCUEC1EN_002905	GZLICO1EN_006484													
N12.HOG0001928	OG0000412	n55											GZLICO1EN_004257													
N12.HOG0001929	OG0000413	n12							GZABCY1EN_008391, GZABCY1EN_010271	GZABGL1EN_006536, GZABGL1EN_012068	GZCUBL1EN_001422	GZCUEC1EN_008590	GZLICO1EN_002196													
N12.HOG0001930	OG0000413	n29							GZABCY1EN_003234, GZABCY1EN_002264	GZABGL1EN_014212, GZABGL1EN_011769, GZABGL1EN_016160	GZCUBL1EN_010055	GZCUEC1EN_010688, GZCUEC1EN_010687	GZLICO1EN_003047													
N12.HOG0001931	OG0000413	n48							GZABCY1EN_014233	GZABGL1EN_012661, GZABGL1EN_008656	GZCUBL1EN_005805	GZCUEC1EN_005462	GZLICO1EN_008136, GZLICO1EN_010430													
N12.HOG0001932	OG0000414	n6							GZABCY1EN_011232	GZABGL1EN_012554		GZCUEC1EN_002704	GZLICO1EN_010642													
N12.HOG0001933	OG0000414	n27							GZABCY1EN_011103	GZABGL1EN_004641	GZCUBL1EN_004622, GZCUBL1EN_009677	GZCUEC1EN_006216	GZLICO1EN_005589													
N12.HOG0001934	OG0000414	n32											GZLICO1EN_005517													
N12.HOG0001935	OG0000414	n43							GZABCY1EN_008829	GZABGL1EN_014074	GZCUBL1EN_010407	GZCUEC1EN_010326														
N12.HOG0001936	OG0000415	n6							GZABCY1EN_011233, GZABCY1EN_002379	GZABGL1EN_013412, GZABGL1EN_012552	GZCUBL1EN_001396, GZCUBL1EN_004620	GZCUEC1EN_008495, GZCUEC1EN_002706	GZLICO1EN_003124													
N12.HOG0001937	OG0000415	n30											GZLICO1EN_004949													
N12.HOG0001938	OG0000415	n42							GZABCY1EN_002796																	
N12.HOG0001939	OG0000415	n44							GZABCY1EN_003413	GZABGL1EN_009566	GZCUBL1EN_001253	GZCUEC1EN_008332	GZLICO1EN_004392													
N12.HOG0001940	OG0000416	n5							GZABCY1EN_000108, GZABCY1EN_003005	GZABGL1EN_007150, GZABGL1EN_003377	GZCUBL1EN_004336	GZCUEC1EN_002610	GZLICO1EN_004873													
N12.HOG0001941	OG0000416	n25											GZLICO1EN_003098													
N12.HOG0001942	OG0000416	n41							GZABCY1EN_002192, GZABCY1EN_005816	GZABGL1EN_006701	GZCUBL1EN_002428	GZCUEC1EN_004570	GZLICO1EN_007886													
N12.HOG0001943	OG0000417	n6										GZCUEC1EN_009052														
N12.HOG0001944	OG0000417	n7							GZABCY1EN_006179	GZABGL1EN_013775, GZABGL1EN_005700	GZCUBL1EN_005018	GZCUEC1EN_009051	GZLICO1EN_003567													
N12.HOG0001945	OG0000417	n26							GZABCY1EN_011631																	
N12.HOG0001946	OG0000417	n30									GZCUBL1EN_004037	GZCUEC1EN_000209														
N12.HOG0001947	OG0000417	n32							GZABCY1EN_004084	GZABGL1EN_013667	GZCUBL1EN_000478	GZCUEC1EN_002218	GZLICO1EN_009060, GZLICO1EN_006524, GZLICO1EN_006525													
N12.HOG0001948	OG0000417	n53							GZABCY1EN_011630	GZABGL1EN_006256		GZCUEC1EN_000210														
N12.HOG0001949	OG0000418	n17							GZABCY1EN_009181, GZABCY1EN_012365	GZABGL1EN_007763, GZABGL1EN_005086	GZCUBL1EN_007023, GZCUBL1EN_007024	GZCUEC1EN_009564	GZLICO1EN_002384													
N12.HOG0001950	OG0000418	n47							GZABCY1EN_013294	GZABGL1EN_015161	GZCUBL1EN_005297	GZCUEC1EN_005960	GZLICO1EN_004334, GZLICO1EN_009731													
N12.HOG0001951	OG0000419	n14							GZABCY1EN_006220, GZABCY1EN_004839	GZABGL1EN_010465, GZABGL1EN_007997	GZCUBL1EN_004290	GZCUEC1EN_000355	GZLICO1EN_000947													
N12.HOG0001952	OG0000419	n32									GZCUBL1EN_004291															
N12.HOG0001953	OG0000419	n46							GZABCY1EN_007775, GZABCY1EN_001770	GZABGL1EN_010786	GZCUBL1EN_005376	GZCUEC1EN_005879	GZLICO1EN_001742													
N12.HOG0001954	OG0000419	n57											GZLICO1EN_001220													
N12.HOG0001955	OG0000420	n12							GZABCY1EN_008490, GZABCY1EN_001380	GZABGL1EN_010047, GZABGL1EN_009523	GZCUBL1EN_009449	GZCUEC1EN_003380	GZLICO1EN_002166, GZLICO1EN_007237													
N12.HOG0001956	OG0000420	n42							GZABCY1EN_010517, GZABCY1EN_014030	GZABGL1EN_011625, GZABGL1EN_006075	GZCUBL1EN_008713	GZCUEC1EN_004127	GZLICO1EN_009364													
N12.HOG0001957	OG0000421	n9							GZABCY1EN_011653, GZABCY1EN_014682	GZABGL1EN_011013, GZABGL1EN_003660	GZCUBL1EN_009218	GZCUEC1EN_003587	GZLICO1EN_010162, GZLICO1EN_010403													
N12.HOG0001958	OG0000421	n32							GZABCY1EN_010814	GZABGL1EN_009106	GZCUBL1EN_003297	GZCUEC1EN_001703	GZLICO1EN_009673, GZLICO1EN_007155, GZLICO1EN_009474													
N12.HOG0001959	OG0000421	n51							GZABCY1EN_007724	GZABGL1EN_014669	GZCUBL1EN_006773	GZCUEC1EN_001442														
N12.HOG0001960	OG0000422	n11							GZABCY1EN_014209	GZABGL1EN_007837		GZCUEC1EN_010745	GZLICO1EN_002256													
N12.HOG0001961	OG0000422	n25							GZABCY1EN_002350, GZABCY1EN_005212, GZABCY1EN_004487	GZABGL1EN_011403, GZABGL1EN_005380	GZCUBL1EN_010463, GZCUBL1EN_007404	GZCUEC1EN_010300, GZCUEC1EN_000081	GZLICO1EN_009832, GZLICO1EN_005794, GZLICO1EN_005455													
N12.HOG0001962	OG0000423	n18							GZABCY1EN_001453, GZABCY1EN_005050	GZABGL1EN_004185	GZCUBL1EN_010722	GZCUEC1EN_010079	GZLICO1EN_011603													
N12.HOG0001963	OG0000423	n33							GZABCY1EN_002606	GZABGL1EN_003587	GZCUBL1EN_000262	GZCUEC1EN_009734	GZLICO1EN_010078													
N12.HOG0001964	OG0000423	n46							GZABCY1EN_012848, GZABCY1EN_012308	GZABGL1EN_011824, GZABGL1EN_003533	GZCUBL1EN_000814	GZCUEC1EN_004323	GZLICO1EN_001699, GZLICO1EN_006443													
N12.HOG0001965	OG0000424	n1							GZABCY1EN_006836, GZABCY1EN_003312	GZABGL1EN_008613, GZABGL1EN_014205	GZCUBL1EN_006326	GZCUEC1EN_004949	GZLICO1EN_007576													
N12.HOG0001966	OG0000424	n34							GZABCY1EN_010901, GZABCY1EN_003186	GZABGL1EN_008629, GZABGL1EN_006060	GZCUBL1EN_003824	GZCUEC1EN_000689	GZLICO1EN_010072, GZLICO1EN_000272													
N12.HOG0001967	OG0000424	n52							GZABCY1EN_009515	GZABGL1EN_005621, GZABGL1EN_005056	GZCUBL1EN_008431		GZLICO1EN_010965													
N12.HOG0001968	OG0000425	n16							GZABCY1EN_014168, GZABCY1EN_002534, GZABCY1EN_015163, GZABCY1EN_012260	GZABGL1EN_015937, GZABGL1EN_004386, GZABGL1EN_008859	GZCUBL1EN_004586															
N12.HOG0001969	OG0000425	n45							GZABCY1EN_009671			GZCUEC1EN_004863														
N12.HOG0001970	OG0000425	n50							GZABCY1EN_001522	GZABGL1EN_013901, GZABGL1EN_005978	GZCUBL1EN_006258	GZCUEC1EN_002569	GZLICO1EN_002182													
N12.HOG0001971	OG0000426	n24							GZABCY1EN_010005, GZABCY1EN_009300	GZABGL1EN_006119			GZLICO1EN_006035, GZLICO1EN_011979													
N12.HOG0001972	OG0000426	n28							GZABCY1EN_004675, GZABCY1EN_006462	GZABGL1EN_012383, GZABGL1EN_014225	GZCUBL1EN_007676, GZCUBL1EN_001641	GZCUEC1EN_006782, GZCUEC1EN_008524	GZLICO1EN_011998													
N12.HOG0001973	OG0000428	n1								GZABGL1EN_004712, GZABGL1EN_007028, GZABGL1EN_011577, GZABGL1EN_013579																
N12.HOG0001974	OG0000428	n7											GZLICO1EN_006064													
N12.HOG0001975	OG0000428	n30							GZABCY1EN_007143, GZABCY1EN_010173, GZABCY1EN_002588, GZABCY1EN_013381, GZABCY1EN_013353, GZABCY1EN_013282				GZLICO1EN_000799													
N12.HOG0001976	OG0000428	n52							GZABCY1EN_015477																	
N12.HOG0001977	OG0000430	n9							GZABCY1EN_006845, GZABCY1EN_009985	GZABGL1EN_010260, GZABGL1EN_008091	GZCUBL1EN_008202	GZCUEC1EN_007074	GZLICO1EN_008976, GZLICO1EN_002851													
N12.HOG0001978	OG0000430	n30							GZABCY1EN_011126, GZABCY1EN_006541, GZABCY1EN_007147	GZABGL1EN_016054, GZABGL1EN_010931, GZABGL1EN_013265	GZCUBL1EN_003760	GZCUEC1EN_003378, GZCUEC1EN_001331	GZLICO1EN_003230													
N12.HOG0001979	OG0000430	n48							GZABCY1EN_003300, GZABCY1EN_001389	GZABGL1EN_015194	GZCUBL1EN_008698	GZCUEC1EN_003953														
N12.HOG0001980	OG0000431	n4							GZABCY1EN_009825	GZABGL1EN_006883																
N12.HOG0001981	OG0000431	n9							GZABCY1EN_009826																	
N12.HOG0001982	OG0000431	n21							GZABCY1EN_004368, GZABCY1EN_008293	GZABGL1EN_011097, GZABGL1EN_013985	GZCUBL1EN_009094	GZCUEC1EN_003733	GZLICO1EN_006701, GZLICO1EN_003243, GZLICO1EN_002644, GZLICO1EN_011252													
N12.HOG0001983	OG0000432	n11							GZABCY1EN_002217, GZABCY1EN_009039	GZABGL1EN_010685, GZABGL1EN_007221	GZCUBL1EN_004174	GZCUEC1EN_000259	GZLICO1EN_006215													
N12.HOG0001984	OG0000432	n30							GZABCY1EN_013766, GZABCY1EN_009595	GZABGL1EN_007188, GZABGL1EN_015894	GZCUBL1EN_004390	GZCUEC1EN_002464	GZLICO1EN_009411													
N12.HOG0001985	OG0000432	n50							GZABCY1EN_002731, GZABCY1EN_010038	GZABGL1EN_008073, GZABGL1EN_011551	GZCUBL1EN_004704	GZCUEC1EN_004599	GZLICO1EN_001573													
N12.HOG0001986	OG0000433	n14											GZLICO1EN_012167, GZLICO1EN_001360													
N12.HOG0001987	OG0000433	n34							GZABCY1EN_012956	GZABGL1EN_013865	GZCUBL1EN_007794	GZCUEC1EN_006675	GZLICO1EN_007328													
N12.HOG0001988	OG0000433	n49							GZABCY1EN_000600, GZABCY1EN_000183	GZABGL1EN_013168, GZABGL1EN_016260	GZCUBL1EN_002114	GZCUEC1EN_003068														
N12.HOG0001989	OG0000434	n11							GZABCY1EN_004892, GZABCY1EN_000755	GZABGL1EN_014960	GZCUBL1EN_000081	GZCUEC1EN_009846	GZLICO1EN_001620													
N12.HOG0001990	OG0000434	n25							GZABCY1EN_010486, GZABCY1EN_013030, GZABCY1EN_012936	GZABGL1EN_015122, GZABGL1EN_006807, GZABGL1EN_005916	GZCUBL1EN_009845	GZCUEC1EN_010885	GZLICO1EN_006802, GZLICO1EN_000344, GZLICO1EN_006301													
N12.HOG0001991	OG0000435	n7							GZABCY1EN_008737, GZABCY1EN_008705	GZABGL1EN_005318, GZABGL1EN_015766	GZCUBL1EN_007573	GZCUEC1EN_005769	GZLICO1EN_012360													
N12.HOG0001992	OG0000435	n24							GZABCY1EN_004882	GZABGL1EN_008299	GZCUBL1EN_004106	GZCUEC1EN_000459	GZLICO1EN_010185													
N12.HOG0001993	OG0000435	n48							GZABCY1EN_013402	GZABGL1EN_012412, GZABGL1EN_009662	GZCUBL1EN_004854	GZCUEC1EN_003252	GZLICO1EN_008407													
N12.HOG0001994	OG0000436	n15							GZABCY1EN_007378, GZABCY1EN_002678	GZABGL1EN_006162, GZABGL1EN_007683, GZABGL1EN_013964, GZABGL1EN_006316	GZCUBL1EN_007335, GZCUBL1EN_003895	GZCUEC1EN_009721, GZCUEC1EN_000637	GZLICO1EN_009850, GZLICO1EN_005914, GZLICO1EN_005753													
N12.HOG0001995	OG0000436	n50							GZABCY1EN_013695, GZABCY1EN_006716																	
N12.HOG0001996	OG0000437	n7							GZABCY1EN_011529, GZABCY1EN_010087	GZABGL1EN_010569, GZABGL1EN_014526	GZCUBL1EN_006197	GZCUEC1EN_005069	GZLICO1EN_001199													
N12.HOG0001997	OG0000437	n22							GZABCY1EN_011588	GZABGL1EN_005045	GZCUBL1EN_008297	GZCUEC1EN_007186														
N12.HOG0001998	OG0000437	n35							GZABCY1EN_007219	GZABGL1EN_015868	GZCUBL1EN_006495	GZCUEC1EN_007602	GZLICO1EN_008964													
N12.HOG0001999	OG0000437	n51										GZCUEC1EN_005070														
N12.HOG0002000	OG0000438	n0							GZABCY1EN_011908, GZABCY1EN_005019, GZABCY1EN_006046, GZABCY1EN_010893	GZABGL1EN_012195, GZABGL1EN_003725, GZABGL1EN_011620, GZABGL1EN_009023	GZCUBL1EN_003657, GZCUBL1EN_006240	GZCUEC1EN_001871, GZCUEC1EN_004854	GZLICO1EN_007035, GZLICO1EN_007004, GZLICO1EN_011694													
N12.HOG0002001	OG0000439	n0							GZABCY1EN_006322, GZABCY1EN_012495	GZABGL1EN_014375, GZABGL1EN_014398, GZABGL1EN_012090	GZCUBL1EN_006375, GZCUBL1EN_001932	GZCUEC1EN_004985, GZCUEC1EN_007444	GZLICO1EN_003835, GZLICO1EN_006884, GZLICO1EN_004531, GZLICO1EN_003832, GZLICO1EN_009426													
N12.HOG0002002	OG0000440	n8							GZABCY1EN_004497	GZABGL1EN_013767	GZCUBL1EN_007264	GZCUEC1EN_000129, GZCUEC1EN_000128	GZLICO1EN_001409													
N12.HOG0002003	OG0000440	n31							GZABCY1EN_004609	GZABGL1EN_013973, GZABGL1EN_009237	GZCUBL1EN_009105	GZCUEC1EN_003907														
N12.HOG0002004	OG0000440	n45							GZABCY1EN_011590, GZABCY1EN_005311	GZABGL1EN_005225	GZCUBL1EN_008294	GZCUEC1EN_007191														
N12.HOG0002005	OG0000440	n58											GZLICO1EN_007481, GZLICO1EN_006692, GZLICO1EN_003807													
N12.HOG0002006	OG0000440	n60							GZABCY1EN_005310																	
N12.HOG0002007	OG0000441	n5							GZABCY1EN_013486	GZABGL1EN_015145	GZCUBL1EN_009547	GZCUEC1EN_006073	GZLICO1EN_010324, GZLICO1EN_005466													
N12.HOG0002008	OG0000441	n21							GZABCY1EN_003028, GZABCY1EN_000086	GZABGL1EN_003335	GZCUBL1EN_004329	GZCUEC1EN_002631	GZLICO1EN_003782													
