HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N8.HOG0000216	OG0000009	n152																				GZRHMI1EN_003098				
N8.HOG0000217	OG0000009	n187											GZLICO1EN_007671, GZLICO1EN_009718													
N8.HOG0000218	OG0000010	n6								GZABGL1EN_010497	GZCUBL1EN_010161	GZCUEC1EN_010564					GZMUCI2EN_008358	GZMUFR1EN_001715		GZMUPL2EN_003255						
N8.HOG0000219	OG0000010	n11					GGMULA1EN_000365, GGMULA1EN_008144	GGRHOR1EN_004475	GZABCY1EN_007906, GZABCY1EN_003758	GZABGL1EN_014461	GZCUBL1EN_003206	GZCUEC1EN_001612				GZMUCI1EN_011662, GZMUCI1EN_006183	GZMUCI2EN_011595	GZMUFR1EN_011459	GZMUHI1EN_001952, GZMUHI1EN_011276	GZMUPL2EN_009831		GZRHMI1EN_006034	GZRHST1EN_011485			
N8.HOG0000220	OG0000010	n28											GZLICO1EN_000750													
N8.HOG0000221	OG0000010	n37					GGMULA1EN_008145	GGRHOR1EN_004474					GZLICO1EN_004045						GZMUHI1EN_011277			GZRHMI1EN_006033				
N8.HOG0000222	OG0000010	n52					GGMULA1EN_006792	GGRHOR1EN_003877	GZABCY1EN_015610, GZABCY1EN_011362	GZABGL1EN_003564	GZCUBL1EN_002200	GZCUEC1EN_004663				GZMUCI1EN_001304	GZMUCI2EN_000380	GZMUFR1EN_008641	GZMUHI1EN_006438	GZMUPL2EN_006568		GZRHMI1EN_000546	GZRHST1EN_003238, GZRHST1EN_009119			
N8.HOG0000223	OG0000010	n66					GGMULA1EN_009532		GZABCY1EN_002863	GZABGL1EN_007723, GZABGL1EN_005244	GZCUBL1EN_008841	GZCUEC1EN_004088				GZMUCI1EN_000947	GZMUCI2EN_000948	GZMUFR1EN_008272		GZMUPL2EN_006610						
N8.HOG0000224	OG0000010	n79					GGMULA1EN_006338		GZABCY1EN_009574			GZCUEC1EN_002935, GZCUEC1EN_006658	GZLICO1EN_007268			GZMUCI1EN_006005	GZMUCI2EN_006435									
N8.HOG0000225	OG0000010	n97						GGRHOR1EN_012304	GZABCY1EN_006273	GZABGL1EN_014915	GZCUBL1EN_000982	GZCUEC1EN_003330				GZMUCI1EN_011944, GZMUCI1EN_003750	GZMUCI2EN_004461	GZMUFR1EN_005927	GZMUHI1EN_011578			GZRHMI1EN_002514	GZRHST1EN_006297			
N8.HOG0000226	OG0000010	n109					GGMULA1EN_010096	GGRHOR1EN_001091, GGRHOR1EN_008171	GZABCY1EN_012164	GZABGL1EN_015788	GZCUBL1EN_007811	GZCUEC1EN_006663				GZMUCI1EN_002766	GZMUCI2EN_004100	GZMUFR1EN_007220	GZMUHI1EN_003357	GZMUPL2EN_004559		GZRHMI1EN_010171	GZRHST1EN_003428, GZRHST1EN_002308			
N8.HOG0000227	OG0000010	n123					GGMULA1EN_003483	GGRHOR1EN_013842, GGRHOR1EN_005599	GZABCY1EN_010876, GZABCY1EN_005012	GZABGL1EN_008921, GZABGL1EN_011663	GZCUBL1EN_003671	GZCUEC1EN_001887				GZMUCI1EN_006477	GZMUCI2EN_007174	GZMUFR1EN_000629	GZMUHI1EN_012380	GZMUPL2EN_11778		GZRHMI1EN_009068	GZRHST1EN_010424			
N8.HOG0000228	OG0000010	n160					GGMULA1EN_010610		GZABCY1EN_003367	GZABGL1EN_011906, GZABGL1EN_007485	GZCUBL1EN_006336	GZCUEC1EN_004937						GZMUFR1EN_001992	GZMUHI1EN_000272	GZMUPL2EN_003216						
N8.HOG0000229	OG0000010	n169					GGMULA1EN_002011	GGRHOR1EN_007434, GGRHOR1EN_000858	GZABCY1EN_011852, GZABCY1EN_005715	GZABGL1EN_012212, GZABGL1EN_003734	GZCUBL1EN_008304	GZCUEC1EN_008713	GZLICO1EN_002868			GZMUCI1EN_002053	GZMUCI2EN_001529	GZMUFR1EN_004684	GZMUHI1EN_003134, GZMUHI1EN_002740	GZMUPL2EN_005134		GZRHMI1EN_002652	GZRHST1EN_011201, GZRHST1EN_012699			
N8.HOG0000230	OG0000010	n190					GGMULA1EN_006845	GGRHOR1EN_010642, GGRHOR1EN_004394	GZABCY1EN_008369, GZABCY1EN_004645	GZABGL1EN_006611, GZABGL1EN_011178	GZCUBL1EN_008666	GZCUEC1EN_003975	GZLICO1EN_012192, GZLICO1EN_001498			GZMUCI1EN_003325	GZMUCI2EN_002272	GZMUFR1EN_003780	GZMUHI1EN_002459	GZMUPL2EN_007200		GZRHMI1EN_007574	GZRHST1EN_003820			
N8.HOG0000231	OG0000010	n207							GZABCY1EN_009573, GZABCY1EN_013558	GZABGL1EN_003921, GZABGL1EN_013397	GZCUBL1EN_002274		GZLICO1EN_012148										GZRHST1EN_010899			
N8.HOG0000232	OG0000010	n217					GGMULA1EN_010083, GGMULA1EN_011170	GGRHOR1EN_001080	GZABCY1EN_012161, GZABCY1EN_014722	GZABGL1EN_015785	GZCUBL1EN_007807		GZLICO1EN_003597, GZLICO1EN_011846			GZMUCI1EN_002193	GZMUCI2EN_003395	GZMUFR1EN_011156	GZMUHI1EN_001262	GZMUPL2EN_003297		GZRHMI1EN_010183	GZRHST1EN_002297, GZRHST1EN_003419			
N8.HOG0000233	OG0000010	n233							GZABCY1EN_010884, GZABCY1EN_005014	GZABGL1EN_011674, GZABGL1EN_008919	GZCUBL1EN_003667	GZCUEC1EN_001882	GZLICO1EN_002227			GZMUCI1EN_010632	GZMUCI2EN_010495	GZMUFR1EN_010894		GZMUPL2EN_009705						
N8.HOG0000234	OG0000011	n9											GZLICO1EN_007704, GZLICO1EN_007703													
N8.HOG0000235	OG0000011	n11						GGRHOR1EN_009860														GZRHMI1EN_001904	GZRHST1EN_010237			
N8.HOG0000236	OG0000011	n15							GZABCY1EN_011675, GZABCY1EN_002485, GZABCY1EN_011676, GZABCY1EN_013884, GZABCY1EN_013885	GZABGL1EN_014112, GZABGL1EN_016178, GZABGL1EN_014113, GZABGL1EN_008344	GZCUBL1EN_004721, GZCUBL1EN_004722, GZCUBL1EN_004723, GZCUBL1EN_004517	GZCUEC1EN_004613, GZCUEC1EN_004612, GZCUEC1EN_004614, GZCUEC1EN_004615, GZCUEC1EN_002518														
N8.HOG0000237	OG0000011	n33					GGMULA1EN_004333		GZABCY1EN_002428, GZABCY1EN_005230, GZABCY1EN_013949, GZABCY1EN_006095	GZABGL1EN_007051, GZABGL1EN_010998, GZABGL1EN_008579, GZABGL1EN_014993	GZCUBL1EN_003629	GZCUEC1EN_001307				GZMUCI1EN_011688	GZMUCI2EN_011573	GZMUFR1EN_011431	GZMUHI1EN_006481	GZMUPL2EN_009363						
N8.HOG0000238	OG0000011	n48					GGMULA1EN_006762		GZABCY1EN_014844, GZABCY1EN_011238, GZABCY1EN_005331, GZABCY1EN_007859, GZABCY1EN_002476, GZABCY1EN_006857, GZABCY1EN_015691, GZABCY1EN_001200, GZABCY1EN_010728, GZABCY1EN_010729, GZABCY1EN_001203	GZABGL1EN_016019, GZABGL1EN_004668, GZABGL1EN_004670, GZABGL1EN_009209, GZABGL1EN_009210, GZABGL1EN_008683, GZABGL1EN_007357, GZABGL1EN_003319, GZABGL1EN_003320						GZMUCI1EN_002132	GZMUCI2EN_001448	GZMUFR1EN_004764	GZMUHI1EN_000056	GZMUPL2EN_005509						
N8.HOG0000239	OG0000011	n73					GGMULA1EN_006669, GGMULA1EN_005606, GGMULA1EN_002204, GGMULA1EN_005609, GGMULA1EN_005610, GGMULA1EN_005608, GGMULA1EN_008024, GGMULA1EN_005670, GGMULA1EN_008445	GGRHOR1EN_009178, GGRHOR1EN_009210, GGRHOR1EN_005518		GZABGL1EN_016020	GZCUBL1EN_004516, GZCUBL1EN_009684, GZCUBL1EN_003032, GZCUBL1EN_003019, GZCUBL1EN_003014, GZCUBL1EN_002991, GZCUBL1EN_002992, GZCUBL1EN_002958, GZCUBL1EN_002964, GZCUBL1EN_002962, GZCUBL1EN_002959, GZCUBL1EN_002953, GZCUBL1EN_002954, GZCUBL1EN_002955, GZCUBL1EN_002956, GZCUBL1EN_002957, GZCUBL1EN_002952, GZCUBL1EN_000897, GZCUBL1EN_000899, GZCUBL1EN_000900, GZCUBL1EN_007000, GZCUBL1EN_009725, GZCUBL1EN_009659, GZCUBL1EN_003134, GZCUBL1EN_009697, GZCUBL1EN_006896, GZCUBL1EN_008137, GZCUBL1EN_003165, GZCUBL1EN_001012, GZCUBL1EN_010365, GZCUBL1EN_010366, GZCUBL1EN_006972, GZCUBL1EN_009871, GZCUBL1EN_006975, GZCUBL1EN_000894, GZCUBL1EN_009683	GZCUEC1EN_007681, GZCUEC1EN_007686, GZCUEC1EN_010633, GZCUEC1EN_007775, GZCUEC1EN_007746, GZCUEC1EN_007728, GZCUEC1EN_000935, GZCUEC1EN_010858, GZCUEC1EN_007774, GZCUEC1EN_007675, GZCUEC1EN_007682, GZCUEC1EN_007684, GZCUEC1EN_007677, GZCUEC1EN_007692, GZCUEC1EN_007679, GZCUEC1EN_007678, GZCUEC1EN_007689, GZCUEC1EN_006504, GZCUEC1EN_006196, GZCUEC1EN_007979, GZCUEC1EN_006241, GZCUEC1EN_007921, GZCUEC1EN_007018, GZCUEC1EN_003383, GZCUEC1EN_003370, GZCUEC1EN_010360, GZCUEC1EN_006147, GZCUEC1EN_006647, GZCUEC1EN_006651, GZCUEC1EN_006164, GZCUEC1EN_006129, GZCUEC1EN_010631, GZCUEC1EN_010642, GZCUEC1EN_006210, GZCUEC1EN_009216, GZCUEC1EN_010632, GZCUEC1EN_006213, GZCUEC1EN_010628, GZCUEC1EN_006212, GZCUEC1EN_006214, GZCUEC1EN_006211, GZCUEC1EN_006215				GZMUCI1EN_004344, GZMUCI1EN_008412, GZMUCI1EN_010248, GZMUCI1EN_012077, GZMUCI1EN_010334, GZMUCI1EN_001097, GZMUCI1EN_004895, GZMUCI1EN_004901, GZMUCI1EN_004903, GZMUCI1EN_007193, GZMUCI1EN_007849, GZMUCI1EN_004343	GZMUCI2EN_010599, GZMUCI2EN_007585, GZMUCI2EN_001597, GZMUCI2EN_010065, GZMUCI2EN_000800, GZMUCI2EN_004974, GZMUCI2EN_004982, GZMUCI2EN_004981, GZMUCI2EN_004984, GZMUCI2EN_009210, GZMUCI2EN_008436, GZMUCI2EN_010600	GZMUFR1EN_005686, GZMUFR1EN_006080, GZMUFR1EN_011023, GZMUFR1EN_010840, GZMUFR1EN_010841, GZMUFR1EN_010839, GZMUFR1EN_010842, GZMUFR1EN_010843, GZMUFR1EN_005040, GZMUFR1EN_009889, GZMUFR1EN_009882, GZMUFR1EN_009880, GZMUFR1EN_001075, GZMUFR1EN_005685, GZMUFR1EN_005684	GZMUHI1EN_012358, GZMUHI1EN_007292, GZMUHI1EN_011965, GZMUHI1EN_011997, GZMUHI1EN_012304, GZMUHI1EN_012345, GZMUHI1EN_012344, GZMUHI1EN_008423, GZMUHI1EN_012346, GZMUHI1EN_012348, GZMUHI1EN_012347	GZMUPL2EN_004971, GZMUPL2EN_011206, GZMUPL2EN_000621, GZMUPL2EN_009976, GZMUPL2EN_009583, GZMUPL2EN_007358, GZMUPL2EN_001361, GZMUPL2EN_001385, GZMUPL2EN_004970		GZRHMI1EN_005845, GZRHMI1EN_005886, GZRHMI1EN_006970, GZRHMI1EN_007048, GZRHMI1EN_006969, GZRHMI1EN_007050, GZRHMI1EN_006978, GZRHMI1EN_002681, GZRHMI1EN_007049, GZRHMI1EN_007093, GZRHMI1EN_009070	GZRHST1EN_007517, GZRHST1EN_009834, GZRHST1EN_009835, GZRHST1EN_009836, GZRHST1EN_004492, GZRHST1EN_004491			
N8.HOG0000240	OG0000011	n239											GZLICO1EN_012043, GZLICO1EN_002095, GZLICO1EN_008337							GZMUPL2EN_000052						
N8.HOG0000241	OG0000012	n3					GGMULA1EN_007203, GGMULA1EN_008944	GGRHOR1EN_003151, GGRHOR1EN_004357, GGRHOR1EN_14238, GGRHOR1EN_003776					GZLICO1EN_003435						GZMUHI1EN_004185	GZMUPL2EN_004506, GZMUPL2EN_007722, GZMUPL2EN_002717		GZRHMI1EN_001336	GZRHST1EN_13139			
N8.HOG0000242	OG0000012	n19								GZABGL1EN_16633			GZLICO1EN_001450							GZMUPL2EN_002126						
N8.HOG0000243	OG0000012	n24					GGMULA1EN_006942	GGRHOR1EN_14193, GGRHOR1EN_009261, GGRHOR1EN_000053											GZMUHI1EN_001150				GZRHST1EN_010962, GZRHST1EN_13224			
N8.HOG0000244	OG0000012	n34					GGMULA1EN_008559	GGRHOR1EN_008961, GGRHOR1EN_012692				GZCUEC1EN_007762, GZCUEC1EN_002845				GZMUCI1EN_008039			GZMUHI1EN_005079	GZMUPL2EN_003575		GZRHMI1EN_10675, GZRHMI1EN_10660, GZRHMI1EN_006207, GZRHMI1EN_002941	GZRHST1EN_13146, GZRHST1EN_007821, GZRHST1EN_13218			
N8.HOG0000245	OG0000012	n53											GZLICO1EN_000046			GZMUCI1EN_012040, GZMUCI1EN_006584			GZMUHI1EN_12722			GZRHMI1EN_005007				
N8.HOG0000246	OG0000012	n58						GGRHOR1EN_006689, GGRHOR1EN_14078, GGRHOR1EN_14233, GGRHOR1EN_14225, GGRHOR1EN_14099, GGRHOR1EN_14181, GGRHOR1EN_002240	GZABCY1EN_15962, GZABCY1EN_15977	GZABGL1EN_16550						GZMUCI1EN_010533	GZMUCI2EN_12010			GZMUPL2EN_004367, GZMUPL2EN_007131		GZRHMI1EN_10643, GZRHMI1EN_001590	GZRHST1EN_13188, GZRHST1EN_13186, GZRHST1EN_13222, GZRHST1EN_13135			
N8.HOG0000247	OG0000012	n77								GZABGL1EN_012996						GZMUCI1EN_008037	GZMUCI2EN_009631, GZMUCI2EN_005890						GZRHST1EN_13115			
N8.HOG0000248	OG0000012	n81					GGMULA1EN_005065, GGMULA1EN_005429	GGRHOR1EN_001485, GGRHOR1EN_012758, GGRHOR1EN_012753, GGRHOR1EN_005712												GZMUPL2EN_008322, GZMUPL2EN_008580, GZMUPL2EN_008378		GZRHMI1EN_004327, GZRHMI1EN_001223, GZRHMI1EN_001056, GZRHMI1EN_007434, GZRHMI1EN_005420, GZRHMI1EN_10654	GZRHST1EN_005473, GZRHST1EN_13201, GZRHST1EN_001569, GZRHST1EN_13147			
N8.HOG0000249	OG0000012	n99									GZCUBL1EN_008790	GZCUEC1EN_004510														
N8.HOG0000250	OG0000012	n100						GGRHOR1EN_14057, GGRHOR1EN_004692				GZCUEC1EN_009522							GZMUHI1EN_008963			GZRHMI1EN_006931, GZRHMI1EN_007736				
N8.HOG0000251	OG0000012	n106					GGMULA1EN_007068	GGRHOR1EN_005154, GGRHOR1EN_009678, GGRHOR1EN_007620, GGRHOR1EN_008261								GZMUCI1EN_006257				GZMUPL2EN_000381			GZRHST1EN_008683			
N8.HOG0000252	OG0000012	n121					GGMULA1EN_010000, GGMULA1EN_003311, GGMULA1EN_007798					GZCUEC1EN_001531				GZMUCI1EN_12466				GZMUPL2EN_11795, GZMUPL2EN_001990		GZRHMI1EN_004012	GZRHST1EN_13178, GZRHST1EN_13153, GZRHST1EN_13177			
N8.HOG0000253	OG0000012	n136					GGMULA1EN_003576, GGMULA1EN_006418, GGMULA1EN_004175, GGMULA1EN_002844, GGMULA1EN_007800	GGRHOR1EN_003820, GGRHOR1EN_001185, GGRHOR1EN_013849, GGRHOR1EN_013072, GGRHOR1EN_000042, GGRHOR1EN_14072, GGRHOR1EN_14267, GGRHOR1EN_14041, GGRHOR1EN_14048, GGRHOR1EN_14244, GGRHOR1EN_002072, GGRHOR1EN_009282, GGRHOR1EN_006006, GGRHOR1EN_006729, GGRHOR1EN_011038				GZCUEC1EN_003353				GZMUCI1EN_008473	GZMUCI2EN_12104, GZMUCI2EN_003490		GZMUHI1EN_005560, GZMUHI1EN_12632, GZMUHI1EN_009676	GZMUPL2EN_006458, GZMUPL2EN_008678, GZMUPL2EN_11741, GZMUPL2EN_11764, GZMUPL2EN_008101, GZMUPL2EN_000105, GZMUPL2EN_11656		GZRHMI1EN_007230, GZRHMI1EN_10756, GZRHMI1EN_008214, GZRHMI1EN_10704, GZRHMI1EN_10727, GZRHMI1EN_10662, GZRHMI1EN_004858, GZRHMI1EN_006205, GZRHMI1EN_10658, GZRHMI1EN_10705, GZRHMI1EN_001691	GZRHST1EN_13160, GZRHST1EN_001740, GZRHST1EN_001702, GZRHST1EN_13216, GZRHST1EN_13129, GZRHST1EN_007707, GZRHST1EN_13159, GZRHST1EN_13105, GZRHST1EN_13130, GZRHST1EN_011127			
N8.HOG0000254	OG0000012	n190					GGMULA1EN_005729, GGMULA1EN_002470, GGMULA1EN_008245, GGMULA1EN_002127, GGMULA1EN_001594	GGRHOR1EN_008373, GGRHOR1EN_008986, GGRHOR1EN_011892, GGRHOR1EN_002150, GGRHOR1EN_000290, GGRHOR1EN_002524, GGRHOR1EN_001188, GGRHOR1EN_008637				GZCUEC1EN_004794				GZMUCI1EN_011007, GZMUCI1EN_001360	GZMUCI2EN_004196, GZMUCI2EN_006991, GZMUCI2EN_005102, GZMUCI2EN_003551, GZMUCI2EN_006561			GZMUPL2EN_001712, GZMUPL2EN_005635, GZMUPL2EN_001924		GZRHMI1EN_007568, GZRHMI1EN_005932, GZRHMI1EN_002111, GZRHMI1EN_008101, GZRHMI1EN_008475, GZRHMI1EN_007091, GZRHMI1EN_000248, GZRHMI1EN_006154, GZRHMI1EN_000662, GZRHMI1EN_10707, GZRHMI1EN_10695, GZRHMI1EN_004370, GZRHMI1EN_009356	GZRHST1EN_13145, GZRHST1EN_009696, GZRHST1EN_002491, GZRHST1EN_13142, GZRHST1EN_006515, GZRHST1EN_13144			
N8.HOG0000255	OG0000013	n2							GZABCY1EN_010079			GZCUEC1EN_007814														
N8.HOG0000256	OG0000013	n7						GGRHOR1EN_010631											GZMUHI1EN_006530	GZMUPL2EN_009833			GZRHST1EN_004146, GZRHST1EN_010202			
N8.HOG0000257	OG0000013	n12						GGRHOR1EN_003395	GZABCY1EN_010112		GZCUBL1EN_004990		GZLICO1EN_004715						GZMUHI1EN_011107, GZMUHI1EN_002020							
N8.HOG0000258	OG0000013	n18																GZMUFR1EN_006965	GZMUHI1EN_003504				GZRHST1EN_008735, GZRHST1EN_010096, GZRHST1EN_011429, GZRHST1EN_010226, GZRHST1EN_010001			
N8.HOG0000259	OG0000013	n31							GZABCY1EN_015212			GZCUEC1EN_009613	GZLICO1EN_006545, GZLICO1EN_008769			GZMUCI1EN_010953, GZMUCI1EN_009573, GZMUCI1EN_001007	GZMUCI2EN_006626, GZMUCI2EN_003046, GZMUCI2EN_007206, GZMUCI2EN_007205	GZMUFR1EN_002815, GZMUFR1EN_004665, GZMUFR1EN_000522, GZMUFR1EN_008473	GZMUHI1EN_008263, GZMUHI1EN_010475			GZRHMI1EN_000293				
N8.HOG0000260	OG0000013	n48							GZABCY1EN_010072								GZMUCI2EN_009896						GZRHST1EN_002498			
N8.HOG0000261	OG0000013	n51						GGRHOR1EN_008159, GGRHOR1EN_007578					GZLICO1EN_008914										GZRHST1EN_012499			
N8.HOG0000262	OG0000013	n54						GGRHOR1EN_007577					GZLICO1EN_009716													
N8.HOG0000263	OG0000013	n56							GZABCY1EN_014424													GZRHMI1EN_003025				
N8.HOG0000264	OG0000013	n57					GGMULA1EN_11234, GGMULA1EN_008324, GGMULA1EN_002534, GGMULA1EN_003196, GGMULA1EN_004594, GGMULA1EN_002535	GGRHOR1EN_002958, GGRHOR1EN_004247, GGRHOR1EN_004925, GGRHOR1EN_006345, GGRHOR1EN_005278, GGRHOR1EN_008158	GZABCY1EN_015263			GZCUEC1EN_011010				GZMUCI1EN_008235	GZMUCI2EN_011714, GZMUCI2EN_011713, GZMUCI2EN_001617, GZMUCI2EN_001618	GZMUFR1EN_007054, GZMUFR1EN_007049	GZMUHI1EN_007247, GZMUHI1EN_004726, GZMUHI1EN_003487, GZMUHI1EN_000337, GZMUHI1EN_002061, GZMUHI1EN_004859	GZMUPL2EN_000505, GZMUPL2EN_001704, GZMUPL2EN_001826		GZRHMI1EN_001058, GZRHMI1EN_001796, GZRHMI1EN_000287	GZRHST1EN_002455, GZRHST1EN_005495, GZRHST1EN_011525, GZRHST1EN_011852, GZRHST1EN_001733, GZRHST1EN_005274, GZRHST1EN_002802, GZRHST1EN_011286, GZRHST1EN_003890, GZRHST1EN_012881, GZRHST1EN_005494, GZRHST1EN_012880, GZRHST1EN_000589			
N8.HOG0000265	OG0000013	n102							GZABCY1EN_011697														GZRHST1EN_011939, GZRHST1EN_005260			
N8.HOG0000266	OG0000013	n104					GGMULA1EN_003684, GGMULA1EN_007103		GZABCY1EN_003913								GZMUCI2EN_011106		GZMUHI1EN_002270	GZMUPL2EN_008581						
N8.HOG0000267	OG0000013	n114							GZABCY1EN_005911										GZMUHI1EN_004830							
N8.HOG0000268	OG0000013	n115					GGMULA1EN_009133, GGMULA1EN_008475	GGRHOR1EN_008826, GGRHOR1EN_005802, GGRHOR1EN_008827	GZABCY1EN_015083, GZABCY1EN_006003		GZCUBL1EN_001655		GZLICO1EN_000431					GZMUFR1EN_003151, GZMUFR1EN_004876	GZMUHI1EN_011783, GZMUHI1EN_001409	GZMUPL2EN_006802		GZRHMI1EN_000828	GZRHST1EN_13252, GZRHST1EN_000895			
N8.HOG0000269	OG0000013	n134										GZCUEC1EN_011011	GZLICO1EN_011359									GZRHMI1EN_006325				
N8.HOG0000270	OG0000013	n136					GGMULA1EN_007104, GGMULA1EN_000703	GGRHOR1EN_001118, GGRHOR1EN_006335, GGRHOR1EN_003592, GGRHOR1EN_009226	GZABCY1EN_011673	GZABGL1EN_004657	GZCUBL1EN_004679	GZCUEC1EN_011017, GZCUEC1EN_011012	GZLICO1EN_010847			GZMUCI1EN_009640	GZMUCI2EN_009895						GZRHST1EN_004738			
N8.HOG0000271	OG0000013	n150							GZABCY1EN_006237, GZABCY1EN_008229			GZCUEC1EN_007813	GZLICO1EN_002844													
N8.HOG0000272	OG0000013	n153					GGMULA1EN_009132	GGRHOR1EN_004371	GZABCY1EN_015265, GZABCY1EN_015312, GZABCY1EN_011560														GZRHST1EN_008905			
N8.HOG0000273	OG0000013	n158					GGMULA1EN_003281	GGRHOR1EN_010691, GGRHOR1EN_000610					GZLICO1EN_002843						GZMUHI1EN_001832				GZRHST1EN_008326, GZRHST1EN_012872, GZRHST1EN_012871			
N8.HOG0000274	OG0000013	n165						GGRHOR1EN_000323	GZABCY1EN_003914																	
N8.HOG0000275	OG0000013	n166					GGMULA1EN_010127, GGMULA1EN_000701	GGRHOR1EN_000611, GGRHOR1EN_003591, GGRHOR1EN_009227									GZMUCI2EN_010053	GZMUFR1EN_009818					GZRHST1EN_005235, GZRHST1EN_001645, GZRHST1EN_001644			
N8.HOG0000276	OG0000013	n176					GGMULA1EN_003716	GGRHOR1EN_007346											GZMUHI1EN_009329							
N8.HOG0000277	OG0000013	n180						GGRHOR1EN_006240	GZABCY1EN_000010, GZABCY1EN_013395, GZABCY1EN_013392	GZABGL1EN_010679, GZABGL1EN_014890		GZCUEC1EN_011021							GZMUHI1EN_009330			GZRHMI1EN_008499	GZRHST1EN_002940, GZRHST1EN_006658			
N8.HOG0000278	OG0000013	n191						GGRHOR1EN_003906, GGRHOR1EN_004033					GZLICO1EN_004166				GZMUCI2EN_005121						GZRHST1EN_007285, GZRHST1EN_009582			
N8.HOG0000279	OG0000013	n197							GZABCY1EN_015500, GZABCY1EN_015652, GZABCY1EN_015066				GZLICO1EN_009625			GZMUCI1EN_000141	GZMUCI2EN_008826, GZMUCI2EN_002699, GZMUCI2EN_003215		GZMUHI1EN_008226, GZMUHI1EN_004861, GZMUHI1EN_004860	GZMUPL2EN_008808						
N8.HOG0000280	OG0000013	n209											GZLICO1EN_010736, GZLICO1EN_006546													
N8.HOG0000281	OG0000013	n211					GGMULA1EN_006168									GZMUCI1EN_001006	GZMUCI2EN_007204	GZMUFR1EN_008472	GZMUHI1EN_008264							
N8.HOG0000282	OG0000013	n216					GGMULA1EN_000386												GZMUHI1EN_010476, GZMUHI1EN_010449							
N8.HOG0000283	OG0000013	n219											GZLICO1EN_005169			GZMUCI1EN_010999		GZMUFR1EN_006582		GZMUPL2EN_007190, GZMUPL2EN_002853			GZRHST1EN_011501			
N8.HOG0000284	OG0000013	n224											GZLICO1EN_010855, GZLICO1EN_004426			GZMUCI1EN_006018	GZMUCI2EN_006448	GZMUFR1EN_003142		GZMUPL2EN_003295						
N8.HOG0000285	OG0000013	n229						GGRHOR1EN_011339, GGRHOR1EN_001963		GZABGL1EN_014505						GZMUCI1EN_003435	GZMUCI2EN_005730					GZRHMI1EN_004562				
N8.HOG0000286	OG0000014	n7					GGMULA1EN_004641	GGRHOR1EN_005870								GZMUCI1EN_011046	GZMUCI2EN_005947	GZMUFR1EN_007495	GZMUHI1EN_003744	GZMUPL2EN_004354		GZRHMI1EN_001790	GZRHST1EN_008083			
N8.HOG0000287	OG0000014	n35							GZABCY1EN_006562, GZABCY1EN_003935	GZABGL1EN_012977, GZABGL1EN_015506	GZCUBL1EN_006605	GZCUEC1EN_007560														
N8.HOG0000288	OG0000014	n42					GGMULA1EN_001696	GGRHOR1EN_011353					GZLICO1EN_005365			GZMUCI1EN_006874	GZMUCI2EN_006797	GZMUFR1EN_001212	GZMUHI1EN_000528	GZMUPL2EN_008540		GZRHMI1EN_002402	GZRHST1EN_003392			
N8.HOG0000289	OG0000014	n51					GGMULA1EN_001727						GZLICO1EN_006180			GZMUCI1EN_004587	GZMUCI2EN_005360	GZMUFR1EN_010031	GZMUHI1EN_012403	GZMUPL2EN_008149		GZRHMI1EN_008548	GZRHST1EN_003885, GZRHST1EN_006946			
N8.HOG0000290	OG0000014	n64						GGRHOR1EN_009796, GGRHOR1EN_000548					GZLICO1EN_001942, GZLICO1EN_007735									GZRHMI1EN_009651	GZRHST1EN_010118			
N8.HOG0000291	OG0000014	n72						GGRHOR1EN_010483														GZRHMI1EN_000225	GZRHST1EN_007406			
N8.HOG0000292	OG0000014	n75					GGMULA1EN_007908		GZABCY1EN_012988	GZABGL1EN_015586	GZCUBL1EN_005678	GZCUEC1EN_005255				GZMUCI1EN_010131	GZMUCI2EN_009406	GZMUFR1EN_002414	GZMUHI1EN_004930	GZMUPL2EN_010198						
N8.HOG0000293	OG0000014	n84					GGMULA1EN_005780		GZABCY1EN_010544, GZABCY1EN_013796	GZABGL1EN_008714, GZABGL1EN_010064	GZCUBL1EN_006829	GZCUEC1EN_001516				GZMUCI1EN_010223	GZMUCI2EN_009304	GZMUFR1EN_001695	GZMUHI1EN_009134	GZMUPL2EN_010467						
N8.HOG0000294	OG0000014	n96							GZABCY1EN_004594		GZCUBL1EN_009075	GZCUEC1EN_003754	GZLICO1EN_006585, GZLICO1EN_006469													
