HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N6.HOG0002805	OG0001490	n3												GZLIHY1EN_002079												
N6.HOG0002806	OG0001490	n4				GGMOZO1EN_007677, GGMOZO1EN_007676								GZLIHY1EN_002080, GZLIHY1EN_002081, GZLIHY1EN_002082	GZMOAL1EN_008446											
N6.HOG0002807	OG0001492	n0				GGMOZO1EN_000397								GZLIHY1EN_000975	GZMOAL1EN_006962											
N6.HOG0002808	OG0001493	n3				GGMOZO1EN_001456								GZLIHY1EN_002659	GZMOAL1EN_004073											
N6.HOG0002809	OG0001493	n6				GGMOZO1EN_008283								GZLIHY1EN_007926	GZMOAL1EN_003196											
N6.HOG0002810	OG0001494	n0				GGMOZO1EN_003112								GZLIHY1EN_009779	GZMOAL1EN_009930											
N6.HOG0002811	OG0001496	n27				GGMOZO1EN_012675								GZLIHY1EN_012676	GZMOAL1EN_010695											
N6.HOG0002812	OG0001496	n32				GGMOZO1EN_006686								GZLIHY1EN_007677	GZMOAL1EN_002493											
N6.HOG0002813	OG0001497	n0				GGMOZO1EN_003241								GZLIHY1EN_009654												
N6.HOG0002814	OG0001498	n4				GGMOZO1EN_009435								GZLIHY1EN_009355	GZMOAL1EN_009232											
N6.HOG0002815	OG0001498	n7				GGMOZO1EN_007632								GZLIHY1EN_002122	GZMOAL1EN_008477											
N6.HOG0002816	OG0001499	n0				GGMOZO1EN_004460								GZLIHY1EN_004125	GZMOAL1EN_005531											
N6.HOG0002817	OG0001500	n0				GGMOZO1EN_006408								GZLIHY1EN_006873	GZMOAL1EN_005587											
N6.HOG0002818	OG0001501	n0				GGMOZO1EN_000072, GGMOZO1EN_004440								GZLIHY1EN_001298, GZLIHY1EN_004151												
N6.HOG0002819	OG0001503	n0				GGMOZO1EN_007371								GZLIHY1EN_002389	GZMOAL1EN_008748											
N6.HOG0002820	OG0001504	n0				GGMOZO1EN_006692								GZLIHY1EN_007648	GZMOAL1EN_002473											
N6.HOG0002821	OG0001505	n0				GGMOZO1EN_000647								GZLIHY1EN_004988												
N6.HOG0002822	OG0001506	n1													GZMOAL1EN_008098											
N6.HOG0002823	OG0001506	n3				GGMOZO1EN_001705								GZLIHY1EN_002902	GZMOAL1EN_008097											
N6.HOG0002824	OG0001507	n2				GGMOZO1EN_011801								GZLIHY1EN_011931	GZMOAL1EN_001311, GZMOAL1EN_004249											
N6.HOG0002825	OG0001507	n8				GGMOZO1EN_002576								GZLIHY1EN_003775	GZMOAL1EN_004250											
N6.HOG0002826	OG0001508	n0				GGMOZO1EN_002728								GZLIHY1EN_003934	GZMOAL1EN_001475											
N6.HOG0002827	OG0001509	n2				GGMOZO1EN_009366								GZLIHY1EN_009283	GZMOAL1EN_009071											
N6.HOG0002828	OG0001509	n5				GGMOZO1EN_007564								GZLIHY1EN_002193	GZMOAL1EN_008562											
N6.HOG0002829	OG0001510	n0				GGMOZO1EN_008238								GZLIHY1EN_007973	GZMOAL1EN_003243											
N6.HOG0002830	OG0001526	n31				GGMOZO1EN_005636								GZLIHY1EN_005334												
N6.HOG0002831	OG0001526	n33													GZMOAL1EN_001719											
N6.HOG0002832	OG0001526	n34													GZMOAL1EN_000460											
N6.HOG0002833	OG0001527	n1				GGMOZO1EN_012685								GZLIHY1EN_003224	GZMOAL1EN_002940											
N6.HOG0002834	OG0001528	n5				GGMOZO1EN_006493								GZLIHY1EN_006954	GZMOAL1EN_003527											
N6.HOG0002835	OG0001528	n8				GGMOZO1EN_004795								GZLIHY1EN_006011	GZMOAL1EN_005743											
N6.HOG0002836	OG0001529	n0				GGMOZO1EN_006908								GZLIHY1EN_007444	GZMOAL1EN_002411											
N6.HOG0002837	OG0001530	n3				GGMOZO1EN_011390								GZLIHY1EN_010962	GZMOAL1EN_011381											
N6.HOG0002838	OG0001532	n4				GGMOZO1EN_003840								GZLIHY1EN_004738	GZMOAL1EN_007190, GZMOAL1EN_005283											
N6.HOG0002839	OG0001532	n8				GGMOZO1EN_000206								GZLIHY1EN_001165												
N6.HOG0002840	OG0001533	n28				GGMOZO1EN_005617								GZLIHY1EN_005314												
N6.HOG0002841	OG0001533	n32													GZMOAL1EN_009665											
N6.HOG0002842	OG0001533	n33													GZMOAL1EN_002650, GZMOAL1EN_002652											
N6.HOG0002843	OG0001534	n12				GGMOZO1EN_009205								GZLIHY1EN_009122	GZMOAL1EN_009011											
N6.HOG0002844	OG0001534	n15				GGMOZO1EN_007421								GZLIHY1EN_002339	GZMOAL1EN_008649											
N6.HOG0002845	OG0001535	n0				GGMOZO1EN_007879								GZLIHY1EN_008336	GZMOAL1EN_002987											
N6.HOG0002846	OG0001536	n0				GGMOZO1EN_001144								GZLIHY1EN_000210	GZMOAL1EN_004490											
N6.HOG0002847	OG0001537	n0				GGMOZO1EN_009620								GZLIHY1EN_001454	GZMOAL1EN_000078											
N6.HOG0002848	OG0001538	n0				GGMOZO1EN_009805								GZLIHY1EN_001644	GZMOAL1EN_007527											
N6.HOG0002849	OG0001539	n0				GGMOZO1EN_005353								GZLIHY1EN_005053	GZMOAL1EN_000195											
N6.HOG0002850	OG0001540	n31				GGMOZO1EN_004698								GZLIHY1EN_006109	GZMOAL1EN_003778											
N6.HOG0002851	OG0001540	n33				GGMOZO1EN_006233								GZLIHY1EN_006693	GZMOAL1EN_005862											
N6.HOG0002852	OG0001541	n11				GGMOZO1EN_006905								GZLIHY1EN_007447	GZMOAL1EN_002414											
N6.HOG0002853	OG0001541	n16				GGMOZO1EN_005787								GZLIHY1EN_005492	GZMOAL1EN_004885											
N6.HOG0002854	OG0001541	n18				GGMOZO1EN_000851								GZLIHY1EN_000509	GZMOAL1EN_004665											
N6.HOG0002855	OG0001543	n0				GGMOZO1EN_012132								GZLIHY1EN_012144	GZMOAL1EN_006388											
N6.HOG0002856	OG0001544	n0				GGMOZO1EN_000926								GZLIHY1EN_000430	GZMOAL1EN_004801											
N6.HOG0002857	OG0001545	n29				GGMOZO1EN_000075								GZLIHY1EN_001294	GZMOAL1EN_007268											
N6.HOG0002858	OG0001545	n32				GGMOZO1EN_006280								GZLIHY1EN_006741	GZMOAL1EN_005731											
N6.HOG0002859	OG0001546	n5				GGMOZO1EN_010682								GZLIHY1EN_010641	GZMOAL1EN_009552											
N6.HOG0002860	OG0001546	n8				GGMOZO1EN_003528								GZLIHY1EN_012795												
N6.HOG0002861	OG0001547	n0				GGMOZO1EN_004477								GZLIHY1EN_13203	GZMOAL1EN_011471, GZMOAL1EN_003427											
N6.HOG0002862	OG0001548	n26				GGMOZO1EN_008682								GZLIHY1EN_008672	GZMOAL1EN_010302											
N6.HOG0002863	OG0001548	n29				GGMOZO1EN_003294								GZLIHY1EN_009603												
N6.HOG0002864	OG0001548	n31													GZMOAL1EN_006129											
N6.HOG0002865	OG0001549	n0				GGMOZO1EN_009352								GZLIHY1EN_009269	GZMOAL1EN_009088											
N6.HOG0002866	OG0001550	n5				GGMOZO1EN_006173								GZLIHY1EN_006633	GZMOAL1EN_005919											
N6.HOG0002867	OG0001550	n7				GGMOZO1EN_004919								GZLIHY1EN_005879	GZMOAL1EN_004032											
N6.HOG0002868	OG0001551	n0				GGMOZO1EN_001432								GZLIHY1EN_002636	GZMOAL1EN_001231											
N6.HOG0002869	OG0001552	n0				GGMOZO1EN_009165								GZLIHY1EN_009083	GZMOAL1EN_009162											
N6.HOG0002870	OG0001553	n4				GGMOZO1EN_007483								GZLIHY1EN_002273	GZMOAL1EN_008641											
N6.HOG0002871	OG0001553	n29				GGMOZO1EN_003231								GZLIHY1EN_009664	GZMOAL1EN_010022											
N6.HOG0002872	OG0001553	n32				GGMOZO1EN_008562								GZLIHY1EN_008786	GZMOAL1EN_010248											
N6.HOG0002873	OG0001554	n0				GGMOZO1EN_009784								GZLIHY1EN_001621	GZMOAL1EN_007353											
N6.HOG0002874	OG0001555	n0				GGMOZO1EN_009206								GZLIHY1EN_009123	GZMOAL1EN_008529, GZMOAL1EN_009009											
N6.HOG0002875	OG0001556	n0				GGMOZO1EN_010350								GZLIHY1EN_010167	GZMOAL1EN_007899											
N6.HOG0002876	OG0001557	n31				GGMOZO1EN_000168								GZLIHY1EN_001204	GZMOAL1EN_007165											
N6.HOG0002877	OG0001557	n33				GGMOZO1EN_003928								GZLIHY1EN_004657	GZMOAL1EN_005492											
N6.HOG0002878	OG0001558	n0				GGMOZO1EN_004743, GGMOZO1EN_006423								GZLIHY1EN_006065, GZLIHY1EN_006889	GZMOAL1EN_005623											
N6.HOG0002879	OG0001559	n0				GGMOZO1EN_000331								GZLIHY1EN_001043	GZMOAL1EN_007047											
N6.HOG0002880	OG0001560	n0				GGMOZO1EN_008328								GZLIHY1EN_007880	GZMOAL1EN_003236											
N6.HOG0002881	OG0001561	n0				GGMOZO1EN_010662, GGMOZO1EN_003530								GZLIHY1EN_010619, GZLIHY1EN_012797	GZMOAL1EN_009546											
N6.HOG0002882	OG0001562	n0				GGMOZO1EN_010542								GZLIHY1EN_010501	GZMOAL1EN_009525											
N6.HOG0002883	OG0001563	n19				GGMOZO1EN_001339								GZLIHY1EN_002538												
N6.HOG0002884	OG0001563	n21													GZMOAL1EN_001178											
N6.HOG0002885	OG0001563	n22				GGMOZO1EN_008300								GZLIHY1EN_007908	GZMOAL1EN_003413											
N6.HOG0002886	OG0001565	n29				GGMOZO1EN_003362								GZLIHY1EN_009530	GZMOAL1EN_010887											
N6.HOG0002887	OG0001565	n32				GGMOZO1EN_009002								GZLIHY1EN_008349	GZMOAL1EN_010414											
N6.HOG0002888	OG0001566	n8				GGMOZO1EN_006589								GZLIHY1EN_007047	GZMOAL1EN_005552											
N6.HOG0002889	OG0001566	n11													GZMOAL1EN_003434											
N6.HOG0002890	OG0001567	n0				GGMOZO1EN_006236								GZLIHY1EN_006695	GZMOAL1EN_005864											
N6.HOG0002891	OG0001568	n0				GGMOZO1EN_001324								GZLIHY1EN_002523	GZMOAL1EN_001227											
N6.HOG0002892	OG0001569	n0				GGMOZO1EN_000961, GGMOZO1EN_010785								GZLIHY1EN_000391, GZLIHY1EN_010744	GZMOAL1EN_002924											
N6.HOG0002893	OG0001570	n0				GGMOZO1EN_009554								GZLIHY1EN_001386	GZMOAL1EN_000020											
N6.HOG0002894	OG0001571	n5				GGMOZO1EN_002368								GZLIHY1EN_003564	GZMOAL1EN_001577											
N6.HOG0002895	OG0001571	n8				GGMOZO1EN_010260								GZLIHY1EN_010255	GZMOAL1EN_007980											
N6.HOG0002896	OG0001572	n0				GGMOZO1EN_008468								GZLIHY1EN_008876	GZMOAL1EN_006522											
N6.HOG0002897	OG0001573	n0				GGMOZO1EN_006609								GZLIHY1EN_007760	GZMOAL1EN_002510											
N6.HOG0002898	OG0001574	n30				GGMOZO1EN_000403								GZLIHY1EN_000969	GZMOAL1EN_006956											
N6.HOG0002899	OG0001574	n33													GZMOAL1EN_005132											
N6.HOG0002900	OG0001575	n31				GGMOZO1EN_006483								GZLIHY1EN_006943	GZMOAL1EN_005856											
N6.HOG0002901	OG0001575	n33				GGMOZO1EN_004788								GZLIHY1EN_006018	GZMOAL1EN_003739											
N6.HOG0002902	OG0001576	n0				GGMOZO1EN_009294								GZLIHY1EN_009210	GZMOAL1EN_009025											
N6.HOG0002903	OG0001577	n0				GGMOZO1EN_006541								GZLIHY1EN_007000	GZMOAL1EN_005775											
N6.HOG0002904	OG0001578	n2				GGMOZO1EN_007353								GZLIHY1EN_002408												
N6.HOG0002905	OG0001580	n1				GGMOZO1EN_007273								GZLIHY1EN_002486	GZMOAL1EN_008625											
N6.HOG0002906	OG0001581	n0				GGMOZO1EN_006995								GZLIHY1EN_007354	GZMOAL1EN_002431											
N6.HOG0002907	OG0001582	n31				GGMOZO1EN_010583								GZLIHY1EN_010544	GZMOAL1EN_009501											
N6.HOG0002908	OG0001582	n33													GZMOAL1EN_008149											
N6.HOG0002909	OG0001583	n0				GGMOZO1EN_008256								GZLIHY1EN_007957	GZMOAL1EN_003259											
N6.HOG0002910	OG0001585	n0				GGMOZO1EN_008407								GZLIHY1EN_007803	GZMOAL1EN_003384											
N6.HOG0002911	OG0001587	n29				GGMOZO1EN_007235								GZLIHY1EN_007089	GZMOAL1EN_001984											
N6.HOG0002912	OG0001587	n32				GGMOZO1EN_010059								GZLIHY1EN_010453	GZMOAL1EN_007699											
N6.HOG0002913	OG0001588	n0				GGMOZO1EN_009361								GZLIHY1EN_009278	GZMOAL1EN_009077											
N6.HOG0002914	OG0001589	n3				GGMOZO1EN_004452								GZLIHY1EN_004134	GZMOAL1EN_005522											
N6.HOG0002915	OG0001589	n6				GGMOZO1EN_000045								GZLIHY1EN_001325	GZMOAL1EN_007295											
N6.HOG0002916	OG0001590	n0				GGMOZO1EN_000153								GZLIHY1EN_001217	GZMOAL1EN_007202, GZMOAL1EN_009729											
N6.HOG0002917	OG0001591	n21				GGMOZO1EN_000594, GGMOZO1EN_004165								GZLIHY1EN_000771, GZLIHY1EN_004427	GZMOAL1EN_000605, GZMOAL1EN_006775											
N6.HOG0002918	OG0001591	n27				GGMOZO1EN_009285								GZLIHY1EN_009201	GZMOAL1EN_009004											
N6.HOG0002919	OG0001591	n31				GGMOZO1EN_011072								GZLIHY1EN_011526												
N6.HOG0002920	OG0001591	n33													GZMOAL1EN_011355											
N6.HOG0002921	OG0001591	n34													GZMOAL1EN_010960											
N6.HOG0002922	OG0001592	n0				GGMOZO1EN_001240								GZLIHY1EN_000116												
N6.HOG0002923	OG0001593	n0				GGMOZO1EN_002941								GZLIHY1EN_009945	GZMOAL1EN_009753, GZMOAL1EN_010164											
N6.HOG0002924	OG0001594	n0				GGMOZO1EN_003261								GZLIHY1EN_009634	GZMOAL1EN_009883											
N6.HOG0002925	OG0001595	n4				GGMOZO1EN_003287								GZLIHY1EN_009608	GZMOAL1EN_009864											
N6.HOG0002926	OG0001595	n9				GGMOZO1EN_008659								GZLIHY1EN_008696	GZMOAL1EN_010308											
N6.HOG0002927	OG0001595	n11				GGMOZO1EN_008660								GZLIHY1EN_008695												
N6.HOG0002928	OG0001596	n0				GGMOZO1EN_008641								GZLIHY1EN_008714												
N6.HOG0002929	OG0001616	n0				GGMOZO1EN_006568								GZLIHY1EN_007024	GZMOAL1EN_005687											
N6.HOG0002930	OG0001617	n0				GGMOZO1EN_006284								GZLIHY1EN_006746, GZLIHY1EN_006745	GZMOAL1EN_005716											
N6.HOG0002931	OG0001618	n3				GGMOZO1EN_004876								GZLIHY1EN_005931	GZMOAL1EN_003782											
N6.HOG0002932	OG0001619	n0				GGMOZO1EN_010433								GZLIHY1EN_010079	GZMOAL1EN_007992											
N6.HOG0002933	OG0001620	n2				GGMOZO1EN_006705								GZLIHY1EN_007663	GZMOAL1EN_002489											
N6.HOG0002934	OG0001620	n33												GZLIHY1EN_007664												
N6.HOG0002935	OG0001621	n0				GGMOZO1EN_009903								GZLIHY1EN_001743	GZMOAL1EN_007644											
N6.HOG0002936	OG0001622	n28				GGMOZO1EN_002346								GZLIHY1EN_003537	GZMOAL1EN_001571											
N6.HOG0002937	OG0001622	n30				GGMOZO1EN_010258								GZLIHY1EN_010257	GZMOAL1EN_007978											
N6.HOG0002938	OG0001623	n0				GGMOZO1EN_007109								GZLIHY1EN_007236	GZMOAL1EN_002138											
N6.HOG0002939	OG0001624	n6				GGMOZO1EN_12855									GZMOAL1EN_11581											
N6.HOG0002940	OG0001624	n8													GZMOAL1EN_11567											
N6.HOG0002941	OG0001624	n17				GGMOZO1EN_12920								GZLIHY1EN_13202	GZMOAL1EN_003674											
N6.HOG0002942	OG0001624	n20				GGMOZO1EN_12935								GZLIHY1EN_13209	GZMOAL1EN_11636											
N6.HOG0002943	OG0001624	n23				GGMOZO1EN_008457								GZLIHY1EN_008888, GZLIHY1EN_008889	GZMOAL1EN_006331											
N6.HOG0002944	OG0001625	n0				GGMOZO1EN_010158, GGMOZO1EN_010159								GZLIHY1EN_010365	GZMOAL1EN_007793											
N6.HOG0002945	OG0001626	n0				GGMOZO1EN_009937								GZLIHY1EN_001781	GZMOAL1EN_007592											
N6.HOG0002946	OG0001627	n28				GGMOZO1EN_004131								GZLIHY1EN_004460	GZMOAL1EN_004997											
N6.HOG0002947	OG0001627	n31				GGMOZO1EN_000653								GZLIHY1EN_000709	GZMOAL1EN_006709											
N6.HOG0002948	OG0001628	n0				GGMOZO1EN_004873								GZLIHY1EN_005934	GZMOAL1EN_003785											
N6.HOG0002949	OG0001629	n0				GGMOZO1EN_001198								GZLIHY1EN_000159	GZMOAL1EN_004660											
N6.HOG0002950	OG0001630	n0				GGMOZO1EN_003174								GZLIHY1EN_009717	GZMOAL1EN_009956											
N6.HOG0002951	OG0001631	n0				GGMOZO1EN_004551								GZLIHY1EN_006258	GZMOAL1EN_003693											
N6.HOG0002952	OG0001632	n0				GGMOZO1EN_008566, GGMOZO1EN_011473, GGMOZO1EN_003234								GZLIHY1EN_008783, GZLIHY1EN_011055, GZLIHY1EN_009661	GZMOAL1EN_010020											
N6.HOG0002953	OG0001633	n4				GGMOZO1EN_003975								GZLIHY1EN_004616	GZMOAL1EN_005479											
N6.HOG0002954	OG0001633	n7				GGMOZO1EN_004015								GZLIHY1EN_004570	GZMOAL1EN_005184											
N6.HOG0002955	OG0001635	n0				GGMOZO1EN_008179								GZLIHY1EN_008040	GZMOAL1EN_003283											
N6.HOG0002956	OG0001636	n0				GGMOZO1EN_009015								GZLIHY1EN_008928	GZMOAL1EN_008821											
N6.HOG0002957	OG0001637	n0				GGMOZO1EN_002473								GZLIHY1EN_003674	GZMOAL1EN_001732											
N6.HOG0002958	OG0001638	n0				GGMOZO1EN_007005								GZLIHY1EN_007344	GZMOAL1EN_002426											
N6.HOG0002959	OG0001639	n0				GGMOZO1EN_001639								GZLIHY1EN_002835	GZMOAL1EN_001021											
N6.HOG0002960	OG0001640	n0				GGMOZO1EN_006006								GZLIHY1EN_006454	GZMOAL1EN_006199											
N6.HOG0002961	OG0001641	n0				GGMOZO1EN_012221								GZLIHY1EN_012237	GZMOAL1EN_006460											
N6.HOG0002962	OG0001642	n6				GGMOZO1EN_004885								GZLIHY1EN_005915	GZMOAL1EN_003823											
N6.HOG0002963	OG0001642	n8				GGMOZO1EN_006204								GZLIHY1EN_006663	GZMOAL1EN_005891											
N6.HOG0002964	OG0001643	n0				GGMOZO1EN_000553, GGMOZO1EN_004209								GZLIHY1EN_000814, GZLIHY1EN_004383	GZMOAL1EN_006826, GZMOAL1EN_000684											
N6.HOG0002965	OG0001644	n0				GGMOZO1EN_008741								GZLIHY1EN_008612	GZMOAL1EN_010437											
N6.HOG0002966	OG0001645	n28				GGMOZO1EN_008650								GZLIHY1EN_008705	GZMOAL1EN_010321											
N6.HOG0002967	OG0001645	n31				GGMOZO1EN_003321								GZLIHY1EN_009575	GZMOAL1EN_009831											
N6.HOG0002968	OG0001646	n2				GGMOZO1EN_010238								GZLIHY1EN_010281	GZMOAL1EN_007828											
N6.HOG0002969	OG0001646	n33													GZMOAL1EN_007829											
N6.HOG0002970	OG0001647	n0				GGMOZO1EN_005870, GGMOZO1EN_010120								GZLIHY1EN_005582, GZLIHY1EN_010397	GZMOAL1EN_007749, GZMOAL1EN_004959											
N6.HOG0002971	OG0001648	n0				GGMOZO1EN_000900								GZLIHY1EN_000457	GZMOAL1EN_004818											
N6.HOG0002972	OG0001649	n0				GGMOZO1EN_003349								GZLIHY1EN_009544	GZMOAL1EN_010889											
N6.HOG0002973	OG0001650	n4				GGMOZO1EN_007608								GZLIHY1EN_002148	GZMOAL1EN_008572											
N6.HOG0002974	OG0001650	n7				GGMOZO1EN_009388								GZLIHY1EN_009305	GZMOAL1EN_009118											
N6.HOG0002975	OG0001651	n0				GGMOZO1EN_010136								GZLIHY1EN_010385	GZMOAL1EN_007760											
N6.HOG0002976	OG0001652	n10				GGMOZO1EN_004533								GZLIHY1EN_006276	GZMOAL1EN_003462											
N6.HOG0002977	OG0001652	n12				GGMOZO1EN_006367								GZLIHY1EN_006830	GZMOAL1EN_005653											
N6.HOG0002978	OG0001653	n0				GGMOZO1EN_008408, GGMOZO1EN_001359								GZLIHY1EN_007802, GZLIHY1EN_002556	GZMOAL1EN_001217											
N6.HOG0002979	OG0001654	n6				GGMOZO1EN_000934								GZLIHY1EN_000420	GZMOAL1EN_004732											
N6.HOG0002980	OG0001654	n9				GGMOZO1EN_005810								GZLIHY1EN_005517	GZMOAL1EN_004931											
N6.HOG0002981	OG0001655	n0				GGMOZO1EN_000061, GGMOZO1EN_004449								GZLIHY1EN_001309, GZLIHY1EN_004137	GZMOAL1EN_005525											
N6.HOG0002982	OG0001656	n0				GGMOZO1EN_007243								GZLIHY1EN_007079	GZMOAL1EN_001972											
N6.HOG0002983	OG0001657	n0				GGMOZO1EN_011654								GZLIHY1EN_011258	GZMOAL1EN_009580											
N6.HOG0002984	OG0001658	n0				GGMOZO1EN_002455								GZLIHY1EN_003656	GZMOAL1EN_001711											
N6.HOG0002985	OG0001659	n0				GGMOZO1EN_000512								GZLIHY1EN_000856	GZMOAL1EN_006870											
N6.HOG0002986	OG0001660	n0				GGMOZO1EN_002292								GZLIHY1EN_003483	GZMOAL1EN_007964, GZMOAL1EN_001531											
N6.HOG0002987	OG0001661	n0				GGMOZO1EN_002495								GZLIHY1EN_003695	GZMOAL1EN_001623											
N6.HOG0002988	OG0001664	n0				GGMOZO1EN_006830								GZLIHY1EN_007523	GZMOAL1EN_002307											
N6.HOG0002989	OG0001665	n0				GGMOZO1EN_009664								GZLIHY1EN_001497	GZMOAL1EN_000107											
N6.HOG0002990	OG0001666	n27				GGMOZO1EN_008708								GZLIHY1EN_008646	GZMOAL1EN_010378											
N6.HOG0002991	OG0001666	n30				GGMOZO1EN_003406								GZLIHY1EN_009485	GZMOAL1EN_009782											
N6.HOG0002992	OG0001666	n32													GZMOAL1EN_006052											
N6.HOG0002993	OG0001668	n6				GGMOZO1EN_008681								GZLIHY1EN_008673	GZMOAL1EN_010303											
N6.HOG0002994	OG0001668	n9				GGMOZO1EN_011627								GZLIHY1EN_011231												
N6.HOG0002995	OG0001669	n3				GGMOZO1EN_004120								GZLIHY1EN_004471	GZMOAL1EN_000663											
N6.HOG0002996	OG0001669	n6				GGMOZO1EN_005958								GZLIHY1EN_006400	GZMOAL1EN_006096											
N6.HOG0002997	OG0001670	n0				GGMOZO1EN_003585								GZLIHY1EN_012852	GZMOAL1EN_008201											
N6.HOG0002998	OG0001671	n0				GGMOZO1EN_005758								GZLIHY1EN_005465	GZMOAL1EN_004978											
N6.HOG0002999	OG0001672	n0				GGMOZO1EN_001563								GZLIHY1EN_002761	GZMOAL1EN_001039											
N6.HOG0003000	OG0001673	n0				GGMOZO1EN_009633								GZLIHY1EN_001465	GZMOAL1EN_011489, GZMOAL1EN_000044											
N6.HOG0003001	OG0001677	n0				GGMOZO1EN_008351								GZLIHY1EN_007858	GZMOAL1EN_003353											
N6.HOG0003002	OG0001679	n0				GGMOZO1EN_001138								GZLIHY1EN_000215	GZMOAL1EN_004506											
N6.HOG0003003	OG0001680	n0				GGMOZO1EN_000018								GZLIHY1EN_001351	GZMOAL1EN_011265											
N6.HOG0003004	OG0001681	n3				GGMOZO1EN_007340								GZLIHY1EN_002422	GZMOAL1EN_008771											
N6.HOG0003005	OG0001681	n6				GGMOZO1EN_009174								GZLIHY1EN_009091	GZMOAL1EN_009136											
N6.HOG0003006	OG0001682	n0				GGMOZO1EN_008856								GZLIHY1EN_008491	GZMOAL1EN_010573											
N6.HOG0003007	OG0001683	n0				GGMOZO1EN_009888								GZLIHY1EN_001728	GZMOAL1EN_007359											
N6.HOG0003008	OG0001684	n4				GGMOZO1EN_005571								GZLIHY1EN_005265	GZMOAL1EN_000362											
N6.HOG0003009	OG0001684	n7				GGMOZO1EN_002515								GZLIHY1EN_003715	GZMOAL1EN_001295											
N6.HOG0003010	OG0001685	n0				GGMOZO1EN_001783								GZLIHY1EN_002979	GZMOAL1EN_000879											
N6.HOG0003011	OG0001686	n2				GGMOZO1EN_012007								GZLIHY1EN_011723	GZMOAL1EN_004389											
N6.HOG0003012	OG0001686	n5				GGMOZO1EN_002628								GZLIHY1EN_003827	GZMOAL1EN_001406											
N6.HOG0003013	OG0001687	n2				GGMOZO1EN_002992								GZLIHY1EN_009892	GZMOAL1EN_010097											
N6.HOG0003014	OG0001687	n5				GGMOZO1EN_003876								GZLIHY1EN_004698	GZMOAL1EN_005452											
N6.HOG0003015	OG0001688	n28				GGMOZO1EN_006445								GZLIHY1EN_006910	GZMOAL1EN_005577											
N6.HOG0003016	OG0001688	n31				GGMOZO1EN_004759, GGMOZO1EN_004754								GZLIHY1EN_006054	GZMOAL1EN_003597											
N6.HOG0003017	OG0001689	n0				GGMOZO1EN_005825								GZLIHY1EN_005534	GZMOAL1EN_004912											
N6.HOG0003018	OG0001690	n0				GGMOZO1EN_008228								GZLIHY1EN_007984	GZMOAL1EN_003330											
N6.HOG0003019	OG0001703	n0													GZMOAL1EN_011171											
N6.HOG0003020	OG0001705	n0				GGMOZO1EN_004177								GZLIHY1EN_004416	GZMOAL1EN_000627											
N6.HOG0003021	OG0001706	n0				GGMOZO1EN_009260, GGMOZO1EN_009277								GZLIHY1EN_009176, GZLIHY1EN_009193	GZMOAL1EN_008927, GZMOAL1EN_008954											
N6.HOG0003022	OG0001707	n0				GGMOZO1EN_012648								GZLIHY1EN_012649	GZMOAL1EN_010676											
N6.HOG0003023	OG0001708	n0				GGMOZO1EN_002873								GZLIHY1EN_004079	GZMOAL1EN_001801											
N6.HOG0003024	OG0001709	n0				GGMOZO1EN_011158								GZLIHY1EN_011441	GZMOAL1EN_009694											
N6.HOG0003025	OG0001710	n0				GGMOZO1EN_009814								GZLIHY1EN_001653	GZMOAL1EN_007412											
N6.HOG0003026	OG0001711	n27				GGMOZO1EN_011964								GZLIHY1EN_011761	GZMOAL1EN_004420											
N6.HOG0003027	OG0001711	n30				GGMOZO1EN_012093								GZLIHY1EN_012110	GZMOAL1EN_006396											
N6.HOG0003028	OG0001712	n5				GGMOZO1EN_002277								GZLIHY1EN_003470	GZMOAL1EN_001856											
N6.HOG0003029	OG0001712	n8				GGMOZO1EN_010203								GZLIHY1EN_010320	GZMOAL1EN_007826, GZMOAL1EN_011434											
N6.HOG0003030	OG0001713	n0				GGMOZO1EN_005306								GZLIHY1EN_005010	GZMOAL1EN_007494											
N6.HOG0003031	OG0001714	n0				GGMOZO1EN_004358								GZLIHY1EN_004229	GZMOAL1EN_005073											
N6.HOG0003032	OG0001715	n5				GGMOZO1EN_008105								GZLIHY1EN_008120	GZMOAL1EN_003094											
N6.HOG0003033	OG0001715	n8				GGMOZO1EN_008031								GZLIHY1EN_008188	GZMOAL1EN_003083											
N6.HOG0003034	OG0001716	n0				GGMOZO1EN_000917								GZLIHY1EN_000439	GZMOAL1EN_004779											
N6.HOG0003035	OG0001717	n0				GGMOZO1EN_008440								GZLIHY1EN_008904, GZLIHY1EN_013002	GZMOAL1EN_001001											
N6.HOG0003036	OG0001718	n0				GGMOZO1EN_003497, GGMOZO1EN_010691								GZLIHY1EN_012766, GZLIHY1EN_010650	GZMOAL1EN_008150, GZMOAL1EN_009537											
