HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N15.HOG0000586	OG0000076	n17							GZABCY1EN_008958, GZABCY1EN_004105	GZABGL1EN_009413, GZABGL1EN_013673		GZCUEC1EN_003995														
N15.HOG0000587	OG0000076	n46							GZABCY1EN_007195		GZCUBL1EN_000102	GZCUEC1EN_009880														
N15.HOG0000588	OG0000076	n59									GZCUBL1EN_008743															
N15.HOG0000589	OG0000076	n72							GZABCY1EN_007355	GZABGL1EN_004509, GZABGL1EN_015610	GZCUBL1EN_002774	GZCUEC1EN_001362														
N15.HOG0000590	OG0000076	n80							GZABCY1EN_007390	GZABGL1EN_010006, GZABGL1EN_013614		GZCUEC1EN_007658														
N15.HOG0000591	OG0000076	n92							GZABCY1EN_009823	GZABGL1EN_015028, GZABGL1EN_006881																
N15.HOG0000592	OG0000077	n16							GZABCY1EN_013758, GZABCY1EN_009587	GZABGL1EN_003919, GZABGL1EN_007187	GZCUBL1EN_004399	GZCUEC1EN_002474														
N15.HOG0000593	OG0000077	n32							GZABCY1EN_013074, GZABCY1EN_012800	GZABGL1EN_010995, GZABGL1EN_006948	GZCUBL1EN_007587	GZCUEC1EN_005760														
N15.HOG0000594	OG0000077	n52							GZABCY1EN_010671	GZABGL1EN_003344	GZCUBL1EN_005125, GZCUBL1EN_004361	GZCUEC1EN_002584, GZCUEC1EN_002585														
N15.HOG0000595	OG0000077	n80							GZABCY1EN_005671, GZABCY1EN_002306	GZABGL1EN_014825, GZABGL1EN_006690	GZCUBL1EN_008246	GZCUEC1EN_007108														
N15.HOG0000596	OG0000077	n105							GZABCY1EN_013555	GZABGL1EN_013399	GZCUBL1EN_002272	GZCUEC1EN_002937														
N15.HOG0000597	OG0000078	n16							GZABCY1EN_001890, GZABCY1EN_001583	GZABGL1EN_015621, GZABGL1EN_004860	GZCUBL1EN_005213	GZCUEC1EN_009276														
N15.HOG0000598	OG0000078	n21							GZABCY1EN_001889	GZABGL1EN_004861		GZCUEC1EN_001523														
N15.HOG0000599	OG0000078	n27							GZABCY1EN_009101	GZABGL1EN_003445	GZCUBL1EN_003484	GZCUEC1EN_001063														
N15.HOG0000600	OG0000078	n35							GZABCY1EN_006401, GZABCY1EN_008725	GZABGL1EN_014328, GZABGL1EN_013282, GZABGL1EN_008893, GZABGL1EN_011700	GZCUBL1EN_001530	GZCUEC1EN_008549														
N15.HOG0000601	OG0000079	n3							GZABCY1EN_001379, GZABCY1EN_008491	GZABGL1EN_010048, GZABGL1EN_009526	GZCUBL1EN_009448	GZCUEC1EN_007875														
N15.HOG0000602	OG0000079	n21							GZABCY1EN_007462	GZABGL1EN_004618																
N15.HOG0000603	OG0000079	n25							GZABCY1EN_010942	GZABGL1EN_010417, GZABGL1EN_003441	GZCUBL1EN_003467	GZCUEC1EN_001078														
N15.HOG0000604	OG0000079	n83							GZABCY1EN_010614	GZABGL1EN_010076	GZCUBL1EN_009466	GZCUEC1EN_008056														
N15.HOG0000605	OG0000079	n86							GZABCY1EN_003904	GZABGL1EN_011866	GZCUBL1EN_006439, GZCUBL1EN_006440	GZCUEC1EN_007643														
N15.HOG0000606	OG0000079	n90							GZABCY1EN_006960	GZABGL1EN_009651	GZCUBL1EN_010732	GZCUEC1EN_010075														
N15.HOG0000607	OG0000080	n83							GZABCY1EN_012284, GZABCY1EN_012855	GZABGL1EN_003526, GZABGL1EN_007866	GZCUBL1EN_001514	GZCUEC1EN_008243														
N15.HOG0000608	OG0000080	n90							GZABCY1EN_010828, GZABCY1EN_000024	GZABGL1EN_007147, GZABGL1EN_003843	GZCUBL1EN_004306	GZCUEC1EN_002294														
N15.HOG0000609	OG0000080	n100							GZABCY1EN_004001, GZABCY1EN_010217	GZABGL1EN_013731, GZABGL1EN_009269	GZCUBL1EN_009053	GZCUEC1EN_003802														
N15.HOG0000610	OG0000081	n5							GZABCY1EN_008793, GZABCY1EN_009461	GZABGL1EN_011589, GZABGL1EN_007648	GZCUBL1EN_010593	GZCUEC1EN_010198														
N15.HOG0000611	OG0000081	n22							GZABCY1EN_012823	GZABGL1EN_007895	GZCUBL1EN_000657	GZCUEC1EN_004355														
N15.HOG0000612	OG0000081	n42							GZABCY1EN_007094	GZABGL1EN_009755	GZCUBL1EN_006274	GZCUEC1EN_004881														
N15.HOG0000613	OG0000081	n58							GZABCY1EN_006309	GZABGL1EN_005769, GZABGL1EN_006780	GZCUBL1EN_005697	GZCUEC1EN_005307														
N15.HOG0000614	OG0000081	n82							GZABCY1EN_011244	GZABGL1EN_012866	GZCUBL1EN_007019	GZCUEC1EN_006473														
N15.HOG0000615	OG0000081	n93							GZABCY1EN_006682, GZABCY1EN_013430	GZABGL1EN_006729, GZABGL1EN_009686	GZCUBL1EN_000722	GZCUEC1EN_004226														
N15.HOG0000616	OG0000082	n24							GZABCY1EN_000857, GZABCY1EN_000876	GZABGL1EN_013442	GZCUBL1EN_001711	GZCUEC1EN_007147														
N15.HOG0000617	OG0000082	n54							GZABCY1EN_003616, GZABCY1EN_003834	GZABGL1EN_006714	GZCUBL1EN_003210	GZCUEC1EN_001616														
N15.HOG0000618	OG0000082	n103							GZABCY1EN_007129, GZABCY1EN_006584	GZABGL1EN_008380, GZABGL1EN_011447	GZCUBL1EN_003821	GZCUEC1EN_000725														
N15.HOG0000619	OG0000082	n108							GZABCY1EN_007009, GZABCY1EN_008683	GZABGL1EN_007477, GZABGL1EN_015395	GZCUBL1EN_005621	GZCUEC1EN_005180														
N15.HOG0000620	OG0000083	n14							GZABCY1EN_011407																	
N15.HOG0000621	OG0000083	n21							GZABCY1EN_000488		GZCUBL1EN_005586	GZCUEC1EN_005270														
N15.HOG0000622	OG0000083	n63							GZABCY1EN_007965	GZABGL1EN_011017	GZCUBL1EN_006969	GZCUEC1EN_006646														
N15.HOG0000623	OG0000083	n87							GZABCY1EN_005651, GZABCY1EN_015867	GZABGL1EN_006759, GZABGL1EN_005061	GZCUBL1EN_005171	GZCUEC1EN_009201														
N15.HOG0000624	OG0000083	n92							GZABCY1EN_004528, GZABCY1EN_006130	GZABGL1EN_005830	GZCUBL1EN_008070	GZCUEC1EN_006936														
N15.HOG0000625	OG0000084	n26							GZABCY1EN_008495, GZABCY1EN_001374	GZABGL1EN_009539	GZCUBL1EN_009453	GZCUEC1EN_007861														
N15.HOG0000626	OG0000084	n43							GZABCY1EN_010475		GZCUBL1EN_005282	GZCUEC1EN_009351														
N15.HOG0000627	OG0000084	n56							GZABCY1EN_002052, GZABCY1EN_005638, GZABCY1EN_015885	GZABGL1EN_010682, GZABGL1EN_006814	GZCUBL1EN_001618	GZCUEC1EN_008372														
N15.HOG0000628	OG0000084	n82							GZABCY1EN_005509, GZABCY1EN_001844	GZABGL1EN_006079	GZCUBL1EN_010659	GZCUEC1EN_010139														
N15.HOG0000629	OG0000084	n98							GZABCY1EN_006718, GZABCY1EN_007377	GZABGL1EN_013965, GZABGL1EN_007681	GZCUBL1EN_002811	GZCUEC1EN_000941														
N15.HOG0000630	OG0000085	n2							GZABCY1EN_001077	GZABGL1EN_006083, GZABGL1EN_015661	GZCUBL1EN_009964	GZCUEC1EN_010812														
N15.HOG0000631	OG0000085	n49										GZCUEC1EN_003417														
N15.HOG0000632	OG0000085	n53							GZABCY1EN_003877, GZABCY1EN_000697, GZABCY1EN_010243	GZABGL1EN_014344, GZABGL1EN_015658, GZABGL1EN_006106	GZCUBL1EN_006473	GZCUEC1EN_000906														
N15.HOG0000633	OG0000085	n75							GZABCY1EN_013272, GZABCY1EN_011518	GZABGL1EN_009430, GZABGL1EN_012487	GZCUBL1EN_001925	GZCUEC1EN_007430														
N15.HOG0000634	OG0000085	n100							GZABCY1EN_009396	GZABGL1EN_016134	GZCUBL1EN_005436	GZCUEC1EN_003418, GZCUEC1EN_005801														
N15.HOG0000635	OG0000085	n105							GZABCY1EN_002048	GZABGL1EN_014793, GZABGL1EN_014740																
N15.HOG0000636	OG0000086	n7							GZABCY1EN_004510	GZABGL1EN_009569	GZCUBL1EN_008941	GZCUEC1EN_003843														
N15.HOG0000637	OG0000086	n49							GZABCY1EN_012636, GZABCY1EN_003421	GZABGL1EN_010143, GZABGL1EN_009448	GZCUBL1EN_001473	GZCUEC1EN_008212														
N15.HOG0000638	OG0000086	n56							GZABCY1EN_007687	GZABGL1EN_008837		GZCUEC1EN_000651														
N15.HOG0000639	OG0000086	n68							GZABCY1EN_009973																	
N15.HOG0000640	OG0000086	n75							GZABCY1EN_008946, GZABCY1EN_004095	GZABGL1EN_005694, GZABGL1EN_009354	GZCUBL1EN_004244	GZCUEC1EN_000295														
N15.HOG0000641	OG0000086	n91							GZABCY1EN_005478	GZABGL1EN_007403	GZCUBL1EN_004324	GZCUEC1EN_002126														
N15.HOG0000642	OG0000087	n24							GZABCY1EN_003512, GZABCY1EN_008473	GZABGL1EN_006470, GZABGL1EN_010136	GZCUBL1EN_007047	GZCUEC1EN_009586														
N15.HOG0000643	OG0000087	n30							GZABCY1EN_003641	GZABGL1EN_011055	GZCUBL1EN_003142	GZCUEC1EN_007973														
N15.HOG0000644	OG0000087	n55							GZABCY1EN_004714, GZABCY1EN_004654	GZABGL1EN_009259, GZABGL1EN_005400		GZCUEC1EN_003984														
N15.HOG0000645	OG0000087	n59							GZABCY1EN_013566, GZABCY1EN_010815	GZABGL1EN_009108	GZCUBL1EN_003296	GZCUEC1EN_001702														
N15.HOG0000646	OG0000087	n74								GZABGL1EN_011638																
N15.HOG0000647	OG0000087	n88							GZABCY1EN_005999, GZABCY1EN_012351	GZABGL1EN_005084, GZABGL1EN_011776	GZCUBL1EN_000209	GZCUEC1EN_009792														
N15.HOG0000648	OG0000087	n107							GZABCY1EN_000390	GZABGL1EN_013248	GZCUBL1EN_007311	GZCUEC1EN_002060														
N15.HOG0000649	OG0000088	n26							GZABCY1EN_000177, GZABCY1EN_002943	GZABGL1EN_013176, GZABGL1EN_004378	GZCUBL1EN_002121	GZCUEC1EN_003076														
N15.HOG0000650	OG0000088	n32									GZCUBL1EN_009724, GZCUBL1EN_009723															
N15.HOG0000651	OG0000088	n34							GZABCY1EN_009443, GZABCY1EN_012527	GZABGL1EN_015248, GZABGL1EN_012870	GZCUBL1EN_006747	GZCUEC1EN_11278														
N15.HOG0000652	OG0000088	n39							GZABCY1EN_009444		GZCUBL1EN_005267, GZCUBL1EN_009257, GZCUBL1EN_005257, GZCUBL1EN_009256	GZCUEC1EN_009338, GZCUEC1EN_11301														
N15.HOG0000653	OG0000088	n47							GZABCY1EN_010936, GZABCY1EN_005169	GZABGL1EN_009937, GZABGL1EN_006579	GZCUBL1EN_003423	GZCUEC1EN_001100														
N15.HOG0000654	OG0000088	n63							GZABCY1EN_013324, GZABCY1EN_015260, GZABCY1EN_002938	GZABGL1EN_003781	GZCUBL1EN_002290	GZCUEC1EN_002882														
N15.HOG0000655	OG0000089	n12							GZABCY1EN_005682	GZABGL1EN_013226	GZCUBL1EN_002516	GZCUEC1EN_004492														
N15.HOG0000656	OG0000089	n30							GZABCY1EN_002620	GZABGL1EN_011610																
N15.HOG0000657	OG0000089	n44							GZABCY1EN_001016, GZABCY1EN_000788	GZABGL1EN_008946, GZABGL1EN_011630	GZCUBL1EN_008042	GZCUEC1EN_006906														
N15.HOG0000658	OG0000089	n62							GZABCY1EN_013872	GZABGL1EN_008326	GZCUBL1EN_004591	GZCUEC1EN_002556														
N15.HOG0000659	OG0000089	n66							GZABCY1EN_014536, GZABCY1EN_011434	GZABGL1EN_007670, GZABGL1EN_014137	GZCUBL1EN_001162	GZCUEC1EN_008145														
N15.HOG0000660	OG0000090	n7							GZABCY1EN_000512																	
N15.HOG0000661	OG0000090	n12							GZABCY1EN_011989, GZABCY1EN_000511	GZABGL1EN_008540, GZABGL1EN_015013	GZCUBL1EN_002318	GZCUEC1EN_002849														
N15.HOG0000662	OG0000090	n27							GZABCY1EN_000224, GZABCY1EN_000151	GZABGL1EN_004248, GZABGL1EN_013378	GZCUBL1EN_002067	GZCUEC1EN_003029														
N15.HOG0000663	OG0000090	n46							GZABCY1EN_010481, GZABCY1EN_000769	GZABGL1EN_014951, GZABGL1EN_010227	GZCUBL1EN_006283	GZCUEC1EN_004890														
N15.HOG0000664	OG0000090	n86							GZABCY1EN_012466, GZABCY1EN_011552	GZABGL1EN_014548	GZCUBL1EN_001867	GZCUEC1EN_007358														
N15.HOG0000665	OG0000090	n90							GZABCY1EN_001847	GZABGL1EN_007036	GZCUBL1EN_010655	GZCUEC1EN_010143														
N15.HOG0000666	OG0000090	n94							GZABCY1EN_001419																	
N15.HOG0000667	OG0000091	n9							GZABCY1EN_007797, GZABCY1EN_004954	GZABGL1EN_014301, GZABGL1EN_012826	GZCUBL1EN_003269	GZCUEC1EN_001675														
N15.HOG0000668	OG0000091	n15							GZABCY1EN_001141	GZABGL1EN_005121	GZCUBL1EN_005277	GZCUEC1EN_009345														
N15.HOG0000669	OG0000091	n39							GZABCY1EN_004787, GZABCY1EN_004085	GZABGL1EN_013668, GZABGL1EN_011162	GZCUBL1EN_000492	GZCUEC1EN_002236														
N15.HOG0000670	OG0000091	n60							GZABCY1EN_006483	GZABGL1EN_006608	GZCUBL1EN_008189	GZCUEC1EN_007087														
N15.HOG0000671	OG0000091	n82							GZABCY1EN_003154	GZABGL1EN_009391, GZABGL1EN_013996	GZCUBL1EN_005412	GZCUEC1EN_005846														
N15.HOG0000672	OG0000091	n96							GZABCY1EN_011517	GZABGL1EN_013415	GZCUBL1EN_001327	GZCUEC1EN_008479														
N15.HOG0000673	OG0000092	n12							GZABCY1EN_007221, GZABCY1EN_003817	GZABGL1EN_015869, GZABGL1EN_013044	GZCUBL1EN_006517	GZCUEC1EN_007618														
N15.HOG0000674	OG0000092	n33							GZABCY1EN_010611, GZABCY1EN_004115	GZABGL1EN_010132, GZABGL1EN_006450	GZCUBL1EN_009469	GZCUEC1EN_008062														
N15.HOG0000675	OG0000092	n49							GZABCY1EN_001918	GZABGL1EN_013481, GZABGL1EN_004957	GZCUBL1EN_005100	GZCUEC1EN_009188														
N15.HOG0000676	OG0000092	n55							GZABCY1EN_005094, GZABCY1EN_000134	GZABGL1EN_014483, GZABGL1EN_004743	GZCUBL1EN_007520	GZCUEC1EN_005684														
N15.HOG0000677	OG0000092	n98							GZABCY1EN_006805, GZABCY1EN_007373	GZABGL1EN_013258, GZABGL1EN_007680	GZCUBL1EN_002770	GZCUEC1EN_001378														
N15.HOG0000678	OG0000093	n10							GZABCY1EN_006671	GZABGL1EN_012334																
N15.HOG0000679	OG0000093	n26							GZABCY1EN_002709, GZABCY1EN_009993	GZABGL1EN_015070, GZABGL1EN_006133	GZCUBL1EN_004663	GZCUEC1EN_002734														
N15.HOG0000680	OG0000093	n44							GZABCY1EN_004461, GZABCY1EN_003158	GZABGL1EN_009388	GZCUBL1EN_007221	GZCUEC1EN_009673														
N15.HOG0000681	OG0000093	n64							GZABCY1EN_010116	GZABGL1EN_012494		GZCUEC1EN_005087														
N15.HOG0000682	OG0000093	n67							GZABCY1EN_013134, GZABCY1EN_009326	GZABGL1EN_009847, GZABGL1EN_004298	GZCUBL1EN_007193	GZCUEC1EN_009698														
N15.HOG0000683	OG0000093	n88									GZCUBL1EN_006150	GZCUEC1EN_005088														
N15.HOG0000684	OG0000093	n96							GZABCY1EN_002708																	
N15.HOG0000685	OG0000094	n11							GZABCY1EN_002817	GZABGL1EN_010560	GZCUBL1EN_003485	GZCUEC1EN_001062														
N15.HOG0000686	OG0000094	n14							GZABCY1EN_008502	GZABGL1EN_006384	GZCUBL1EN_001241	GZCUEC1EN_008336														
N15.HOG0000687	OG0000094	n35							GZABCY1EN_013221	GZABGL1EN_014099, GZABGL1EN_012806	GZCUBL1EN_006684	GZCUEC1EN_000921														
N15.HOG0000688	OG0000094	n49							GZABCY1EN_002387, GZABCY1EN_011417	GZABGL1EN_011329, GZABGL1EN_014118	GZCUBL1EN_004084	GZCUEC1EN_000185														
N15.HOG0000689	OG0000094	n94							GZABCY1EN_000592	GZABGL1EN_010609	GZCUBL1EN_005841	GZCUEC1EN_005610														
N15.HOG0000690	OG0000094	n97							GZABCY1EN_004104, GZABCY1EN_008959	GZABGL1EN_006111	GZCUBL1EN_006730	GZCUEC1EN_001426														
N15.HOG0000691	OG0000095	n2									GZCUBL1EN_003434	GZCUEC1EN_001109														
N15.HOG0000692	OG0000095	n16							GZABCY1EN_012385, GZABCY1EN_012739	GZABGL1EN_013293, GZABGL1EN_005936	GZCUBL1EN_005444	GZCUEC1EN_005808														
N15.HOG0000693	OG0000095	n52							GZABCY1EN_014049, GZABCY1EN_010524	GZABGL1EN_015117, GZABGL1EN_016173	GZCUBL1EN_000768	GZCUEC1EN_004149														
N15.HOG0000694	OG0000095	n70							GZABCY1EN_001743, GZABCY1EN_007023	GZABGL1EN_014616, GZABGL1EN_009617	GZCUBL1EN_008502	GZCUEC1EN_005430														
N15.HOG0000695	OG0000095	n98							GZABCY1EN_010426, GZABCY1EN_000449	GZABGL1EN_003219, GZABGL1EN_012772	GZCUBL1EN_006551	GZCUEC1EN_000800														
N15.HOG0000696	OG0000096	n4									GZCUBL1EN_009687	GZCUEC1EN_006224														
N15.HOG0000697	OG0000096	n7							GZABCY1EN_011621	GZABGL1EN_005134	GZCUBL1EN_004162	GZCUEC1EN_000246														
N15.HOG0000698	OG0000096	n23							GZABCY1EN_011619	GZABGL1EN_005136	GZCUBL1EN_004164	GZCUEC1EN_000249														
N15.HOG0000699	OG0000096	n32										GZCUEC1EN_000248														
N15.HOG0000700	OG0000096	n45							GZABCY1EN_011620, GZABCY1EN_003180	GZABGL1EN_005135, GZABGL1EN_007207	GZCUBL1EN_004163	GZCUEC1EN_000247														
N15.HOG0000701	OG0000096	n51							GZABCY1EN_003091, GZABCY1EN_002119	GZABGL1EN_011806, GZABGL1EN_010802	GZCUBL1EN_010082	GZCUEC1EN_010665														
N15.HOG0000702	OG0000096	n82							GZABCY1EN_012307	GZABGL1EN_003532	GZCUBL1EN_000813	GZCUEC1EN_004324														
N15.HOG0000703	OG0000096	n93									GZCUBL1EN_009618, GZCUBL1EN_009619	GZCUEC1EN_006159, GZCUEC1EN_006160														
N15.HOG0000704	OG0000097	n6									GZCUBL1EN_001549															
N15.HOG0000705	OG0000097	n16							GZABCY1EN_014095		GZCUBL1EN_004190	GZCUEC1EN_008568														
N15.HOG0000706	OG0000097	n25							GZABCY1EN_010842	GZABGL1EN_008570, GZABGL1EN_011758		GZCUEC1EN_000387														
N15.HOG0000707	OG0000097	n40							GZABCY1EN_004946, GZABCY1EN_006284	GZABGL1EN_005465		GZCUEC1EN_001824														
N15.HOG0000708	OG0000097	n48									GZCUBL1EN_003408															
N15.HOG0000709	OG0000097	n55							GZABCY1EN_003448, GZABCY1EN_004902	GZABGL1EN_009813	GZCUBL1EN_008221															
N15.HOG0000710	OG0000097	n81									GZCUBL1EN_009842	GZCUEC1EN_010890														
N15.HOG0000711	OG0000097	n84							GZABCY1EN_012931	GZABGL1EN_006797																
N15.HOG0000712	OG0000098	n35								GZABGL1EN_004133																
N15.HOG0000713	OG0000098	n36							GZABCY1EN_009979, GZABCY1EN_009935	GZABGL1EN_008676, GZABGL1EN_013692	GZCUBL1EN_002919, GZCUBL1EN_002918, GZCUBL1EN_002920, GZCUBL1EN_002913, GZCUBL1EN_007724	GZCUEC1EN_004818, GZCUEC1EN_004819, GZCUEC1EN_004803, GZCUEC1EN_006740														
N15.HOG0000714	OG0000098	n104							GZABCY1EN_010894	GZABGL1EN_010154																
N15.HOG0000715	OG0000099	n16							GZABCY1EN_013954, GZABCY1EN_006238	GZABGL1EN_014989, GZABGL1EN_008582	GZCUBL1EN_003624	GZCUEC1EN_001302														
N15.HOG0000716	OG0000099	n22							GZABCY1EN_006285	GZABGL1EN_005466	GZCUBL1EN_003409	GZCUEC1EN_001823														
N15.HOG0000717	OG0000099	n45							GZABCY1EN_001275	GZABGL1EN_004204	GZCUBL1EN_000314	GZCUEC1EN_002311														
N15.HOG0000718	OG0000099	n59									GZCUBL1EN_006880	GZCUEC1EN_001575														
N15.HOG0000719	OG0000099	n66							GZABCY1EN_011424, GZABCY1EN_014543	GZABGL1EN_012616	GZCUBL1EN_001175	GZCUEC1EN_008155														
N15.HOG0000720	OG0000099	n84							GZABCY1EN_006692, GZABCY1EN_011425	GZABGL1EN_009702	GZCUBL1EN_002796	GZCUEC1EN_000738														
N15.HOG0000721	OG0000100	n1										GZCUEC1EN_006156														
N15.HOG0000722	OG0000100	n7							GZABCY1EN_003954		GZCUBL1EN_006168	GZCUEC1EN_005101														
N15.HOG0000723	OG0000100	n47									GZCUBL1EN_000375	GZCUEC1EN_002378														
N15.HOG0000724	OG0000100	n49							GZABCY1EN_010733, GZABCY1EN_011457	GZABGL1EN_004087, GZABGL1EN_007368	GZCUBL1EN_002226	GZCUEC1EN_002874														
N15.HOG0000725	OG0000100	n68							GZABCY1EN_006860, GZABCY1EN_013739	GZABGL1EN_010358, GZABGL1EN_008185	GZCUBL1EN_004269	GZCUEC1EN_000322														
N15.HOG0000726	OG0000100	n73							GZABCY1EN_000383, GZABCY1EN_010670	GZABGL1EN_007233, GZABGL1EN_003367		GZCUEC1EN_002873														
N15.HOG0000727	OG0000100	n80							GZABCY1EN_007945, GZABCY1EN_002452	GZABGL1EN_015324, GZABGL1EN_014943	GZCUBL1EN_004892	GZCUEC1EN_010629, GZCUEC1EN_010630, GZCUEC1EN_008974														
N15.HOG0000728	OG0000100	n87							GZABCY1EN_000094	GZABGL1EN_003834																
N15.HOG0000729	OG0000101	n7							GZABCY1EN_011565	GZABGL1EN_015716, GZABGL1EN_014571	GZCUBL1EN_008487	GZCUEC1EN_008848														
N15.HOG0000730	OG0000101	n28							GZABCY1EN_001729, GZABCY1EN_004170	GZABGL1EN_014651, GZABGL1EN_013827	GZCUBL1EN_010118	GZCUEC1EN_010611														
N15.HOG0000731	OG0000101	n43							GZABCY1EN_014436, GZABCY1EN_005368	GZABGL1EN_012665, GZABGL1EN_003655	GZCUBL1EN_000222	GZCUEC1EN_009782														
N15.HOG0000732	OG0000101	n82							GZABCY1EN_003836	GZABGL1EN_006715	GZCUBL1EN_003221	GZCUEC1EN_001629														
N15.HOG0000733	OG0000101	n85							GZABCY1EN_006348, GZABCY1EN_004667	GZABGL1EN_013617, GZABGL1EN_013792	GZCUBL1EN_008976	GZCUEC1EN_003772														
N15.HOG0000734	OG0000102	n29							GZABCY1EN_003759, GZABCY1EN_003869	GZABGL1EN_014257, GZABGL1EN_005500	GZCUBL1EN_005351	GZCUEC1EN_005904														
N15.HOG0000735	OG0000102	n44							GZABCY1EN_005685	GZABGL1EN_003697	GZCUBL1EN_005142	GZCUEC1EN_009231														
N15.HOG0000736	OG0000102	n61							GZABCY1EN_013990	GZABGL1EN_016095	GZCUBL1EN_009440	GZCUEC1EN_007897														
N15.HOG0000737	OG0000103	n4							GZABCY1EN_000569, GZABCY1EN_005625	GZABGL1EN_003867, GZABGL1EN_010593	GZCUBL1EN_007543	GZCUEC1EN_005726														
N15.HOG0000738	OG0000103	n31							GZABCY1EN_002557	GZABGL1EN_008651, GZABGL1EN_012658	GZCUBL1EN_005810	GZCUEC1EN_005457														
N15.HOG0000739	OG0000103	n51							GZABCY1EN_004556	GZABGL1EN_005459, GZABGL1EN_014706	GZCUBL1EN_009511	GZCUEC1EN_008102														
N15.HOG0000740	OG0000103	n58							GZABCY1EN_010441, GZABCY1EN_000841	GZABGL1EN_009050, GZABGL1EN_008780	GZCUBL1EN_007599	GZCUEC1EN_006889														
N15.HOG0000741	OG0000103	n88							GZABCY1EN_001526, GZABCY1EN_002401	GZABGL1EN_012453, GZABGL1EN_003884	GZCUBL1EN_010188	GZCUEC1EN_010536														
N15.HOG0000742	OG0000104	n0									GZCUBL1EN_006655, GZCUBL1EN_006654	GZCUEC1EN_000878, GZCUEC1EN_000457														
N15.HOG0000743	OG0000105	n14							GZABCY1EN_005175, GZABCY1EN_001985	GZABGL1EN_012123, GZABGL1EN_009859	GZCUBL1EN_008810	GZCUEC1EN_004060														
N15.HOG0000744	OG0000105	n43							GZABCY1EN_005234, GZABCY1EN_010214	GZABGL1EN_004458, GZABGL1EN_003426	GZCUBL1EN_006253	GZCUEC1EN_004848														
N15.HOG0000745	OG0000105	n66							GZABCY1EN_005597, GZABCY1EN_000780	GZABGL1EN_008962, GZABGL1EN_015632	GZCUBL1EN_009760	GZCUEC1EN_010991														
N15.HOG0000746	OG0000105	n87							GZABCY1EN_014087, GZABCY1EN_015809, GZABCY1EN_001256	GZABGL1EN_008269	GZCUBL1EN_006526	GZCUEC1EN_000819														
N15.HOG0000747	OG0000105	n101									GZCUBL1EN_000802															
N15.HOG0000748	OG0000106	n13							GZABCY1EN_014821	GZABGL1EN_004596	GZCUBL1EN_000903	GZCUEC1EN_007695														
N15.HOG0000749	OG0000106	n29							GZABCY1EN_012559	GZABGL1EN_009287																
N15.HOG0000750	OG0000106	n58							GZABCY1EN_006282, GZABCY1EN_006354	GZABGL1EN_005757, GZABGL1EN_005471	GZCUBL1EN_003384	GZCUEC1EN_001800														
N15.HOG0000751	OG0000106	n84							GZABCY1EN_002414	GZABGL1EN_004025	GZCUBL1EN_010174	GZCUEC1EN_010549														
N15.HOG0000752	OG0000107	n4							GZABCY1EN_007621	GZABGL1EN_009693	GZCUBL1EN_003873	GZCUEC1EN_000721														
N15.HOG0000753	OG0000107	n26							GZABCY1EN_007207	GZABGL1EN_010739	GZCUBL1EN_010645	GZCUEC1EN_007581														
N15.HOG0000754	OG0000107	n29							GZABCY1EN_15998, GZABCY1EN_004929	GZABGL1EN_015178, GZABGL1EN_015469	GZCUBL1EN_000980	GZCUEC1EN_003327														
N15.HOG0000755	OG0000107	n65							GZABCY1EN_008701	GZABGL1EN_015762	GZCUBL1EN_007534	GZCUEC1EN_005701														
N15.HOG0000756	OG0000107	n79							GZABCY1EN_007174	GZABGL1EN_009733																
N15.HOG0000757	OG0000107	n87							GZABCY1EN_005133	GZABGL1EN_003851	GZCUBL1EN_004547	GZCUEC1EN_002486														
N15.HOG0000758	OG0000108	n21							GZABCY1EN_012438	GZABGL1EN_003530	GZCUBL1EN_001517	GZCUEC1EN_008237														
N15.HOG0000759	OG0000108	n33							GZABCY1EN_007783, GZABCY1EN_001761	GZABGL1EN_014711, GZABGL1EN_012366	GZCUBL1EN_006780	GZCUEC1EN_001435														
N15.HOG0000760	OG0000108	n53							GZABCY1EN_013527, GZABCY1EN_005872	GZABGL1EN_015059	GZCUBL1EN_006839	GZCUEC1EN_001526														
N15.HOG0000761	OG0000108	n93							GZABCY1EN_001062, GZABCY1EN_002648	GZABGL1EN_004312	GZCUBL1EN_000267	GZCUEC1EN_009728														
N15.HOG0000762	OG0000108	n97							GZABCY1EN_005952, GZABCY1EN_011347	GZABGL1EN_004580, GZABGL1EN_003299	GZCUBL1EN_005181	GZCUEC1EN_009246														
N15.HOG0000763	OG0000109	n18							GZABCY1EN_010758, GZABCY1EN_009620	GZABGL1EN_012496	GZCUBL1EN_003696	GZCUEC1EN_001266														
