HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N16.HOG0001164	OG0000139	n59						GGRHOR1EN_009752, GGRHOR1EN_009119															GZRHST1EN_001071, GZRHST1EN_008917			
N16.HOG0001165	OG0000139	n72						GGRHOR1EN_006408															GZRHST1EN_006584, GZRHST1EN_001556			
N16.HOG0001166	OG0000139	n81						GGRHOR1EN_005581															GZRHST1EN_010505			
N16.HOG0001167	OG0000139	n93																					GZRHST1EN_004184			
N16.HOG0001168	OG0000140	n5						GGRHOR1EN_007743																		
N16.HOG0001169	OG0000140	n31						GGRHOR1EN_009934															GZRHST1EN_003691, GZRHST1EN_002673, GZRHST1EN_012408			
N16.HOG0001170	OG0000140	n48						GGRHOR1EN_008563, GGRHOR1EN_003913															GZRHST1EN_007221			
N16.HOG0001171	OG0000140	n73						GGRHOR1EN_009890															GZRHST1EN_010224			
N16.HOG0001172	OG0000141	n8						GGRHOR1EN_002420															GZRHST1EN_002079			
N16.HOG0001173	OG0000141	n23						GGRHOR1EN_008923															GZRHST1EN_005588			
N16.HOG0001174	OG0000141	n46						GGRHOR1EN_007359, GGRHOR1EN_007542															GZRHST1EN_000754			
N16.HOG0001175	OG0000141	n55						GGRHOR1EN_011372															GZRHST1EN_007336, GZRHST1EN_001048			
N16.HOG0001176	OG0000141	n79						GGRHOR1EN_006624															GZRHST1EN_007116			
N16.HOG0001177	OG0000142	n6						GGRHOR1EN_000326, GGRHOR1EN_000883															GZRHST1EN_009318, GZRHST1EN_000050			
N16.HOG0001178	OG0000142	n40						GGRHOR1EN_013485															GZRHST1EN_002544			
N16.HOG0001179	OG0000142	n42						GGRHOR1EN_007890															GZRHST1EN_009418			
N16.HOG0001180	OG0000142	n67						GGRHOR1EN_002266															GZRHST1EN_009263			
N16.HOG0001181	OG0000142	n78						GGRHOR1EN_005966															GZRHST1EN_001433			
N16.HOG0001182	OG0000142	n79						GGRHOR1EN_009657															GZRHST1EN_008110			
N16.HOG0001183	OG0000143	n36						GGRHOR1EN_008329															GZRHST1EN_003585			
N16.HOG0001184	OG0000143	n37						GGRHOR1EN_006713															GZRHST1EN_006905			
N16.HOG0001185	OG0000143	n57						GGRHOR1EN_005848															GZRHST1EN_003631			
N16.HOG0001186	OG0000143	n59						GGRHOR1EN_005081															GZRHST1EN_008903			
N16.HOG0001187	OG0000143	n60						GGRHOR1EN_011775															GZRHST1EN_000167			
N16.HOG0001188	OG0000143	n61						GGRHOR1EN_013554, GGRHOR1EN_007808															GZRHST1EN_002578, GZRHST1EN_009552			
N16.HOG0001189	OG0000144	n35						GGRHOR1EN_011594															GZRHST1EN_001405			
N16.HOG0001190	OG0000144	n36						GGRHOR1EN_011927															GZRHST1EN_004425			
N16.HOG0001191	OG0000144	n38						GGRHOR1EN_009619, GGRHOR1EN_002895															GZRHST1EN_010630			
N16.HOG0001192	OG0000145	n15						GGRHOR1EN_004416															GZRHST1EN_009949			
N16.HOG0001193	OG0000145	n16						GGRHOR1EN_013625															GZRHST1EN_001361			
N16.HOG0001194	OG0000145	n50						GGRHOR1EN_004192, GGRHOR1EN_006586															GZRHST1EN_001861, GZRHST1EN_009442			
N16.HOG0001195	OG0000146	n15						GGRHOR1EN_011724															GZRHST1EN_000328			
N16.HOG0001196	OG0000146	n36						GGRHOR1EN_006585															GZRHST1EN_001862, GZRHST1EN_009443			
N16.HOG0001197	OG0000146	n63						GGRHOR1EN_000283															GZRHST1EN_003938			
N16.HOG0001198	OG0000147	n1						GGRHOR1EN_009524															GZRHST1EN_005979			
N16.HOG0001199	OG0000147	n32						GGRHOR1EN_004819															GZRHST1EN_012683			
N16.HOG0001200	OG0000147	n70						GGRHOR1EN_004814															GZRHST1EN_012686			
N16.HOG0001201	OG0000147	n77																					GZRHST1EN_001350			
N16.HOG0001202	OG0000147	n83						GGRHOR1EN_010697, GGRHOR1EN_004384																		
N16.HOG0001203	OG0000148	n41						GGRHOR1EN_002187															GZRHST1EN_012253			
N16.HOG0001204	OG0000148	n42						GGRHOR1EN_012524															GZRHST1EN_003018			
N16.HOG0001205	OG0000148	n81						GGRHOR1EN_006206															GZRHST1EN_009568			
N16.HOG0001206	OG0000148	n82						GGRHOR1EN_004957															GZRHST1EN_008503			
N16.HOG0001207	OG0000149	n29						GGRHOR1EN_006424															GZRHST1EN_005474			
N16.HOG0001208	OG0000149	n30						GGRHOR1EN_001782															GZRHST1EN_006757			
N16.HOG0001209	OG0000149	n54						GGRHOR1EN_001651															GZRHST1EN_002697			
N16.HOG0001210	OG0000149	n71						GGRHOR1EN_010996, GGRHOR1EN_005478															GZRHST1EN_004337			
N16.HOG0001211	OG0000149	n86						GGRHOR1EN_008998															GZRHST1EN_011336			
N16.HOG0001212	OG0000150	n31						GGRHOR1EN_011154															GZRHST1EN_005418			
N16.HOG0001213	OG0000150	n38						GGRHOR1EN_004704															GZRHST1EN_012586			
N16.HOG0001214	OG0000150	n51						GGRHOR1EN_007741															GZRHST1EN_002671, GZRHST1EN_005421			
N16.HOG0001215	OG0000150	n75						GGRHOR1EN_010074, GGRHOR1EN_009904															GZRHST1EN_004052, GZRHST1EN_010287			
N16.HOG0001216	OG0000151	n71						GGRHOR1EN_009578																		
N16.HOG0001217	OG0000153	n22						GGRHOR1EN_012168															GZRHST1EN_004505			
N16.HOG0001218	OG0000153	n24						GGRHOR1EN_001266															GZRHST1EN_011527			
N16.HOG0001219	OG0000153	n36						GGRHOR1EN_006030, GGRHOR1EN_003252															GZRHST1EN_001115, GZRHST1EN_008106			
N16.HOG0001220	OG0000153	n60						GGRHOR1EN_009410															GZRHST1EN_007829			
N16.HOG0001221	OG0000153	n76																					GZRHST1EN_007830			
N16.HOG0001222	OG0000153	n81						GGRHOR1EN_006053																		
N16.HOG0001223	OG0000154	n7						GGRHOR1EN_010820															GZRHST1EN_003760			
N16.HOG0001224	OG0000154	n20						GGRHOR1EN_010300															GZRHST1EN_002844			
N16.HOG0001225	OG0000154	n37						GGRHOR1EN_011592, GGRHOR1EN_011924															GZRHST1EN_001404, GZRHST1EN_004423			
N16.HOG0001226	OG0000154	n65						GGRHOR1EN_010243															GZRHST1EN_008314			
N16.HOG0001227	OG0000154	n66						GGRHOR1EN_011694															GZRHST1EN_000348			
N16.HOG0001228	OG0000155	n25						GGRHOR1EN_013670															GZRHST1EN_011391			
N16.HOG0001229	OG0000155	n26						GGRHOR1EN_004522															GZRHST1EN_004648			
N16.HOG0001230	OG0000155	n44						GGRHOR1EN_004527															GZRHST1EN_004272			
N16.HOG0001231	OG0000155	n45						GGRHOR1EN_010704															GZRHST1EN_011375			
N16.HOG0001232	OG0000155	n61						GGRHOR1EN_013535															GZRHST1EN_001799			
N16.HOG0001233	OG0000155	n77						GGRHOR1EN_008347, GGRHOR1EN_006738															GZRHST1EN_006490			
N16.HOG0001234	OG0000156	n5						GGRHOR1EN_002978, GGRHOR1EN_009582, GGRHOR1EN_009571, GGRHOR1EN_009612, GGRHOR1EN_005123															GZRHST1EN_005866			
N16.HOG0001235	OG0000156	n89						GGRHOR1EN_013033															GZRHST1EN_000252			
N16.HOG0001236	OG0000156	n91						GGRHOR1EN_003247																		
N16.HOG0001237	OG0000157	n18																					GZRHST1EN_000369			
N16.HOG0001238	OG0000157	n29						GGRHOR1EN_000771															GZRHST1EN_011841, GZRHST1EN_010657			
N16.HOG0001239	OG0000157	n45						GGRHOR1EN_004638, GGRHOR1EN_010515																		
N16.HOG0001240	OG0000157	n67						GGRHOR1EN_012108															GZRHST1EN_004108			
N16.HOG0001241	OG0000157	n76						GGRHOR1EN_000361															GZRHST1EN_002177			
N16.HOG0001242	OG0000158	n51						GGRHOR1EN_000824															GZRHST1EN_002834			
N16.HOG0001243	OG0000158	n52						GGRHOR1EN_007263															GZRHST1EN_000030			
N16.HOG0001244	OG0000158	n72						GGRHOR1EN_007264																		
N16.HOG0001245	OG0000160	n14						GGRHOR1EN_007513															GZRHST1EN_008788			
N16.HOG0001246	OG0000160	n21						GGRHOR1EN_006516															GZRHST1EN_008001			
N16.HOG0001247	OG0000160	n49						GGRHOR1EN_010542															GZRHST1EN_008640			
N16.HOG0001248	OG0000160	n50						GGRHOR1EN_003789															GZRHST1EN_000187			
N16.HOG0001249	OG0000160	n69						GGRHOR1EN_006350															GZRHST1EN_010430			
N16.HOG0001250	OG0000160	n71						GGRHOR1EN_012919															GZRHST1EN_005282			
N16.HOG0001251	OG0000161	n25						GGRHOR1EN_012112															GZRHST1EN_004111			
N16.HOG0001252	OG0000161	n49						GGRHOR1EN_005082															GZRHST1EN_011692			
N16.HOG0001253	OG0000161	n50						GGRHOR1EN_011777															GZRHST1EN_000169			
N16.HOG0001254	OG0000161	n66						GGRHOR1EN_008673															GZRHST1EN_003881			
N16.HOG0001255	OG0000161	n67						GGRHOR1EN_000461															GZRHST1EN_008199			
N16.HOG0001256	OG0000161	n87																					GZRHST1EN_010918			
N16.HOG0001257	OG0000162	n2						GGRHOR1EN_004932															GZRHST1EN_010492, GZRHST1EN_005505			
N16.HOG0001258	OG0000162	n24						GGRHOR1EN_005580, GGRHOR1EN_005596, GGRHOR1EN_013894															GZRHST1EN_004978			
N16.HOG0001259	OG0000162	n52																					GZRHST1EN_004408			
N16.HOG0001260	OG0000163	n29						GGRHOR1EN_006076															GZRHST1EN_001583			
N16.HOG0001261	OG0000163	n59						GGRHOR1EN_007609															GZRHST1EN_003121			
N16.HOG0001262	OG0000163	n61						GGRHOR1EN_004041															GZRHST1EN_001422			
N16.HOG0001263	OG0000163	n72						GGRHOR1EN_006385															GZRHST1EN_004005, GZRHST1EN_005757			
N16.HOG0001264	OG0000164	n24						GGRHOR1EN_005625															GZRHST1EN_004360			
N16.HOG0001265	OG0000164	n37						GGRHOR1EN_005825															GZRHST1EN_006129			
N16.HOG0001266	OG0000165	n12						GGRHOR1EN_009498, GGRHOR1EN_005769															GZRHST1EN_008062			
N16.HOG0001267	OG0000165	n53						GGRHOR1EN_010199, GGRHOR1EN_011907																		
N16.HOG0001268	OG0000165	n63																					GZRHST1EN_000343			
N16.HOG0001269	OG0000165	n65																					GZRHST1EN_004230			
N16.HOG0001270	OG0000165	n66																					GZRHST1EN_011154			
N16.HOG0001271	OG0000166	n33						GGRHOR1EN_006651															GZRHST1EN_007062			
N16.HOG0001272	OG0000166	n34						GGRHOR1EN_000034															GZRHST1EN_012331			
N16.HOG0001273	OG0000166	n43						GGRHOR1EN_000177															GZRHST1EN_002428			
N16.HOG0001274	OG0000166	n44						GGRHOR1EN_001527															GZRHST1EN_012746			
N16.HOG0001275	OG0000166	n59						GGRHOR1EN_011490															GZRHST1EN_006825			
N16.HOG0001276	OG0000166	n87						GGRHOR1EN_013895															GZRHST1EN_004976			
N16.HOG0001277	OG0000166	n88						GGRHOR1EN_005597															GZRHST1EN_010420			
N16.HOG0001278	OG0000167	n18						GGRHOR1EN_002666, GGRHOR1EN_002665															GZRHST1EN_002041, GZRHST1EN_008080			
N16.HOG0001279	OG0000167	n28						GGRHOR1EN_012803, GGRHOR1EN_002147															GZRHST1EN_000607			
N16.HOG0001280	OG0000168	n24						GGRHOR1EN_006457															GZRHST1EN_005468			
N16.HOG0001281	OG0000168	n25						GGRHOR1EN_001789															GZRHST1EN_006750			
N16.HOG0001282	OG0000168	n54						GGRHOR1EN_005124															GZRHST1EN_008421			
N16.HOG0001283	OG0000168	n55						GGRHOR1EN_006297															GZRHST1EN_009212			
N16.HOG0001284	OG0000168	n67						GGRHOR1EN_011054															GZRHST1EN_004965			
N16.HOG0001285	OG0000168	n68						GGRHOR1EN_005194															GZRHST1EN_004747			
N16.HOG0001286	OG0000168	n72						GGRHOR1EN_013706, GGRHOR1EN_004503															GZRHST1EN_004619, GZRHST1EN_011179			
N16.HOG0001287	OG0000169	n18						GGRHOR1EN_005076, GGRHOR1EN_005007, GGRHOR1EN_005723																		
N16.HOG0001288	OG0000169	n40						GGRHOR1EN_005077															GZRHST1EN_001328, GZRHST1EN_012215, GZRHST1EN_000682, GZRHST1EN_012858, GZRHST1EN_012820			
N16.HOG0001289	OG0000169	n61						GGRHOR1EN_000202															GZRHST1EN_001905			
N16.HOG0001290	OG0000169	n63						GGRHOR1EN_001113																		
N16.HOG0001291	OG0000170	n10						GGRHOR1EN_005938, GGRHOR1EN_009470															GZRHST1EN_006156, GZRHST1EN_007985			
N16.HOG0001292	OG0000170	n29						GGRHOR1EN_010804															GZRHST1EN_010832			
N16.HOG0001293	OG0000170	n31						GGRHOR1EN_010358															GZRHST1EN_005778			
N16.HOG0001294	OG0000170	n69						GGRHOR1EN_011597															GZRHST1EN_001409			
N16.HOG0001295	OG0000170	n71						GGRHOR1EN_004375															GZRHST1EN_004428			
N16.HOG0001296	OG0000170	n85						GGRHOR1EN_012708															GZRHST1EN_005195			
N16.HOG0001297	OG0000170	n86						GGRHOR1EN_002230															GZRHST1EN_012185			
N16.HOG0001298	OG0000171	n1																					GZRHST1EN_13131, GZRHST1EN_13248			
N16.HOG0001299	OG0000171	n4						GGRHOR1EN_006344															GZRHST1EN_13150			
N16.HOG0001300	OG0000171	n23						GGRHOR1EN_14127																		
N16.HOG0001301	OG0000171	n28						GGRHOR1EN_14214																		
N16.HOG0001302	OG0000171	n54						GGRHOR1EN_14254, GGRHOR1EN_14222, GGRHOR1EN_14224, GGRHOR1EN_14223, GGRHOR1EN_14206, GGRHOR1EN_14184																		
N16.HOG0001303	OG0000171	n61						GGRHOR1EN_14136, GGRHOR1EN_14112, GGRHOR1EN_14094, GGRHOR1EN_14089, GGRHOR1EN_14052, GGRHOR1EN_14120, GGRHOR1EN_14095, GGRHOR1EN_14050, GGRHOR1EN_14097, GGRHOR1EN_14173																		
N16.HOG0001304	OG0000171	n71						GGRHOR1EN_14093, GGRHOR1EN_14121																		
N16.HOG0001305	OG0000171	n84						GGRHOR1EN_14049																		
N16.HOG0001306	OG0000171	n85						GGRHOR1EN_14211																		
N16.HOG0001307	OG0000173	n20						GGRHOR1EN_003755															GZRHST1EN_000300			
N16.HOG0001308	OG0000173	n31						GGRHOR1EN_000501															GZRHST1EN_005088, GZRHST1EN_012050, GZRHST1EN_004579			
N16.HOG0001309	OG0000174	n16						GGRHOR1EN_013752															GZRHST1EN_004811, GZRHST1EN_010670			
N16.HOG0001310	OG0000174	n61						GGRHOR1EN_000140															GZRHST1EN_006025			
N16.HOG0001311	OG0000174	n62						GGRHOR1EN_009250															GZRHST1EN_002708			
N16.HOG0001312	OG0000174	n63						GGRHOR1EN_002643, GGRHOR1EN_001727															GZRHST1EN_000937			
N16.HOG0001313	OG0000174	n72						GGRHOR1EN_009635															GZRHST1EN_006883			
N16.HOG0001314	OG0000175	n7						GGRHOR1EN_001476															GZRHST1EN_012740			
N16.HOG0001315	OG0000175	n32						GGRHOR1EN_010971															GZRHST1EN_004767			
N16.HOG0001316	OG0000175	n58						GGRHOR1EN_000572															GZRHST1EN_000708			
N16.HOG0001317	OG0000176	n10						GGRHOR1EN_010429, GGRHOR1EN_003821															GZRHST1EN_000530			
N16.HOG0001318	OG0000176	n30						GGRHOR1EN_001901, GGRHOR1EN_002532															GZRHST1EN_006061, GZRHST1EN_006366			
N16.HOG0001319	OG0000176	n59						GGRHOR1EN_011912, GGRHOR1EN_011614															GZRHST1EN_008581			
N16.HOG0001320	OG0000177	n12						GGRHOR1EN_004720															GZRHST1EN_008163			
N16.HOG0001321	OG0000177	n17						GGRHOR1EN_004721, GGRHOR1EN_010981															GZRHST1EN_009732			
N16.HOG0001322	OG0000177	n37						GGRHOR1EN_000253															GZRHST1EN_011346, GZRHST1EN_002018			
N16.HOG0001323	OG0000177	n69						GGRHOR1EN_004058															GZRHST1EN_001282			
N16.HOG0001324	OG0000177	n70						GGRHOR1EN_009089															GZRHST1EN_000910			
N16.HOG0001325	OG0000177	n71						GGRHOR1EN_009012, GGRHOR1EN_007280															GZRHST1EN_007287, GZRHST1EN_000806			
N16.HOG0001326	OG0000178	n9						GGRHOR1EN_009092, GGRHOR1EN_007320															GZRHST1EN_006227, GZRHST1EN_010137			
N16.HOG0001327	OG0000178	n23						GGRHOR1EN_007251, GGRHOR1EN_009099															GZRHST1EN_008930			
N16.HOG0001328	OG0000178	n55						GGRHOR1EN_012557, GGRHOR1EN_002169															GZRHST1EN_005328			
N16.HOG0001329	OG0000178	n77						GGRHOR1EN_003863															GZRHST1EN_009108			
N16.HOG0001330	OG0000179	n8						GGRHOR1EN_000452																		
N16.HOG0001331	OG0000179	n12						GGRHOR1EN_008723															GZRHST1EN_010701			
N16.HOG0001332	OG0000179	n14																					GZRHST1EN_003590			
N16.HOG0001333	OG0000179	n27																					GZRHST1EN_010242			
N16.HOG0001334	OG0000179	n28																					GZRHST1EN_010231			
N16.HOG0001335	OG0000179	n30						GGRHOR1EN_006033															GZRHST1EN_009510			
N16.HOG0001336	OG0000179	n33						GGRHOR1EN_011669																		
N16.HOG0001337	OG0000179	n44																					GZRHST1EN_010232			
N16.HOG0001338	OG0000179	n45																					GZRHST1EN_006083			
N16.HOG0001339	OG0000179	n47																					GZRHST1EN_010021			
N16.HOG0001340	OG0000179	n51						GGRHOR1EN_011959, GGRHOR1EN_008374																		
N16.HOG0001341	OG0000179	n58						GGRHOR1EN_007500																		
N16.HOG0001342	OG0000179	n62						GGRHOR1EN_005971, GGRHOR1EN_005882																		
N16.HOG0001343	OG0000179	n65						GGRHOR1EN_005883																		
N16.HOG0001344	OG0000179	n67						GGRHOR1EN_008874																		
N16.HOG0001345	OG0000179	n80						GGRHOR1EN_007212															GZRHST1EN_007022			
N16.HOG0001346	OG0000179	n82						GGRHOR1EN_006841, GGRHOR1EN_005220																		
N16.HOG0001347	OG0000180	n19						GGRHOR1EN_010615															GZRHST1EN_008716			
N16.HOG0001348	OG0000180	n33						GGRHOR1EN_011013															GZRHST1EN_004778			
N16.HOG0001349	OG0000180	n56						GGRHOR1EN_009186															GZRHST1EN_005524			
N16.HOG0001350	OG0000180	n57						GGRHOR1EN_009765															GZRHST1EN_001427			
N16.HOG0001351	OG0000180	n67						GGRHOR1EN_011933															GZRHST1EN_004180			
N16.HOG0001352	OG0000181	n9						GGRHOR1EN_007790															GZRHST1EN_009534			
N16.HOG0001353	OG0000181	n19																					GZRHST1EN_001329			
N16.HOG0001354	OG0000181	n23						GGRHOR1EN_012213, GGRHOR1EN_011589															GZRHST1EN_004646			
N16.HOG0001355	OG0000181	n51						GGRHOR1EN_007605															GZRHST1EN_000923			
N16.HOG0001356	OG0000181	n68						GGRHOR1EN_009643															GZRHST1EN_000885			
N16.HOG0001357	OG0000181	n76						GGRHOR1EN_002390, GGRHOR1EN_012310															GZRHST1EN_006291, GZRHST1EN_007876			
N16.HOG0001358	OG0000182	n31						GGRHOR1EN_006362															GZRHST1EN_010541			
N16.HOG0001359	OG0000182	n38						GGRHOR1EN_010371															GZRHST1EN_003537			
N16.HOG0001360	OG0000182	n57						GGRHOR1EN_011735															GZRHST1EN_000355			
N16.HOG0001361	OG0000182	n59						GGRHOR1EN_005053															GZRHST1EN_008480			
N16.HOG0001362	OG0000182	n60						GGRHOR1EN_003441, GGRHOR1EN_011113															GZRHST1EN_010773			
N16.HOG0001363	OG0000183	n9						GGRHOR1EN_010102															GZRHST1EN_010345			
N16.HOG0001364	OG0000183	n50						GGRHOR1EN_007392															GZRHST1EN_001142			
N16.HOG0001365	OG0000183	n58						GGRHOR1EN_011954															GZRHST1EN_004204			
N16.HOG0001366	OG0000183	n66						GGRHOR1EN_005773, GGRHOR1EN_009505															GZRHST1EN_000452, GZRHST1EN_008055			
N16.HOG0001367	OG0000184	n8						GGRHOR1EN_013454															GZRHST1EN_010017			
N16.HOG0001368	OG0000184	n9						GGRHOR1EN_005695															GZRHST1EN_008958			
N16.HOG0001369	OG0000184	n30																					GZRHST1EN_007514			
N16.HOG0001370	OG0000184	n39						GGRHOR1EN_005710, GGRHOR1EN_005709, GGRHOR1EN_005696															GZRHST1EN_010903			
N16.HOG0001371	OG0000184	n48						GGRHOR1EN_012693															GZRHST1EN_008887			
N16.HOG0001372	OG0000184	n52						GGRHOR1EN_013793															GZRHST1EN_011979			
N16.HOG0001373	OG0000184	n55						GGRHOR1EN_011749															GZRHST1EN_010018			
N16.HOG0001374	OG0000184	n63																					GZRHST1EN_012522			
N16.HOG0001375	OG0000184	n68						GGRHOR1EN_002444															GZRHST1EN_004344			
N16.HOG0001376	OG0000184	n71						GGRHOR1EN_002682, GGRHOR1EN_012517																		
N16.HOG0001377	OG0000184	n75						GGRHOR1EN_009493, GGRHOR1EN_009481																		
N16.HOG0001378	OG0000184	n80						GGRHOR1EN_010234															GZRHST1EN_007610			
N16.HOG0001379	OG0000184	n82						GGRHOR1EN_002486																		
N16.HOG0001380	OG0000184	n83																					GZRHST1EN_008701, GZRHST1EN_009904			
N16.HOG0001381	OG0000185	n18						GGRHOR1EN_011209															GZRHST1EN_003304			
N16.HOG0001382	OG0000185	n27						GGRHOR1EN_004107															GZRHST1EN_009508			
N16.HOG0001383	OG0000185	n54						GGRHOR1EN_012303																		
N16.HOG0001384	OG0000185	n65						GGRHOR1EN_004106																		
N16.HOG0001385	OG0000186	n23						GGRHOR1EN_010003															GZRHST1EN_012028			
N16.HOG0001386	OG0000186	n24						GGRHOR1EN_000526															GZRHST1EN_005113			
N16.HOG0001387	OG0000186	n33						GGRHOR1EN_000588															GZRHST1EN_006549			
N16.HOG0001388	OG0000186	n34						GGRHOR1EN_009826															GZRHST1EN_010256			
N16.HOG0001389	OG0000186	n45																					GZRHST1EN_010468			
N16.HOG0001390	OG0000186	n63						GGRHOR1EN_005682															GZRHST1EN_002972			
N16.HOG0001391	OG0000187	n2						GGRHOR1EN_004272															GZRHST1EN_002350			
N16.HOG0001392	OG0000187	n23						GGRHOR1EN_006906															GZRHST1EN_010528			
N16.HOG0001393	OG0000187	n42						GGRHOR1EN_004849																		
N16.HOG0001394	OG0000188	n12						GGRHOR1EN_009440, GGRHOR1EN_005886															GZRHST1EN_001640			
N16.HOG0001395	OG0000188	n34						GGRHOR1EN_009895															GZRHST1EN_010145			
N16.HOG0001396	OG0000188	n50						GGRHOR1EN_003894															GZRHST1EN_007399			
N16.HOG0001397	OG0000188	n51						GGRHOR1EN_010462															GZRHST1EN_003272			
N16.HOG0001398	OG0000188	n55						GGRHOR1EN_010739, GGRHOR1EN_012235															GZRHST1EN_004688, GZRHST1EN_011552			
N16.HOG0001399	OG0000189	n25						GGRHOR1EN_005302, GGRHOR1EN_010882															GZRHST1EN_009734			
N16.HOG0001400	OG0000189	n41						GGRHOR1EN_005862															GZRHST1EN_001447			
N16.HOG0001401	OG0000189	n56						GGRHOR1EN_009728, GGRHOR1EN_007662															GZRHST1EN_007810			
N16.HOG0001402	OG0000189	n68						GGRHOR1EN_012543															GZRHST1EN_009861, GZRHST1EN_000635			
N16.HOG0001403	OG0000190	n18						GGRHOR1EN_000956, GGRHOR1EN_009963															GZRHST1EN_010094			
N16.HOG0001404	OG0000190	n33						GGRHOR1EN_005553															GZRHST1EN_004173			
N16.HOG0001405	OG0000190	n55						GGRHOR1EN_004518															GZRHST1EN_004652			
N16.HOG0001406	OG0000190	n64						GGRHOR1EN_002951															GZRHST1EN_012193, GZRHST1EN_005120			
N16.HOG0001407	OG0000191	n14						GGRHOR1EN_005671															GZRHST1EN_010322			
N16.HOG0001408	OG0000191	n29						GGRHOR1EN_010651															GZRHST1EN_011147			
N16.HOG0001409	OG0000191	n55						GGRHOR1EN_004538																		
N16.HOG0001410	OG0000191	n58						GGRHOR1EN_004539																		
N16.HOG0001411	OG0000192	n15						GGRHOR1EN_000609, GGRHOR1EN_000107															GZRHST1EN_001980, GZRHST1EN_005355			
N16.HOG0001412	OG0000192	n26						GGRHOR1EN_000612															GZRHST1EN_005354			
N16.HOG0001413	OG0000192	n43																					GZRHST1EN_004866			
N16.HOG0001414	OG0000193	n8						GGRHOR1EN_005198															GZRHST1EN_004743			
N16.HOG0001415	OG0000193	n38						GGRHOR1EN_008160															GZRHST1EN_002298			
N16.HOG0001416	OG0000193	n73						GGRHOR1EN_005329															GZRHST1EN_010588			
N16.HOG0001417	OG0000194	n9						GGRHOR1EN_004435															GZRHST1EN_004120			
N16.HOG0001418	OG0000194	n37						GGRHOR1EN_003200, GGRHOR1EN_005782															GZRHST1EN_007249			
N16.HOG0001419	OG0000194	n67						GGRHOR1EN_000152															GZRHST1EN_002151			
N16.HOG0001420	OG0000194	n75						GGRHOR1EN_004221															GZRHST1EN_003234			
N16.HOG0001421	OG0000195	n22						GGRHOR1EN_011323															GZRHST1EN_006992			
N16.HOG0001422	OG0000195	n30						GGRHOR1EN_012951															GZRHST1EN_005688			
N16.HOG0001423	OG0000195	n43						GGRHOR1EN_005274															GZRHST1EN_010380			
N16.HOG0001424	OG0000196	n26						GGRHOR1EN_013078															GZRHST1EN_000771			
N16.HOG0001425	OG0000196	n27						GGRHOR1EN_009202															GZRHST1EN_005515			
N16.HOG0001426	OG0000196	n33						GGRHOR1EN_004163															GZRHST1EN_002368			
N16.HOG0001427	OG0000196	n50						GGRHOR1EN_013014, GGRHOR1EN_009147																		
N16.HOG0001428	OG0000196	n72						GGRHOR1EN_001238, GGRHOR1EN_012203															GZRHST1EN_004292, GZRHST1EN_000234, GZRHST1EN_003183			
N16.HOG0001429	OG0000197	n2						GGRHOR1EN_006573, GGRHOR1EN_000417, GGRHOR1EN_009843, GGRHOR1EN_011593, GGRHOR1EN_011526															GZRHST1EN_011668			
N16.HOG0001430	OG0000197	n71						GGRHOR1EN_004747																		
N16.HOG0001431	OG0000198	n19						GGRHOR1EN_008540															GZRHST1EN_003003			
N16.HOG0001432	OG0000198	n21						GGRHOR1EN_000467															GZRHST1EN_007685			
N16.HOG0001433	OG0000198	n57						GGRHOR1EN_010505																		
N16.HOG0001434	OG0000198	n63						GGRHOR1EN_001306															GZRHST1EN_010948			
N16.HOG0001435	OG0000199	n6						GGRHOR1EN_005120															GZRHST1EN_008275			
N16.HOG0001436	OG0000199	n24						GGRHOR1EN_012095															GZRHST1EN_004479			
N16.HOG0001437	OG0000199	n42						GGRHOR1EN_010645																		
N16.HOG0001438	OG0000199	n51						GGRHOR1EN_004579															GZRHST1EN_004541			
N16.HOG0001439	OG0000199	n63						GGRHOR1EN_010644															GZRHST1EN_011143			
N16.HOG0001440	OG0000200	n12						GGRHOR1EN_001076															GZRHST1EN_002305, GZRHST1EN_003424			
N16.HOG0001441	OG0000200	n50						GGRHOR1EN_005600															GZRHST1EN_010425			
N16.HOG0001442	OG0000200	n51						GGRHOR1EN_013854															GZRHST1EN_009837			
N16.HOG0001443	OG0000200	n70						GGRHOR1EN_001978															GZRHST1EN_012236			
N16.HOG0001444	OG0000201	n22						GGRHOR1EN_004605															GZRHST1EN_000544			
N16.HOG0001445	OG0000201	n23						GGRHOR1EN_010614															GZRHST1EN_008715			
N16.HOG0001446	OG0000201	n43						GGRHOR1EN_001177															GZRHST1EN_008464			
N16.HOG0001447	OG0000201	n44						GGRHOR1EN_005731															GZRHST1EN_011934			
N16.HOG0001448	OG0000201	n47						GGRHOR1EN_012556															GZRHST1EN_010028			
